data_dir,C,DB_H,DB_V,SB,N
2025-05-30--17h-55m-50s,3.5,34.0,27.0,55.5,120.0
2025-05-30--17h-55m-50s,3.5,27.0,34.0,56.5,121.0
2025-05-30--17h-55m-50s,2.5,31.0,28.0,59.5,121.0
2025-05-30--17h-55m-50s,4.0,36.0,26.0,55.5,121.5
2025-05-30--17h-55m-50s,3.5,28.0,27.0,60.5,119.0
2025-05-30--17h-55m-50s,4.0,33.0,34.0,50.5,121.5
2025-05-30--17h-55m-50s,2.5,23.0,35.0,59.5,120.0
2025-05-30--17h-55m-50s,1.5,33.0,30.0,54.5,119.0
2025-05-30--17h-55m-50s,3.0,37.0,34.0,46.5,120.5
2025-05-30--17h-55m-50s,2.5,35.0,22.0,60.0,119.5
2025-05-30--17h-55m-50s,1.0,35.0,28.0,55.0,119.0
2025-05-30--17h-55m-50s,2.0,29.0,37.0,51.5,119.5
2025-05-30--17h-55m-50s,0.0,38.0,29.0,54.0,121.0
2025-05-30--17h-55m-50s,3.0,37.0,33.0,49.5,122.5
2025-05-30--17h-55m-50s,1.5,28.0,34.0,59.0,122.5
2025-05-30--17h-55m-50s,3.5,34.0,26.0,56.0,119.5
2025-05-30--17h-55m-50s,1.0,29.0,34.0,54.5,118.5
2025-05-30--17h-55m-50s,4.0,31.0,31.0,54.0,120.0
2025-05-30--17h-55m-50s,2.0,33.0,34.0,49.5,118.5
2025-05-30--17h-55m-50s,1.5,29.0,30.0,57.5,118.0
2025-05-30--17h-55m-50s,4.5,32.0,33.0,48.5,118.0
2025-05-30--17h-55m-50s,1.0,38.0,31.0,52.5,122.5
2025-05-30--17h-55m-50s,4.0,29.0,31.0,55.5,119.5
2025-05-30--17h-55m-50s,2.0,27.0,37.0,53.5,119.5
2025-05-30--17h-55m-50s,3.5,35.0,36.0,45.5,120.0
2025-05-30--17h-55m-50s,3.5,39.0,26.0,50.5,119.0
2025-05-30--17h-55m-50s,2.0,35.0,28.0,53.5,118.5
2025-05-30--17h-55m-50s,3.5,36.0,34.0,47.5,121.0
2025-05-30--17h-55m-50s,1.5,34.0,30.0,54.5,120.0
2025-05-30--17h-55m-50s,1.5,37.0,30.0,50.0,118.5
2025-05-30--17h-55m-50s,0.5,29.0,32.0,56.5,118.0
2025-05-30--17h-55m-50s,0.5,37.0,31.0,51.5,120.0
2025-05-30--17h-55m-50s,3.0,35.0,27.0,55.0,120.0
2025-05-30--17h-55m-50s,3.0,29.0,28.0,60.0,120.0
2025-05-30--17h-55m-50s,3.0,30.0,34.0,50.5,117.5
2025-05-30--17h-55m-50s,4.0,31.0,28.0,58.0,121.0
2025-05-30--17h-55m-50s,2.5,39.0,29.0,47.5,118.0
2025-05-30--17h-55m-50s,3.0,37.0,27.0,52.0,119.0
2025-05-30--17h-55m-50s,2.5,40.0,29.0,49.0,120.5
2025-05-30--17h-55m-50s,0.0,30.0,31.0,58.0,119.0
2025-05-30--17h-55m-50s,3.5,39.0,25.0,52.5,120.0
2025-05-30--17h-55m-50s,2.0,31.0,30.0,56.5,119.5
2025-05-30--17h-55m-50s,1.5,38.0,32.0,48.5,120.0
2025-05-30--17h-55m-50s,2.5,26.0,31.0,59.0,118.5
2025-05-30--17h-55m-50s,2.0,41.0,33.0,45.0,121.0
2025-05-30--17h-55m-50s,2.0,34.0,29.0,53.5,118.5
2025-05-30--17h-55m-50s,3.0,33.0,34.0,51.0,121.0
2025-05-30--17h-55m-50s,2.0,26.0,47.0,45.0,120.0
2025-05-30--17h-55m-50s,4.0,28.0,33.0,56.0,121.0
