theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.37699111843077515,0.7853981633974483,6.544851502698948,10.49916433751346,0.6315675339577538,-7.024541286918454,5
