,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.0,0,0,0,434421,0,0,0,0,0,0,0,457702,0,0,0,0,104523,2
1,6.2,0,0,0,433802,0,0,0,0,0,0,0,457566,0,0,0,0,104055,2
2,6.4,0,0,0,434867,0,0,0,0,0,0,0,457844,0,0,0,0,103909,2
3,6.6,0,0,0,435125,0,0,0,0,0,0,0,456825,0,0,0,0,104353,2
4,6.8,0,0,0,434189,0,0,0,0,0,0,0,456752,0,0,0,0,104141,2
5,7.0,0,0,0,435483,0,0,0,0,0,0,0,457260,0,0,0,0,104874,2
6,7.2,0,0,0,434285,0,0,0,0,0,0,0,458773,0,0,0,0,104464,2
7,7.4,0,0,0,436668,0,0,0,0,0,0,0,456935,0,0,0,0,104877,2
8,7.6,0,0,0,434539,0,0,0,0,0,0,0,455680,0,0,0,0,104437,2
9,7.8,0,0,0,437866,0,0,0,0,0,0,0,455897,0,0,0,0,104509,2
10,8.0,0,0,0,437002,0,0,0,0,0,0,0,455769,0,0,0,0,104848,2
11,8.2,0,0,0,436108,0,0,0,0,0,0,0,457714,0,0,0,0,105943,2
12,8.4,0,0,0,439447,0,0,0,0,0,0,0,456241,0,0,0,0,106292,2
13,8.6,0,0,0,439082,0,0,0,0,0,0,0,455888,0,0,0,0,106343,2
14,8.8,0,0,0,439424,0,0,0,0,0,0,0,455762,0,0,0,0,106574,2
15,9.0,0,0,0,438662,0,0,0,0,0,0,0,455961,0,0,0,0,105039,2
16,9.2,0,0,0,435776,0,0,0,0,0,0,0,452254,0,0,0,0,98212,2
17,9.4,0,0,0,428201,0,0,0,0,0,0,0,442895,0,0,0,0,80987,2
18,9.5,0,0,0,421012,0,0,0,0,0,0,0,434930,0,0,0,0,67623,2
19,9.6,0,0,0,412576,0,0,0,0,0,0,0,428064,0,0,0,0,52316,2
20,9.7,0,0,0,407244,0,0,0,0,0,0,0,419998,0,0,0,0,37332,2
21,9.8,0,0,0,399536,0,0,0,0,0,0,0,411829,0,0,0,0,23618,2
22,9.9,0,0,0,395846,0,0,0,0,0,0,0,408936,0,0,0,0,15527,2
23,10.0,0,0,0,395450,0,0,0,0,0,0,0,408658,0,0,0,0,14356,2
24,10.1,0,0,0,398082,0,0,0,0,0,0,0,408806,0,0,0,0,20114,2
25,10.2,0,0,0,403691,0,0,0,0,0,0,0,416343,0,0,0,0,31592,2
26,10.3,0,0,0,410979,0,0,0,0,0,0,0,424616,0,0,0,0,46638,2
27,10.4,0,0,0,420570,0,0,0,0,0,0,0,432147,0,0,0,0,61902,2
28,10.6,0,0,0,432559,0,0,0,0,0,0,0,445528,0,0,0,0,87118,2
29,10.8,0,0,0,438040,0,0,0,0,0,0,0,450530,0,0,0,0,100383,2
30,11.0,0,0,0,440397,0,0,0,0,0,0,0,453808,0,0,0,0,104737,2
31,11.2,0,0,0,442483,0,0,0,0,0,0,0,453876,0,0,0,0,106109,2
32,11.4,0,0,0,440809,0,0,0,0,0,0,0,453223,0,0,0,0,105354,2
33,11.6,0,0,0,441891,0,0,0,0,0,0,0,453903,0,0,0,0,106086,2
34,11.8,0,0,0,441365,0,0,0,0,0,0,0,453064,0,0,0,0,105994,2
35,12.0,0,0,0,443493,0,0,0,0,0,0,0,453634,0,0,0,0,106115,2
36,12.2,0,0,0,444069,0,0,0,0,0,0,0,454257,0,0,0,0,106258,2
37,12.4,0,0,0,442135,0,0,0,0,0,0,0,451229,0,0,0,0,105708,2
38,12.6,0,0,0,441836,0,0,0,0,0,0,0,452631,0,0,0,0,105716,2
39,12.8,0,0,0,443230,0,0,0,0,0,0,0,451383,0,0,0,0,105437,2
40,13.0,0,0,0,442796,0,0,0,0,0,0,0,450656,0,0,0,0,105932,2
41,13.2,0,0,0,443823,0,0,0,0,0,0,0,451344,0,0,0,0,106009,2
42,13.4,0,0,0,443614,0,0,0,0,0,0,0,451611,0,0,0,0,105818,2
43,13.6,0,0,0,443323,0,0,0,0,0,0,0,449665,0,0,0,0,105539,2
44,13.8,0,0,0,442734,0,0,0,0,0,0,0,451015,0,0,0,0,106182,2
