,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,434327,0,0,0,0,0,0,0,453811,0,0,0,0,103952,2
1,8.4,0,0,0,433543,0,0,0,0,0,0,0,457673,0,0,0,0,104518,2
2,8.8,0,0,0,433824,0,0,0,0,0,0,0,454470,0,0,0,0,103933,2
3,9.2,0,0,0,430498,0,0,0,0,0,0,0,448464,0,0,0,0,95857,2
4,9.5,0,0,0,414489,0,0,0,0,0,0,0,429735,0,0,0,0,60967,2
5,9.6,0,0,0,405347,0,0,0,0,0,0,0,421947,0,0,0,0,43593,2
6,9.7,0,0,0,398630,0,0,0,0,0,0,0,411770,0,0,0,0,26578,2
7,9.8,0,0,0,391025,0,0,0,0,0,0,0,403345,0,0,0,0,12175,2
8,9.9,0,0,0,388348,0,0,0,0,0,0,0,400198,0,0,0,0,4429,2
9,10.0,0,0,0,388794,0,0,0,0,0,0,0,400939,0,0,0,0,4495,2
10,10.1,0,0,0,391836,0,0,0,0,0,0,0,404486,0,0,0,0,11925,2
11,10.2,0,0,0,397974,0,0,0,0,0,0,0,411294,0,0,0,0,25339,2
12,10.3,0,0,0,407168,0,0,0,0,0,0,0,419595,0,0,0,0,42874,2
13,10.4,0,0,0,415064,0,0,0,0,0,0,0,427830,0,0,0,0,59446,2
14,10.5,0,0,0,422278,0,0,0,0,0,0,0,438182,0,0,0,0,74535,2
15,10.8,0,0,0,434739,0,0,0,0,0,0,0,447820,0,0,0,0,98374,2
16,11.2,0,0,0,439063,0,0,0,0,0,0,0,450425,0,0,0,0,104165,2
17,11.6,0,0,0,439938,0,0,0,0,0,0,0,451688,0,0,0,0,104914,2
18,12.0,0,0,0,438436,0,0,0,0,0,0,0,450147,0,0,0,0,104108,2
