,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,237917,0,0,0,0,0,0,0,251880,0,0,0,0,29936,2
1,8.1,0,0,0,233969,0,0,0,0,0,0,0,251732,0,0,0,0,29697,2
2,8.2,0,0,0,233295,0,0,0,0,0,0,0,252939,0,0,0,0,29341,2
3,8.3,0,0,0,235368,0,0,0,0,0,0,0,250626,0,0,0,0,29436,2
4,8.4,0,0,0,235220,0,0,0,0,0,0,0,249504,0,0,0,0,29284,2
5,8.5,0,0,0,232217,0,0,0,0,0,0,0,252847,0,0,0,0,28563,2
6,8.6,0,0,0,236185,0,0,0,0,0,0,0,249256,0,0,0,0,28112,2
7,8.7,0,0,0,234738,0,0,0,0,0,0,0,249295,0,0,0,0,27534,2
8,8.8,0,0,0,234350,0,0,0,0,0,0,0,250229,0,0,0,0,26690,2
9,8.9,0,0,0,232999,0,0,0,0,0,0,0,250661,0,0,0,0,25537,2
10,9.0,0,0,0,234771,0,0,0,0,0,0,0,248431,0,0,0,0,24227,2
11,9.1,0,0,0,229674,0,0,0,0,0,0,0,248604,0,0,0,0,22164,2
12,9.2,0,0,0,230825,0,0,0,0,0,0,0,246258,0,0,0,0,19850,2
13,9.3,0,0,0,230343,0,0,0,0,0,0,0,245025,0,0,0,0,17123,2
14,9.4,0,0,0,228831,0,0,0,0,0,0,0,244032,0,0,0,0,14495,2
15,9.5,0,0,0,227804,0,0,0,0,0,0,0,240999,0,0,0,0,11374,2
16,9.6,0,0,0,226029,0,0,0,0,0,0,0,240386,0,0,0,0,8315,2
17,9.7,0,0,0,224594,0,0,0,0,0,0,0,238999,0,0,0,0,5703,2
18,9.8,0,0,0,224043,0,0,0,0,0,0,0,237767,0,0,0,0,3425,2
19,9.9,0,0,0,222846,0,0,0,0,0,0,0,236754,0,0,0,0,1893,2
20,10.0,0,0,0,221963,0,0,0,0,0,0,0,236202,0,0,0,0,1259,2
21,10.1,0,0,0,223118,0,0,0,0,0,0,0,236379,0,0,0,0,1679,2
22,10.2,0,0,0,224144,0,0,0,0,0,0,0,236743,0,0,0,0,2750,2
23,10.3,0,0,0,224710,0,0,0,0,0,0,0,238661,0,0,0,0,4729,2
24,10.4,0,0,0,227987,0,0,0,0,0,0,0,240904,0,0,0,0,7327,2
25,10.5,0,0,0,227694,0,0,0,0,0,0,0,241155,0,0,0,0,9926,2
26,10.6,0,0,0,228790,0,0,0,0,0,0,0,242078,0,0,0,0,13141,2
27,10.7,0,0,0,230276,0,0,0,0,0,0,0,244397,0,0,0,0,15713,2
28,10.8,0,0,0,233187,0,0,0,0,0,0,0,247183,0,0,0,0,18549,2
29,10.9,0,0,0,232793,0,0,0,0,0,0,0,246582,0,0,0,0,21070,2
30,11.0,0,0,0,233909,0,0,0,0,0,0,0,247716,0,0,0,0,23118,2
31,11.1,0,0,0,235947,0,0,0,0,0,0,0,248588,0,0,0,0,24884,2
32,11.2,0,0,0,234267,0,0,0,0,0,0,0,249079,0,0,0,0,25996,2
33,11.3,0,0,0,235139,0,0,0,0,0,0,0,250130,0,0,0,0,27162,2
34,11.4,0,0,0,236501,0,0,0,0,0,0,0,249856,0,0,0,0,28148,2
35,11.5,0,0,0,236439,0,0,0,0,0,0,0,251242,0,0,0,0,28949,2
36,11.6,0,0,0,236768,0,0,0,0,0,0,0,251010,0,0,0,0,28993,2
37,11.7,0,0,0,237023,0,0,0,0,0,0,0,250887,0,0,0,0,29314,2
38,11.8,0,0,0,238517,0,0,0,0,0,0,0,251855,0,0,0,0,29661,2
39,11.9,0,0,0,238788,0,0,0,0,0,0,0,252513,0,0,0,0,30088,2
