,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,370557,0,0,0,0,0,0,0,386139,0,0,0,0,79252,2
1,8.4,0,0,0,371799,0,0,0,0,0,0,0,385540,0,0,0,0,79813,2
2,8.8,0,0,0,371675,0,0,0,0,0,0,0,384136,0,0,0,0,78016,2
3,9.2,0,0,0,365188,0,0,0,0,0,0,0,378184,0,0,0,0,64438,2
4,9.5,0,0,0,351026,0,0,0,0,0,0,0,361977,0,0,0,0,36347,2
5,9.6,0,0,0,345973,0,0,0,0,0,0,0,355382,0,0,0,0,25819,2
6,9.7,0,0,0,341327,0,0,0,0,0,0,0,351863,0,0,0,0,16544,2
7,9.8,0,0,0,337590,0,0,0,0,0,0,0,346123,0,0,0,0,8886,2
8,9.9,0,0,0,337003,0,0,0,0,0,0,0,344502,0,0,0,0,4978,2
9,10.0,0,0,0,336576,0,0,0,0,0,0,0,343238,0,0,0,0,4955,2
10,10.1,0,0,0,337479,0,0,0,0,0,0,0,347411,0,0,0,0,9148,2
11,10.2,0,0,0,341598,0,0,0,0,0,0,0,350012,0,0,0,0,16294,2
12,10.3,0,0,0,346327,0,0,0,0,0,0,0,355548,0,0,0,0,26934,2
13,10.4,0,0,0,352375,0,0,0,0,0,0,0,360965,0,0,0,0,38154,2
14,10.5,0,0,0,358076,0,0,0,0,0,0,0,367496,0,0,0,0,49473,2
15,10.8,0,0,0,370082,0,0,0,0,0,0,0,379439,0,0,0,0,73182,2
16,11.2,0,0,0,372015,0,0,0,0,0,0,0,381755,0,0,0,0,78575,2
17,11.6,0,0,0,373527,0,0,0,0,0,0,0,381539,0,0,0,0,79023,2
18,12.0,0,0,0,373594,0,0,0,0,0,0,0,381072,0,0,0,0,78676,2
