,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,434242,0,0,0,0,0,0,0,455509,0,0,0,0,104438,2
1,8.4,0,0,0,436755,0,0,0,0,0,0,0,453961,0,0,0,0,104615,2
2,8.8,0,0,0,436707,0,0,0,0,0,0,0,455526,0,0,0,0,105347,2
3,9.2,0,0,0,433727,0,0,0,0,0,0,0,448889,0,0,0,0,96705,2
4,9.5,0,0,0,416454,0,0,0,0,0,0,0,431267,0,0,0,0,62792,2
5,9.6,0,0,0,408036,0,0,0,0,0,0,0,423029,0,0,0,0,45249,2
6,9.7,0,0,0,400033,0,0,0,0,0,0,0,414333,0,0,0,0,28892,2
7,9.8,0,0,0,393773,0,0,0,0,0,0,0,406240,0,0,0,0,14128,2
8,9.9,0,0,0,390264,0,0,0,0,0,0,0,401401,0,0,0,0,6205,2
9,10.0,0,0,0,390034,0,0,0,0,0,0,0,402951,0,0,0,0,5997,2
10,10.1,0,0,0,393471,0,0,0,0,0,0,0,405690,0,0,0,0,13492,2
11,10.2,0,0,0,399353,0,0,0,0,0,0,0,412345,0,0,0,0,26779,2
12,10.3,0,0,0,408915,0,0,0,0,0,0,0,421777,0,0,0,0,43471,2
13,10.4,0,0,0,416494,0,0,0,0,0,0,0,430600,0,0,0,0,60637,2
14,10.5,0,0,0,423334,0,0,0,0,0,0,0,436461,0,0,0,0,74845,2
15,10.8,0,0,0,435396,0,0,0,0,0,0,0,448690,0,0,0,0,98779,2
16,11.2,0,0,0,439818,0,0,0,0,0,0,0,452688,0,0,0,0,105603,2
17,11.6,0,0,0,440127,0,0,0,0,0,0,0,451133,0,0,0,0,104751,2
18,12.0,0,0,0,440827,0,0,0,0,0,0,0,452632,0,0,0,0,105206,2
