,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,374984,0,0,0,0,0,0,0,387549,0,0,0,0,80970,2
1,8.4,0,0,0,375146,0,0,0,0,0,0,0,389459,0,0,0,0,81804,2
2,8.8,0,0,0,374033,0,0,0,0,0,0,0,388121,0,0,0,0,80013,2
3,9.2,0,0,0,367798,0,0,0,0,0,0,0,379380,0,0,0,0,65325,2
4,9.5,0,0,0,354385,0,0,0,0,0,0,0,365105,0,0,0,0,37513,2
5,9.6,0,0,0,348382,0,0,0,0,0,0,0,358353,0,0,0,0,26583,2
6,9.7,0,0,0,343796,0,0,0,0,0,0,0,354700,0,0,0,0,17320,2
7,9.8,0,0,0,341276,0,0,0,0,0,0,0,348947,0,0,0,0,9659,2
8,9.9,0,0,0,340082,0,0,0,0,0,0,0,348896,0,0,0,0,5800,2
9,10.0,0,0,0,339032,0,0,0,0,0,0,0,348323,0,0,0,0,6009,2
10,10.1,0,0,0,342035,0,0,0,0,0,0,0,350274,0,0,0,0,10282,2
11,10.2,0,0,0,346897,0,0,0,0,0,0,0,354022,0,0,0,0,18321,2
12,10.3,0,0,0,350402,0,0,0,0,0,0,0,359938,0,0,0,0,28538,2
13,10.4,0,0,0,356231,0,0,0,0,0,0,0,365632,0,0,0,0,40317,2
14,10.5,0,0,0,362000,0,0,0,0,0,0,0,370709,0,0,0,0,51147,2
15,10.8,0,0,0,374989,0,0,0,0,0,0,0,382873,0,0,0,0,75358,2
16,11.2,0,0,0,378591,0,0,0,0,0,0,0,385232,0,0,0,0,81302,2
17,11.6,0,0,0,378613,0,0,0,0,0,0,0,385335,0,0,0,0,81190,2
18,12.0,0,0,0,377660,0,0,0,0,0,0,0,385309,0,0,0,0,80977,2
