,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.0,0,0,0,437251,0,0,0,0,0,0,0,462404,0,0,0,0,104869,2
1,6.2,0,0,0,437134,0,0,0,0,0,0,0,462099,0,0,0,0,104074,2
2,6.4,0,0,0,437807,0,0,0,0,0,0,0,462085,0,0,0,0,104787,2
3,6.6,0,0,0,437639,0,0,0,0,0,0,0,461822,0,0,0,0,104734,2
4,6.8,0,0,0,438561,0,0,0,0,0,0,0,460420,0,0,0,0,104233,2
5,7.0,0,0,0,439526,0,0,0,0,0,0,0,461454,0,0,0,0,105551,2
6,7.2,0,0,0,438688,0,0,0,0,0,0,0,460667,0,0,0,0,104849,2
7,7.4,0,0,0,439388,0,0,0,0,0,0,0,461076,0,0,0,0,104744,2
8,7.6,0,0,0,439604,0,0,0,0,0,0,0,461559,0,0,0,0,104339,2
9,7.8,0,0,0,440538,0,0,0,0,0,0,0,460254,0,0,0,0,105326,2
10,8.0,0,0,0,440585,0,0,0,0,0,0,0,461746,0,0,0,0,105751,2
11,8.2,0,0,0,439770,0,0,0,0,0,0,0,461923,0,0,0,0,105853,2
12,8.4,0,0,0,442183,0,0,0,0,0,0,0,461631,0,0,0,0,107255,2
13,8.6,0,0,0,443078,0,0,0,0,0,0,0,462172,0,0,0,0,107950,2
14,8.8,0,0,0,442321,0,0,0,0,0,0,0,460364,0,0,0,0,106733,2
15,9.0,0,0,0,442188,0,0,0,0,0,0,0,460137,0,0,0,0,105010,2
16,9.2,0,0,0,438357,0,0,0,0,0,0,0,456867,0,0,0,0,99549,2
17,9.4,0,0,0,434108,0,0,0,0,0,0,0,451854,0,0,0,0,89844,2
18,9.5,0,0,0,432906,0,0,0,0,0,0,0,448035,0,0,0,0,83414,2
19,9.6,0,0,0,427433,0,0,0,0,0,0,0,444264,0,0,0,0,76054,2
20,9.7,0,0,0,424456,0,0,0,0,0,0,0,438809,0,0,0,0,68380,2
21,9.8,0,0,0,421837,0,0,0,0,0,0,0,437344,0,0,0,0,61586,2
22,9.9,0,0,0,419002,0,0,0,0,0,0,0,432998,0,0,0,0,56948,2
23,10.0,0,0,0,418721,0,0,0,0,0,0,0,432454,0,0,0,0,55613,2
24,10.1,0,0,0,420131,0,0,0,0,0,0,0,434127,0,0,0,0,58535,2
25,10.2,0,0,0,422696,0,0,0,0,0,0,0,437455,0,0,0,0,64283,2
26,10.3,0,0,0,427134,0,0,0,0,0,0,0,441470,0,0,0,0,72544,2
27,10.4,0,0,0,431253,0,0,0,0,0,0,0,444529,0,0,0,0,80196,2
28,10.6,0,0,0,437251,0,0,0,0,0,0,0,451203,0,0,0,0,93473,2
29,10.8,0,0,0,442669,0,0,0,0,0,0,0,456393,0,0,0,0,101736,2
30,11.0,0,0,0,442058,0,0,0,0,0,0,0,456224,0,0,0,0,104385,2
31,11.2,0,0,0,445447,0,0,0,0,0,0,0,457178,0,0,0,0,105789,2
32,11.4,0,0,0,445171,0,0,0,0,0,0,0,458845,0,0,0,0,105503,2
33,11.6,0,0,0,443699,0,0,0,0,0,0,0,457338,0,0,0,0,105275,2
34,11.8,0,0,0,444165,0,0,0,0,0,0,0,456873,0,0,0,0,105470,2
35,12.0,0,0,0,446335,0,0,0,0,0,0,0,457517,0,0,0,0,105605,2
36,12.2,0,0,0,444754,0,0,0,0,0,0,0,456281,0,0,0,0,105078,2
37,12.4,0,0,0,445045,0,0,0,0,0,0,0,457422,0,0,0,0,105573,2
38,12.6,0,0,0,444582,0,0,0,0,0,0,0,455080,0,0,0,0,104661,2
39,12.8,0,0,0,446742,0,0,0,0,0,0,0,455093,0,0,0,0,105593,2
40,13.0,0,0,0,445839,0,0,0,0,0,0,0,456717,0,0,0,0,105843,2
41,13.2,0,0,0,446943,0,0,0,0,0,0,0,456162,0,0,0,0,105016,2
42,13.4,0,0,0,446821,0,0,0,0,0,0,0,455420,0,0,0,0,105434,2
43,13.6,0,0,0,445531,0,0,0,0,0,0,0,454433,0,0,0,0,105324,2
44,13.8,0,0,0,447553,0,0,0,0,0,0,0,454760,0,0,0,0,105835,2
