,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.0,0,0,0,379366,0,0,0,0,0,0,0,399413,0,0,0,0,83920,2
1,6.2,0,0,0,380594,0,0,0,0,0,0,0,399859,0,0,0,0,84464,2
2,6.4,0,0,0,379467,0,0,0,0,0,0,0,399473,0,0,0,0,84581,2
3,6.6,0,0,0,381023,0,0,0,0,0,0,0,399700,0,0,0,0,84798,2
4,6.8,0,0,0,380102,0,0,0,0,0,0,0,399811,0,0,0,0,84402,2
5,7.0,0,0,0,379417,0,0,0,0,0,0,0,399707,0,0,0,0,84389,2
6,7.2,0,0,0,375438,0,0,0,0,0,0,0,394972,0,0,0,0,84625,2
7,7.4,0,0,0,376165,0,0,0,0,0,0,0,394277,0,0,0,0,84859,2
8,7.6,0,0,0,374582,0,0,0,0,0,0,0,392035,0,0,0,0,84032,2
9,7.8,0,0,0,376249,0,0,0,0,0,0,0,394211,0,0,0,0,85031,2
10,8.0,0,0,0,377169,0,0,0,0,0,0,0,394177,0,0,0,0,84942,2
11,8.2,0,0,0,378007,0,0,0,0,0,0,0,393086,0,0,0,0,85340,2
12,8.4,0,0,0,378666,0,0,0,0,0,0,0,395215,0,0,0,0,86096,2
13,8.6,0,0,0,377986,0,0,0,0,0,0,0,393747,0,0,0,0,85511,2
14,8.8,0,0,0,378979,0,0,0,0,0,0,0,393089,0,0,0,0,83893,2
15,9.0,0,0,0,375667,0,0,0,0,0,0,0,390935,0,0,0,0,80740,2
16,9.2,0,0,0,372024,0,0,0,0,0,0,0,386426,0,0,0,0,70890,2
17,9.4,0,0,0,363907,0,0,0,0,0,0,0,376898,0,0,0,0,54843,2
18,9.5,0,0,0,360043,0,0,0,0,0,0,0,372725,0,0,0,0,45092,2
19,9.6,0,0,0,355370,0,0,0,0,0,0,0,367770,0,0,0,0,35569,2
20,9.7,0,0,0,350327,0,0,0,0,0,0,0,362537,0,0,0,0,26723,2
21,9.8,0,0,0,348288,0,0,0,0,0,0,0,359218,0,0,0,0,20071,2
22,9.9,0,0,0,347010,0,0,0,0,0,0,0,355795,0,0,0,0,15990,2
23,10.0,0,0,0,346282,0,0,0,0,0,0,0,356911,0,0,0,0,15885,2
24,10.1,0,0,0,348790,0,0,0,0,0,0,0,358046,0,0,0,0,19295,2
25,10.2,0,0,0,350931,0,0,0,0,0,0,0,362099,0,0,0,0,25875,2
26,10.3,0,0,0,356555,0,0,0,0,0,0,0,365603,0,0,0,0,35119,2
27,10.4,0,0,0,361164,0,0,0,0,0,0,0,371214,0,0,0,0,45369,2
28,10.5,0,0,0,366324,0,0,0,0,0,0,0,376985,0,0,0,0,55989,2
29,10.6,0,0,0,370614,0,0,0,0,0,0,0,382597,0,0,0,0,65133,2
30,10.8,0,0,0,377823,0,0,0,0,0,0,0,389163,0,0,0,0,78732,2
31,11.0,0,0,0,382210,0,0,0,0,0,0,0,392578,0,0,0,0,84983,2
32,11.2,0,0,0,381606,0,0,0,0,0,0,0,391569,0,0,0,0,85425,2
33,11.4,0,0,0,381075,0,0,0,0,0,0,0,391297,0,0,0,0,85015,2
34,11.6,0,0,0,380913,0,0,0,0,0,0,0,390231,0,0,0,0,85031,2
35,11.8,0,0,0,381362,0,0,0,0,0,0,0,391209,0,0,0,0,85409,2
36,12.0,0,0,0,382347,0,0,0,0,0,0,0,390494,0,0,0,0,85252,2
37,12.2,0,0,0,382920,0,0,0,0,0,0,0,390141,0,0,0,0,85349,2
38,12.4,0,0,0,382526,0,0,0,0,0,0,0,391173,0,0,0,0,85448,2
39,12.6,0,0,0,383967,0,0,0,0,0,0,0,389876,0,0,0,0,86031,2
40,12.8,0,0,0,383025,0,0,0,0,0,0,0,390607,0,0,0,0,85479,2
41,13.0,0,0,0,384737,0,0,0,0,0,0,0,391679,0,0,0,0,85994,2
42,13.2,0,0,0,384067,0,0,0,0,0,0,0,390670,0,0,0,0,85102,2
43,13.4,0,0,0,383485,0,0,0,0,0,0,0,389035,0,0,0,0,84860,2
44,13.6,0,0,0,384236,0,0,0,0,0,0,0,389036,0,0,0,0,85261,2
45,13.8,0,0,0,383230,0,0,0,0,0,0,0,389757,0,0,0,0,85713,2
46,14.0,0,0,0,385674,0,0,0,0,0,0,0,388681,0,0,0,0,85965,2
