,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.0,0,0,0,430077,0,0,0,0,0,0,0,454704,0,0,0,0,103443,2
1,6.2,0,0,0,431011,0,0,0,0,0,0,0,453172,0,0,0,0,103279,2
2,6.4,0,0,0,430429,0,0,0,0,0,0,0,454307,0,0,0,0,102467,2
3,6.6,0,0,0,432051,0,0,0,0,0,0,0,454628,0,0,0,0,103750,2
4,6.8,0,0,0,431780,0,0,0,0,0,0,0,454345,0,0,0,0,102767,2
5,7.0,0,0,0,431948,0,0,0,0,0,0,0,455498,0,0,0,0,103332,2
6,7.2,0,0,0,432865,0,0,0,0,0,0,0,454134,0,0,0,0,103315,2
7,7.4,0,0,0,433717,0,0,0,0,0,0,0,453963,0,0,0,0,103491,2
8,7.6,0,0,0,432323,0,0,0,0,0,0,0,453921,0,0,0,0,103212,2
9,7.8,0,0,0,434831,0,0,0,0,0,0,0,454707,0,0,0,0,104022,2
10,8.0,0,0,0,434661,0,0,0,0,0,0,0,454603,0,0,0,0,103791,2
11,8.2,0,0,0,434850,0,0,0,0,0,0,0,455234,0,0,0,0,104500,2
12,8.4,0,0,0,435085,0,0,0,0,0,0,0,451974,0,0,0,0,104396,2
13,8.6,0,0,0,435892,0,0,0,0,0,0,0,453940,0,0,0,0,104976,2
14,8.8,0,0,0,434899,0,0,0,0,0,0,0,452553,0,0,0,0,103864,2
15,9.0,0,0,0,435106,0,0,0,0,0,0,0,451980,0,0,0,0,102568,2
16,9.2,0,0,0,431858,0,0,0,0,0,0,0,449145,0,0,0,0,96256,2
17,9.4,0,0,0,423418,0,0,0,0,0,0,0,437619,0,0,0,0,76599,2
18,9.5,0,0,0,412893,0,0,0,0,0,0,0,429952,0,0,0,0,61971,2
19,9.6,0,0,0,409258,0,0,0,0,0,0,0,420620,0,0,0,0,44906,2
20,9.7,0,0,0,401203,0,0,0,0,0,0,0,413510,0,0,0,0,28774,2
21,9.8,0,0,0,392603,0,0,0,0,0,0,0,405203,0,0,0,0,14017,2
22,9.9,0,0,0,389730,0,0,0,0,0,0,0,400490,0,0,0,0,6146,2
23,10.0,0,0,0,388880,0,0,0,0,0,0,0,400517,0,0,0,0,5910,2
24,10.1,0,0,0,393715,0,0,0,0,0,0,0,406030,0,0,0,0,12983,2
25,10.2,0,0,0,399284,0,0,0,0,0,0,0,411172,0,0,0,0,25769,2
26,10.3,0,0,0,406781,0,0,0,0,0,0,0,420160,0,0,0,0,42869,2
27,10.4,0,0,0,415474,0,0,0,0,0,0,0,429389,0,0,0,0,58780,2
28,10.5,0,0,0,422933,0,0,0,0,0,0,0,435601,0,0,0,0,74108,2
29,10.6,0,0,0,429301,0,0,0,0,0,0,0,442419,0,0,0,0,85947,2
30,10.8,0,0,0,434083,0,0,0,0,0,0,0,449006,0,0,0,0,99018,2
31,11.0,0,0,0,437382,0,0,0,0,0,0,0,450476,0,0,0,0,102616,2
32,11.2,0,0,0,437397,0,0,0,0,0,0,0,451480,0,0,0,0,104383,2
33,11.4,0,0,0,438834,0,0,0,0,0,0,0,452177,0,0,0,0,103954,2
34,11.6,0,0,0,439311,0,0,0,0,0,0,0,451438,0,0,0,0,104883,2
35,11.8,0,0,0,440857,0,0,0,0,0,0,0,450785,0,0,0,0,104216,2
36,12.0,0,0,0,438220,0,0,0,0,0,0,0,449858,0,0,0,0,103637,2
37,12.2,0,0,0,439562,0,0,0,0,0,0,0,449646,0,0,0,0,103810,2
38,12.4,0,0,0,440116,0,0,0,0,0,0,0,449756,0,0,0,0,104591,2
39,12.6,0,0,0,441151,0,0,0,0,0,0,0,449957,0,0,0,0,104628,2
40,12.8,0,0,0,439893,0,0,0,0,0,0,0,449143,0,0,0,0,104452,2
41,13.0,0,0,0,440473,0,0,0,0,0,0,0,447974,0,0,0,0,104278,2
42,13.2,0,0,0,440182,0,0,0,0,0,0,0,447657,0,0,0,0,103791,2
43,13.4,0,0,0,440832,0,0,0,0,0,0,0,448094,0,0,0,0,104181,2
44,13.6,0,0,0,440633,0,0,0,0,0,0,0,448435,0,0,0,0,104356,2
45,13.8,0,0,0,440575,0,0,0,0,0,0,0,448239,0,0,0,0,104378,2
46,14.0,0,0,0,440867,0,0,0,0,0,0,0,448711,0,0,0,0,104368,2
