,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,368320,0,0,0,0,0,0,0,385269,0,0,0,0,80611,2
1,8.4,0,0,0,369330,0,0,0,0,0,0,0,385745,0,0,0,0,81020,2
2,8.8,0,0,0,369801,0,0,0,0,0,0,0,384780,0,0,0,0,81663,2
3,9.2,0,0,0,366894,0,0,0,0,0,0,0,380197,0,0,0,0,74354,2
4,9.5,0,0,0,353990,0,0,0,0,0,0,0,365202,0,0,0,0,46703,2
5,9.6,0,0,0,347961,0,0,0,0,0,0,0,357500,0,0,0,0,34631,2
6,9.7,0,0,0,343121,0,0,0,0,0,0,0,352361,0,0,0,0,23203,2
7,9.8,0,0,0,338646,0,0,0,0,0,0,0,348497,0,0,0,0,13176,2
8,9.9,0,0,0,334633,0,0,0,0,0,0,0,344969,0,0,0,0,6458,2
9,10.0,0,0,0,333722,0,0,0,0,0,0,0,343240,0,0,0,0,3477,2
10,10.1,0,0,0,334572,0,0,0,0,0,0,0,344134,0,0,0,0,5305,2
11,10.2,0,0,0,337364,0,0,0,0,0,0,0,346027,0,0,0,0,10850,2
12,10.3,0,0,0,343387,0,0,0,0,0,0,0,352262,0,0,0,0,20168,2
13,10.4,0,0,0,347260,0,0,0,0,0,0,0,358171,0,0,0,0,30114,2
14,10.5,0,0,0,352615,0,0,0,0,0,0,0,364171,0,0,0,0,41934,2
15,10.8,0,0,0,365082,0,0,0,0,0,0,0,377237,0,0,0,0,68341,2
16,11.2,0,0,0,371894,0,0,0,0,0,0,0,382594,0,0,0,0,80059,2
17,11.6,0,0,0,371936,0,0,0,0,0,0,0,382596,0,0,0,0,80734,2
18,12.0,0,0,0,372807,0,0,0,0,0,0,0,382190,0,0,0,0,80806,2
