,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.0,0,0,0,360313,0,0,0,0,0,0,0,379131,0,0,0,0,76135,2
1,6.2,0,0,0,359740,0,0,0,0,0,0,0,378840,0,0,0,0,76241,2
2,6.4,0,0,0,360051,0,0,0,0,0,0,0,379553,0,0,0,0,76336,2
3,6.6,0,0,0,360152,0,0,0,0,0,0,0,378523,0,0,0,0,76509,2
4,6.8,0,0,0,360327,0,0,0,0,0,0,0,378884,0,0,0,0,76478,2
5,7.0,0,0,0,360611,0,0,0,0,0,0,0,378852,0,0,0,0,76649,2
6,7.2,0,0,0,362309,0,0,0,0,0,0,0,379791,0,0,0,0,76961,2
7,7.4,0,0,0,361639,0,0,0,0,0,0,0,378912,0,0,0,0,76926,2
8,7.6,0,0,0,361655,0,0,0,0,0,0,0,378496,0,0,0,0,76912,2
9,7.8,0,0,0,360360,0,0,0,0,0,0,0,378425,0,0,0,0,76821,2
10,8.0,0,0,0,362800,0,0,0,0,0,0,0,377958,0,0,0,0,77180,2
11,8.2,0,0,0,364465,0,0,0,0,0,0,0,379413,0,0,0,0,78158,2
12,8.4,0,0,0,363904,0,0,0,0,0,0,0,379448,0,0,0,0,78375,2
13,8.6,0,0,0,362259,0,0,0,0,0,0,0,377949,0,0,0,0,78230,2
14,8.8,0,0,0,363606,0,0,0,0,0,0,0,377941,0,0,0,0,77174,2
15,9.0,0,0,0,361747,0,0,0,0,0,0,0,375422,0,0,0,0,73427,2
16,9.2,0,0,0,359302,0,0,0,0,0,0,0,373981,0,0,0,0,67928,2
17,9.4,0,0,0,355153,0,0,0,0,0,0,0,368207,0,0,0,0,58675,2
18,9.5,0,0,0,351674,0,0,0,0,0,0,0,364325,0,0,0,0,53734,2
19,9.6,0,0,0,351123,0,0,0,0,0,0,0,362413,0,0,0,0,49534,2
20,9.7,0,0,0,348667,0,0,0,0,0,0,0,360985,0,0,0,0,45572,2
21,9.8,0,0,0,346784,0,0,0,0,0,0,0,358346,0,0,0,0,42434,2
22,9.9,0,0,0,348002,0,0,0,0,0,0,0,359063,0,0,0,0,40905,2
23,10.0,0,0,0,347378,0,0,0,0,0,0,0,359614,0,0,0,0,41635,2
24,10.1,0,0,0,348607,0,0,0,0,0,0,0,358495,0,0,0,0,43286,2
25,10.2,0,0,0,349815,0,0,0,0,0,0,0,361540,0,0,0,0,47308,2
26,10.3,0,0,0,353518,0,0,0,0,0,0,0,363713,0,0,0,0,52358,2
27,10.4,0,0,0,355408,0,0,0,0,0,0,0,366629,0,0,0,0,57345,2
28,10.6,0,0,0,360970,0,0,0,0,0,0,0,372760,0,0,0,0,67097,2
29,10.8,0,0,0,363278,0,0,0,0,0,0,0,375086,0,0,0,0,73608,2
30,11.0,0,0,0,365931,0,0,0,0,0,0,0,376447,0,0,0,0,77157,2
31,11.2,0,0,0,366310,0,0,0,0,0,0,0,376371,0,0,0,0,77884,2
32,11.4,0,0,0,366685,0,0,0,0,0,0,0,375563,0,0,0,0,77611,2
33,11.6,0,0,0,366614,0,0,0,0,0,0,0,376675,0,0,0,0,77747,2
34,11.8,0,0,0,365748,0,0,0,0,0,0,0,376137,0,0,0,0,77810,2
35,12.0,0,0,0,366513,0,0,0,0,0,0,0,375560,0,0,0,0,76951,2
36,12.2,0,0,0,366738,0,0,0,0,0,0,0,375886,0,0,0,0,77944,2
37,12.4,0,0,0,366837,0,0,0,0,0,0,0,375680,0,0,0,0,77463,2
38,12.6,0,0,0,367600,0,0,0,0,0,0,0,375186,0,0,0,0,77373,2
39,12.8,0,0,0,367808,0,0,0,0,0,0,0,375033,0,0,0,0,77590,2
40,13.0,0,0,0,368508,0,0,0,0,0,0,0,375278,0,0,0,0,77724,2
41,13.2,0,0,0,368192,0,0,0,0,0,0,0,374695,0,0,0,0,77601,2
42,13.4,0,0,0,367647,0,0,0,0,0,0,0,375165,0,0,0,0,77993,2
43,13.6,0,0,0,369076,0,0,0,0,0,0,0,372998,0,0,0,0,77777,2
44,13.8,0,0,0,368877,0,0,0,0,0,0,0,374067,0,0,0,0,77762,2
