data_dir,C,DB_H,DB_V,SB,N
2025-05-31--13h-39m-01s,4.0,151.0,4.0,41.5,200.5
2025-05-31--13h-39m-01s,5.0,141.0,4.0,48.5,198.5
2025-05-31--13h-39m-01s,4.0,149.0,2.0,43.0,198.0
2025-05-31--13h-39m-01s,4.5,153.0,7.0,34.5,199.0
2025-05-31--13h-39m-01s,5.5,149.0,6.0,38.5,199.0
2025-05-31--13h-39m-01s,3.5,142.0,3.0,49.0,197.5
2025-05-31--13h-39m-01s,4.5,155.0,4.0,33.5,197.0
2025-05-31--13h-39m-01s,4.0,144.0,5.0,45.0,198.0
2025-05-31--13h-39m-01s,4.0,152.0,5.0,37.0,198.0
2025-05-31--13h-39m-01s,4.5,150.0,3.0,42.5,200.0
2025-05-31--13h-39m-01s,3.5,149.0,5.0,41.0,198.5
2025-05-31--13h-39m-01s,2.0,150.0,1.0,44.5,197.5
2025-05-31--13h-39m-01s,2.0,146.0,4.0,45.0,197.0
2025-05-31--13h-39m-01s,2.5,150.0,4.0,43.0,199.5
2025-05-31--13h-39m-01s,3.0,144.0,7.0,45.5,199.5
2025-05-31--13h-39m-01s,3.0,153.0,7.0,37.5,200.5
2025-05-31--13h-39m-01s,5.5,148.0,4.0,42.0,199.5
2025-05-31--13h-39m-01s,3.0,146.0,5.0,44.0,198.0
2025-05-31--13h-39m-01s,2.0,153.0,5.0,40.5,200.5
2025-05-31--13h-39m-01s,4.0,148.0,2.0,46.0,200.0
2025-05-31--13h-39m-01s,2.5,146.0,2.0,49.5,200.0
2025-05-31--13h-39m-01s,4.0,146.0,5.0,45.5,200.5
2025-05-31--13h-39m-01s,4.0,150.0,5.0,42.0,201.0
2025-05-31--13h-39m-01s,4.0,159.0,5.0,32.5,200.5
2025-05-31--13h-39m-01s,5.5,152.0,6.0,37.0,200.5
2025-05-31--13h-39m-01s,5.0,159.0,2.0,33.5,199.5
2025-05-31--13h-39m-01s,6.0,150.0,4.0,42.0,202.0
2025-05-31--13h-39m-01s,4.5,155.0,2.0,39.5,201.0
2025-05-31--13h-39m-01s,1.0,146.0,5.0,48.0,200.0
2025-05-31--13h-39m-01s,5.5,144.0,5.0,44.5,199.0
2025-05-31--13h-39m-01s,4.5,143.0,3.0,48.5,199.0
2025-05-31--13h-39m-01s,5.0,149.0,2.0,43.5,199.5
2025-05-31--13h-39m-01s,3.0,149.0,5.0,43.5,200.5
2025-05-31--13h-39m-01s,2.5,147.0,2.0,48.0,199.5
2025-05-31--13h-39m-01s,3.5,154.0,7.0,35.0,199.5
2025-05-31--13h-39m-01s,2.5,143.0,7.0,46.0,198.5
2025-05-31--13h-39m-01s,4.5,158.0,4.0,35.0,201.5
2025-05-31--13h-39m-01s,3.5,154.0,2.0,40.5,200.0
2025-05-31--13h-39m-01s,5.0,151.0,8.0,37.0,201.0
2025-05-31--13h-39m-01s,3.0,146.0,4.0,47.5,200.5
2025-05-31--13h-39m-01s,1.5,153.0,4.0,41.0,199.5
2025-05-31--13h-39m-01s,4.5,149.0,8.0,38.0,199.5
2025-05-31--13h-39m-01s,3.0,153.0,7.0,38.5,201.5
2025-05-31--13h-39m-01s,5.5,140.0,5.0,50.0,200.5
2025-05-31--13h-39m-01s,3.5,153.0,2.0,40.5,199.0
2025-05-31--13h-39m-01s,3.5,147.0,4.0,43.5,198.0
2025-05-31--13h-39m-01s,3.5,153.0,2.0,39.5,198.0
2025-05-31--13h-39m-01s,5.0,149.0,5.0,42.5,201.5
2025-05-31--13h-39m-01s,3.5,147.0,5.0,41.0,196.5
2025-05-31--13h-39m-01s,3.0,149.0,6.0,44.0,202.0
2025-05-31--13h-39m-01s,4.0,152.0,4.0,40.5,200.5
2025-05-31--13h-39m-01s,3.0,151.0,4.0,39.5,197.5
2025-05-31--13h-39m-01s,5.5,150.0,5.0,41.0,201.5
2025-05-31--13h-39m-01s,3.5,152.0,2.0,42.0,199.5
2025-05-31--13h-39m-01s,4.5,149.0,2.0,44.5,200.0
2025-05-31--13h-39m-01s,6.0,148.0,3.0,41.0,198.0
2025-05-31--13h-39m-01s,4.5,152.0,5.0,38.5,200.0
2025-05-31--13h-39m-01s,4.5,144.0,3.0,47.0,198.5
2025-05-31--13h-39m-01s,5.5,153.0,2.0,39.5,200.0
2025-05-31--13h-39m-01s,4.5,145.0,6.0,43.0,198.5
2025-05-31--13h-39m-01s,2.5,153.0,2.0,43.5,201.0
2025-05-31--13h-39m-01s,4.0,152.0,3.0,42.5,201.5
2025-05-31--13h-39m-01s,3.5,142.0,5.0,46.5,197.0
2025-05-31--13h-39m-01s,3.5,146.0,7.0,42.0,198.5
2025-05-31--13h-39m-01s,3.5,153.0,3.0,39.0,198.5
2025-05-31--13h-39m-01s,4.0,155.0,3.0,35.5,197.5
2025-05-31--13h-39m-01s,4.5,164.0,0.0,30.0,198.5
2025-05-31--13h-39m-01s,3.0,153.0,2.0,42.5,200.5
2025-05-31--13h-39m-01s,3.0,157.0,2.0,37.0,199.0
2025-05-31--13h-39m-01s,3.0,155.0,3.0,40.0,201.0
2025-05-31--13h-39m-01s,3.5,151.0,4.0,41.0,199.5
2025-05-31--13h-39m-01s,1.5,152.0,4.0,40.5,198.0
2025-05-31--13h-39m-01s,1.5,151.0,7.0,38.0,197.5
