theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.1780972450961724,0,19.990878037864487,33.432251232182566,-24.400455269242926,-30.937583285293524,90,10,32.7C
