detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-05s-048601
9,11,SB,0,0,2025-05-23--16h-57m-05s-048601
9,10,SB,0,0,2025-05-23--16h-57m-05s-048601
11,12,SB,0,0,2025-05-23--16h-57m-05s-048601
10,12,SB,0,0,2025-05-23--16h-57m-05s-048601
10,11,DB_V,0,1,2025-05-23--16h-57m-05s-048601
1,9,C,0,0,2025-05-23--16h-57m-05s-048601
1,12,C,0,0,2025-05-23--16h-57m-05s-048601
1,11,C,0,0,2025-05-23--16h-57m-05s-048601
1,10,C,0,0,2025-05-23--16h-57m-05s-048601
1,4,DB_H,0,0,2025-05-23--16h-57m-05s-048601
1,7,SB,0,0,2025-05-23--16h-57m-05s-048601
1,2,SB,0,0,2025-05-23--16h-57m-05s-048601
4,9,C,0,0,2025-05-23--16h-57m-05s-048601
4,12,C,0,0,2025-05-23--16h-57m-05s-048601
4,11,C,0,0,2025-05-23--16h-57m-05s-048601
4,10,C,0,0,2025-05-23--16h-57m-05s-048601
4,7,SB,0,1,2025-05-23--16h-57m-05s-048601
7,9,C,0,0,2025-05-23--16h-57m-05s-048601
7,12,C,0,0,2025-05-23--16h-57m-05s-048601
7,11,C,0,0,2025-05-23--16h-57m-05s-048601
7,10,C,0,0,2025-05-23--16h-57m-05s-048601
2,9,C,0,0,2025-05-23--16h-57m-05s-048601
2,12,C,0,0,2025-05-23--16h-57m-05s-048601
2,11,C,0,0,2025-05-23--16h-57m-05s-048601
2,10,C,0,0,2025-05-23--16h-57m-05s-048601
2,4,SB,0,0,2025-05-23--16h-57m-05s-048601
2,7,DB_V,0,0,2025-05-23--16h-57m-05s-048601
9,12,DB_H,1,0,2025-05-23--16h-57m-05s-073728
9,11,SB,1,0,2025-05-23--16h-57m-05s-073728
9,10,SB,1,0,2025-05-23--16h-57m-05s-073728
11,12,SB,1,0,2025-05-23--16h-57m-05s-073728
10,12,SB,1,0,2025-05-23--16h-57m-05s-073728
10,11,DB_V,1,0,2025-05-23--16h-57m-05s-073728
1,9,C,1,0,2025-05-23--16h-57m-05s-073728
1,12,C,1,0,2025-05-23--16h-57m-05s-073728
1,11,C,1,0,2025-05-23--16h-57m-05s-073728
1,10,C,1,0,2025-05-23--16h-57m-05s-073728
