data_dir,C,SB,DB_V,DB_H,N
2025-06-20--20h-09m-20s,21.0,46.0,11.0,82.0,160.0
2025-06-20--20h-09m-20s,33.0,31.0,14.0,82.0,160.0
2025-06-20--20h-09m-20s,36.0,37.0,20.0,67.0,160.0
2025-06-20--20h-09m-20s,34.0,38.0,10.0,78.0,160.0
2025-06-20--20h-09m-20s,36.0,47.0,12.0,65.0,160.0
2025-06-20--20h-09m-20s,36.0,31.0,15.0,78.0,160.0
2025-06-20--20h-09m-20s,26.0,44.0,20.0,70.0,160.0
2025-06-20--20h-09m-20s,37.0,35.0,9.0,79.0,160.0
2025-06-20--20h-09m-20s,30.0,34.0,10.0,86.0,160.0
2025-06-20--20h-09m-20s,40.0,36.0,13.0,71.0,160.0
2025-06-20--20h-09m-20s,33.0,37.0,14.0,76.0,160.0
2025-06-20--20h-09m-20s,29.0,39.0,15.0,77.0,160.0
2025-06-20--20h-09m-20s,27.0,41.0,21.0,71.0,160.0
2025-06-20--20h-09m-20s,32.0,44.0,14.0,70.0,160.0
2025-06-20--20h-09m-20s,33.0,37.0,14.0,76.0,160.0
2025-06-20--20h-09m-20s,28.0,39.0,17.0,76.0,160.0
2025-06-20--20h-09m-20s,32.0,40.0,12.0,76.0,160.0
2025-06-20--20h-09m-20s,38.0,31.0,16.0,75.0,160.0
2025-06-20--20h-09m-20s,32.0,20.0,14.0,94.0,160.0
2025-06-20--20h-09m-20s,34.0,33.0,18.0,75.0,160.0
2025-06-20--20h-09m-20s,27.0,42.0,16.0,75.0,160.0
2025-06-20--20h-09m-20s,28.0,32.0,21.0,79.0,160.0
2025-06-20--20h-09m-20s,34.0,32.0,16.0,78.0,160.0
2025-06-20--20h-09m-20s,20.0,48.0,24.0,68.0,160.0
2025-06-20--20h-09m-20s,33.0,35.0,19.0,73.0,160.0
2025-06-20--20h-09m-20s,35.0,39.0,10.0,76.0,160.0
2025-06-20--20h-09m-20s,29.0,33.0,12.0,86.0,160.0
2025-06-20--20h-09m-20s,36.0,31.0,11.0,82.0,160.0
2025-06-20--20h-09m-20s,44.0,22.0,8.0,86.0,160.0
2025-06-20--20h-09m-20s,48.0,37.0,6.0,69.0,160.0
2025-06-20--20h-09m-20s,25.0,30.0,19.0,86.0,160.0
2025-06-20--20h-09m-20s,29.0,37.0,16.0,78.0,160.0
2025-06-20--20h-09m-20s,29.0,39.0,16.0,76.0,160.0
2025-06-20--20h-09m-20s,30.0,29.0,15.0,86.0,160.0
2025-06-20--20h-09m-20s,35.0,40.0,20.0,65.0,160.0
2025-06-20--20h-09m-20s,34.0,26.0,17.0,83.0,160.0
2025-06-20--20h-09m-20s,37.0,38.0,14.0,71.0,160.0
2025-06-20--20h-09m-20s,31.0,40.0,14.0,75.0,160.0
2025-06-20--20h-09m-20s,35.0,38.0,17.0,70.0,160.0
2025-06-20--20h-09m-20s,32.0,33.0,16.0,79.0,160.0
2025-06-20--20h-09m-20s,27.0,40.0,12.0,81.0,160.0
2025-06-20--20h-09m-20s,31.0,31.0,19.0,79.0,160.0
2025-06-20--20h-09m-20s,36.0,40.0,12.0,72.0,160.0
2025-06-20--20h-09m-20s,35.0,26.0,17.0,82.0,160.0
2025-06-20--20h-09m-20s,32.0,27.0,12.0,89.0,160.0
2025-06-20--20h-09m-20s,35.0,42.0,18.0,65.0,160.0
2025-06-20--20h-09m-20s,37.0,31.0,16.0,76.0,160.0
2025-06-20--20h-09m-20s,25.0,41.0,21.0,73.0,160.0
2025-06-20--20h-09m-20s,47.0,34.0,12.0,67.0,160.0
2025-06-20--20h-09m-20s,41.0,31.0,16.0,72.0,160.0
2025-06-20--20h-09m-20s,30.0,38.0,21.0,71.0,160.0
2025-06-20--20h-09m-20s,35.0,33.0,13.0,79.0,160.0
2025-06-20--20h-09m-20s,33.0,43.0,17.0,67.0,160.0
2025-06-20--20h-09m-20s,24.0,42.0,18.0,76.0,160.0
2025-06-20--20h-09m-20s,40.0,33.0,13.0,74.0,160.0
2025-06-20--20h-09m-20s,39.0,29.0,18.0,74.0,160.0
2025-06-20--20h-09m-20s,37.0,33.0,9.0,81.0,160.0
2025-06-20--20h-09m-20s,31.0,29.0,20.0,80.0,160.0
2025-06-20--20h-09m-20s,32.0,36.0,12.0,80.0,160.0
2025-06-20--20h-09m-20s,31.0,37.0,16.0,76.0,160.0
2025-06-20--20h-09m-20s,31.0,33.0,19.0,77.0,160.0
2025-06-20--20h-09m-20s,37.0,29.0,24.0,70.0,160.0
2025-06-20--20h-09m-20s,27.0,36.0,19.0,78.0,160.0
2025-06-20--20h-09m-20s,30.0,39.0,13.0,78.0,160.0
2025-06-20--20h-09m-20s,39.0,33.0,9.0,79.0,160.0
2025-06-20--20h-09m-20s,41.0,28.0,16.0,75.0,160.0
2025-06-20--20h-09m-20s,35.0,33.0,13.0,79.0,160.0
2025-06-20--20h-09m-20s,27.0,37.0,10.0,86.0,160.0
2025-06-20--20h-09m-20s,33.0,37.0,18.0,72.0,160.0
2025-06-20--20h-09m-20s,35.0,28.0,14.0,83.0,160.0
2025-06-20--20h-09m-20s,25.0,38.0,10.0,87.0,160.0
2025-06-20--20h-09m-20s,33.0,37.0,12.0,78.0,160.0
2025-06-20--20h-09m-20s,35.0,35.0,13.0,77.0,160.0
2025-06-20--20h-09m-20s,34.0,28.0,12.0,86.0,160.0
2025-06-20--20h-09m-20s,26.0,34.0,17.0,83.0,160.0
2025-06-20--20h-09m-20s,30.0,36.0,13.0,81.0,160.0
2025-06-20--20h-09m-20s,36.0,32.0,16.0,76.0,160.0
2025-06-20--20h-09m-20s,35.0,31.0,17.0,77.0,160.0
2025-06-20--20h-09m-20s,32.0,26.0,20.0,82.0,160.0
2025-06-20--20h-09m-20s,27.0,35.0,17.0,81.0,160.0
2025-06-20--20h-09m-20s,27.0,39.0,20.0,74.0,160.0
2025-06-20--20h-09m-20s,31.0,39.0,11.0,79.0,160.0
2025-06-20--20h-09m-20s,24.0,34.0,14.0,88.0,160.0
2025-06-20--20h-09m-20s,30.0,38.0,9.0,83.0,160.0
2025-06-20--20h-09m-20s,35.0,31.0,14.0,80.0,160.0
2025-06-20--20h-09m-20s,32.0,38.0,14.0,76.0,160.0
2025-06-20--20h-09m-20s,42.0,26.0,18.0,74.0,160.0
2025-06-20--20h-09m-20s,38.0,29.0,8.0,85.0,160.0
2025-06-20--20h-09m-20s,38.0,27.0,13.0,82.0,160.0
2025-06-20--20h-09m-20s,34.0,29.0,22.0,75.0,160.0
2025-06-20--20h-09m-20s,37.0,36.0,19.0,68.0,160.0
2025-06-20--20h-09m-20s,28.0,39.0,19.0,74.0,160.0
2025-06-20--20h-09m-20s,28.0,29.0,22.0,81.0,160.0
