data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-31--17h-09m-31s,0,0.0,1.0,6.0,0.0,7.0
2025-05-31--17h-09m-31s,1,0.0,0.0,2.0,0.5,2.5
2025-05-31--17h-09m-31s,2,0.0,1.0,1.0,0.5,2.5
2025-05-31--17h-09m-31s,3,0.0,0.0,1.0,0.0,1.0
2025-05-31--17h-09m-31s,4,0.0,0.0,1.0,0.0,1.0
2025-05-31--17h-09m-31s,5,0.5,0.0,3.0,1.5,5.0
2025-05-31--17h-09m-31s,6,0.0,0.0,2.0,0.0,2.0
2025-05-31--17h-09m-31s,8,0.5,0.0,0.0,0.0,0.5
2025-05-31--17h-09m-31s,9,0.5,0.0,5.0,0.0,5.5
2025-05-31--17h-09m-31s,10,0.0,0.0,1.0,1.0,2.0
2025-05-31--17h-09m-31s,11,0.0,0.0,2.0,0.0,2.0
2025-05-31--17h-09m-31s,12,0.5,0.0,3.0,0.0,3.5
2025-05-31--17h-09m-31s,13,0.5,0.0,4.0,0.0,4.5
2025-05-31--17h-09m-31s,14,0.0,0.0,2.0,0.0,2.0
2025-05-31--17h-09m-31s,15,1.0,0.0,2.0,0.0,3.0
2025-05-31--17h-09m-31s,16,0.5,0.0,2.0,0.5,3.0
2025-05-31--17h-09m-31s,17,1.0,0.0,1.0,0.5,2.5
2025-05-31--17h-09m-31s,19,0.5,0.0,2.0,0.0,2.5
2025-05-31--17h-09m-31s,20,0.5,0.0,5.0,0.0,5.5
2025-05-31--17h-09m-31s,21,0.5,0.0,2.0,0.5,3.0
2025-05-31--17h-09m-31s,22,0.5,0.0,4.0,0.0,4.5
2025-05-31--17h-09m-31s,23,0.0,0.0,0.0,1.5,1.5
2025-05-31--17h-09m-31s,24,0.0,0.0,0.0,0.5,0.5
2025-05-31--17h-09m-31s,25,0.5,0.0,1.0,0.0,1.5
2025-05-31--17h-09m-31s,26,0.0,0.0,3.0,0.0,3.0
2025-05-31--17h-09m-31s,27,0.0,0.0,2.0,0.0,2.0
2025-05-31--17h-09m-31s,29,0.0,0.0,1.0,0.5,1.5
2025-05-31--17h-09m-31s,30,0.5,0.0,1.0,0.5,2.0
2025-05-31--17h-09m-31s,31,0.5,0.0,2.0,0.5,3.0
2025-05-31--17h-09m-31s,32,0.0,0.0,0.0,0.5,0.5
2025-05-31--17h-09m-31s,33,0.5,1.0,0.0,0.0,1.5
2025-05-31--17h-09m-31s,34,0.5,1.0,0.0,0.5,2.0
2025-05-31--17h-09m-31s,35,0.5,0.0,2.0,0.0,2.5
2025-05-31--17h-09m-31s,36,0.5,0.0,1.0,0.5,2.0
2025-05-31--17h-09m-31s,37,0.0,0.0,3.0,0.0,3.0
2025-05-31--17h-09m-31s,38,0.5,0.0,3.0,0.0,3.5
2025-05-31--17h-09m-31s,39,0.5,0.0,1.0,0.5,2.0
2025-05-31--17h-09m-31s,40,0.0,1.0,2.0,0.0,3.0
2025-05-31--17h-09m-31s,41,0.0,1.0,0.0,0.5,1.5
2025-05-31--17h-09m-31s,42,0.0,0.0,1.0,0.5,1.5
2025-05-31--17h-09m-31s,43,0.0,0.0,1.0,0.0,1.0
2025-05-31--17h-09m-31s,44,0.0,0.0,5.0,0.5,5.5
2025-05-31--17h-09m-31s,45,0.0,0.0,2.0,0.0,2.0
2025-05-31--17h-09m-31s,46,0.0,0.0,1.0,0.0,1.0
2025-05-31--17h-09m-31s,48,0.5,0.0,3.0,0.5,4.0
2025-05-31--17h-09m-31s,49,0.0,0.0,4.0,1.0,5.0
