detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,2,0,2025-05-23--16h-54m-24s-375004
9,11,SB,2,0,2025-05-23--16h-54m-24s-375004
9,10,SB,2,0,2025-05-23--16h-54m-24s-375004
11,12,SB,2,0,2025-05-23--16h-54m-24s-375004
10,12,SB,2,0,2025-05-23--16h-54m-24s-375004
10,11,DB_V,2,0,2025-05-23--16h-54m-24s-375004
1,9,C,2,0,2025-05-23--16h-54m-24s-375004
1,12,C,2,0,2025-05-23--16h-54m-24s-375004
1,11,C,2,0,2025-05-23--16h-54m-24s-375004
1,10,C,2,0,2025-05-23--16h-54m-24s-375004
1,4,DB_H,2,1,2025-05-23--16h-54m-24s-375004
1,7,SB,2,0,2025-05-23--16h-54m-24s-375004
1,2,SB,2,0,2025-05-23--16h-54m-24s-375004
4,9,C,2,0,2025-05-23--16h-54m-24s-375004
4,12,C,2,0,2025-05-23--16h-54m-24s-375004
4,11,C,2,0,2025-05-23--16h-54m-24s-375004
4,10,C,2,0,2025-05-23--16h-54m-24s-375004
4,7,SB,2,0,2025-05-23--16h-54m-24s-375004
7,9,C,2,0,2025-05-23--16h-54m-24s-375004
7,12,C,2,0,2025-05-23--16h-54m-24s-375004
7,11,C,2,0,2025-05-23--16h-54m-24s-375004
7,10,C,2,0,2025-05-23--16h-54m-24s-375004
2,9,C,2,0,2025-05-23--16h-54m-24s-375004
2,12,C,2,0,2025-05-23--16h-54m-24s-375004
2,11,C,2,0,2025-05-23--16h-54m-24s-375004
2,10,C,2,0,2025-05-23--16h-54m-24s-375004
2,4,SB,2,0,2025-05-23--16h-54m-24s-375004
2,7,DB_V,2,0,2025-05-23--16h-54m-24s-375004
9,12,DB_H,3,1,2025-05-23--16h-54m-24s-394739
9,11,SB,3,0,2025-05-23--16h-54m-24s-394739
9,10,SB,3,0,2025-05-23--16h-54m-24s-394739
11,12,SB,3,0,2025-05-23--16h-54m-24s-394739
10,12,SB,3,0,2025-05-23--16h-54m-24s-394739
10,11,DB_V,3,0,2025-05-23--16h-54m-24s-394739
1,9,C,3,0,2025-05-23--16h-54m-24s-394739
1,12,C,3,0,2025-05-23--16h-54m-24s-394739
1,11,C,3,0,2025-05-23--16h-54m-24s-394739
1,10,C,3,0,2025-05-23--16h-54m-24s-394739
1,4,DB_H,3,0,2025-05-23--16h-54m-24s-394739
1,7,SB,3,0,2025-05-23--16h-54m-24s-394739
1,2,SB,3,0,2025-05-23--16h-54m-24s-394739
4,9,C,3,0,2025-05-23--16h-54m-24s-394739
4,12,C,3,0,2025-05-23--16h-54m-24s-394739
4,11,C,3,0,2025-05-23--16h-54m-24s-394739
4,10,C,3,0,2025-05-23--16h-54m-24s-394739
4,7,SB,3,0,2025-05-23--16h-54m-24s-394739
7,9,C,3,0,2025-05-23--16h-54m-24s-394739
7,12,C,3,0,2025-05-23--16h-54m-24s-394739
