Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,17781,91813,19384,83182,37165,174995
1,D,44693,66194,33086,73544,77779,139738
2,R,94926,18244,98730,22619,193656,40863
3,V,94741,17084,105181,18025,199922,35109
4,A,67453,43004,96452,24144,163905,67148
5,L,18554,90464,33057,74529,51611,164993
