theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.308996938995747,0.7853981633974483,22.06400634214552,37.27475159378457,-4.6403712125596766,-33.512727695136114,60,10,32.7C
