,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,55847,245,0,63847,0,0,400,0,50273,192,164,58352,0,0,0,0,5090,3,1,0,1
1,6.7,56138,231,0,63623,0,0,440,0,50220,175,187,58134,0,0,0,0,5038,6,3,0,1
2,7.1,56506,259,0,64073,0,0,365,0,50062,203,187,58430,0,0,0,0,5172,7,3,0,1
3,7.5,56865,245,0,64342,0,0,433,0,51100,185,164,59096,0,0,0,0,5206,3,4,0,1
4,7.9,56075,276,0,63311,0,0,429,0,50692,176,159,58680,0,0,0,0,4983,2,6,0,1
5,8.3,55881,234,0,63659,0,0,405,0,50437,162,176,58149,0,0,0,0,5098,5,3,0,1
6,8.7,56147,259,0,63499,0,0,421,0,50167,170,167,57861,0,0,0,0,4993,4,3,0,1
7,9.1,55376,244,0,62589,0,0,414,0,49798,156,158,57455,0,0,0,0,5037,3,4,0,1
8,9.5,55150,263,0,63868,0,0,378,0,50143,180,150,58435,0,0,0,0,4939,6,3,0,1
9,9.9,55076,246,0,62751,0,0,407,0,49701,198,172,57115,0,0,0,0,2939,3,2,0,1
10,9.95,55015,258,0,62635,0,0,379,0,49239,198,158,57638,0,0,0,0,2618,2,0,0,1
11,10.0,54470,252,0,62316,0,0,401,0,49051,159,141,56447,0,0,0,0,2298,3,2,0,1
12,10.05,54938,239,0,62266,0,0,437,0,49028,178,156,56799,0,0,0,0,1906,1,3,0,1
13,10.1,54686,251,0,62001,0,0,429,0,49139,176,149,56552,0,0,0,0,1700,3,5,0,1
14,10.15,54065,257,0,61481,0,0,416,0,48948,154,170,56465,0,0,0,0,1511,1,1,0,1
15,10.2,53853,251,0,61062,0,0,414,0,48329,160,161,55664,0,0,0,0,1382,1,1,0,1
16,10.25,53918,253,0,61537,0,0,401,0,48876,172,141,56362,0,0,0,0,1215,2,2,0,1
17,10.3,53633,256,0,61111,0,0,462,0,48368,174,162,56131,0,0,0,0,1226,2,2,0,1
18,10.35,54547,240,0,61692,0,0,423,0,48209,157,139,56226,0,0,0,0,1340,2,0,0,1
19,10.4,54584,263,0,62684,0,0,408,0,49288,166,167,56852,0,0,0,0,1520,1,2,0,1
20,10.45,54488,237,0,61891,0,0,418,0,48482,157,187,56469,0,0,0,0,1561,1,1,0,1
21,10.5,54054,229,0,61937,0,0,382,0,48506,178,155,56177,0,0,0,0,1769,2,1,0,1
22,10.55,54447,271,0,62195,0,0,437,0,48895,153,169,56259,0,0,0,0,2130,2,2,0,1
23,10.6,54667,271,0,61891,0,0,386,0,48618,173,159,56049,0,0,0,0,2403,1,2,0,1
24,10.65,55849,227,0,63031,0,0,405,0,49432,184,158,56965,0,0,0,0,2704,2,3,0,1
25,10.7,55198,264,0,62876,0,0,394,0,49489,178,155,56898,0,0,0,0,2988,5,3,0,1
26,10.75,54551,280,0,62476,0,0,414,0,49062,161,163,57159,0,0,0,0,3376,2,6,0,1
27,11.1,55884,236,0,63578,0,0,393,0,49869,183,153,58162,0,0,0,0,4725,4,4,0,1
28,11.5,54935,268,0,63362,0,0,388,0,49189,220,152,57411,0,0,0,0,4987,8,3,0,1
29,11.9,55916,261,0,64104,0,0,423,0,49872,186,148,58131,0,0,0,0,5096,2,2,0,1
30,12.3,56178,288,0,63748,0,0,398,0,49924,169,153,58009,0,0,0,0,5135,6,6,0,1
31,12.7,54983,256,0,63102,0,0,399,0,49564,174,149,56801,0,0,0,0,4931,2,3,0,1
32,13.1,55840,262,0,63418,0,0,400,0,50005,175,124,57713,0,0,0,0,4945,3,2,0,1
33,13.5,55538,254,0,63247,0,0,433,0,49473,157,173,57246,0,0,0,0,4963,5,3,0,1
34,13.9,54923,267,0,63099,0,0,456,0,49027,191,178,57295,0,0,0,0,5037,6,2,0,1
35,14.3,55013,274,0,62847,0,0,451,0,49281,205,155,57297,0,0,0,0,5079,3,3,0,1
