data_dir,C,SB,DB_V,DB_H,N
2025-06-18--17h-27m-49s,49.0,17.0,1.0,53.0,120.0
2025-06-18--17h-27m-49s,65.0,12.0,2.0,41.0,120.0
2025-06-18--17h-27m-49s,60.0,10.0,1.0,49.0,120.0
2025-06-18--17h-27m-49s,60.0,18.0,1.0,41.0,120.0
2025-06-18--17h-27m-49s,60.0,13.0,0.0,47.0,120.0
2025-06-18--17h-27m-49s,64.0,18.0,1.0,37.0,120.0
2025-06-18--17h-27m-49s,62.0,14.0,4.0,40.0,120.0
2025-06-18--17h-27m-49s,55.0,17.0,2.0,46.0,120.0
2025-06-18--17h-27m-49s,58.0,16.0,2.0,44.0,120.0
2025-06-18--17h-27m-49s,60.0,12.0,1.0,47.0,120.0
2025-06-18--17h-27m-49s,55.0,13.0,0.0,52.0,120.0
2025-06-18--17h-27m-49s,55.0,14.0,1.0,50.0,120.0
2025-06-18--17h-27m-49s,59.0,10.0,3.0,48.0,120.0
2025-06-18--17h-27m-49s,57.0,15.0,3.0,45.0,120.0
2025-06-18--17h-27m-49s,58.0,11.0,4.0,47.0,120.0
2025-06-18--17h-27m-49s,65.0,14.0,0.0,41.0,120.0
2025-06-18--17h-27m-49s,66.0,11.0,2.0,41.0,120.0
2025-06-18--17h-27m-49s,61.0,12.0,1.0,46.0,120.0
2025-06-18--17h-27m-49s,58.0,17.0,4.0,41.0,120.0
2025-06-18--17h-27m-49s,55.0,19.0,0.0,46.0,120.0
2025-06-18--17h-27m-49s,68.0,12.0,1.0,39.0,120.0
2025-06-18--17h-27m-49s,59.0,10.0,2.0,49.0,120.0
2025-06-18--17h-27m-49s,55.0,12.0,2.0,51.0,120.0
2025-06-18--17h-27m-49s,70.0,10.0,0.0,40.0,120.0
2025-06-18--17h-27m-49s,58.0,12.0,5.0,45.0,120.0
2025-06-18--17h-27m-49s,53.0,19.0,1.0,47.0,120.0
2025-06-18--17h-27m-49s,60.0,17.0,1.0,42.0,120.0
2025-06-18--17h-27m-49s,56.0,22.0,1.0,41.0,120.0
2025-06-18--17h-27m-49s,57.0,8.0,2.0,53.0,120.0
