,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,53809,0,61336,0,0,0,0,0,55042,0,64142,0,0,0,0,6732,5757,6008,4963,1
1,6.67,0,53448,0,61074,0,0,0,0,0,54749,0,63648,0,0,0,0,6645,5724,5805,4942,1
2,7.07,0,53880,0,60869,0,0,0,0,0,54408,0,63524,0,0,0,0,6683,5748,5854,4974,1
3,7.47,0,53973,0,60277,0,0,0,0,0,54797,0,63667,0,0,0,0,6755,5623,5973,4984,1
4,7.87,0,54357,0,60506,0,0,0,0,0,54820,0,63783,0,0,0,0,6692,5627,5957,5045,1
5,8.27,0,54460,0,61117,0,0,0,0,0,55198,0,63481,0,0,0,0,6631,5690,5849,5074,1
6,8.67,0,54555,0,60701,0,0,0,0,0,55398,0,63870,0,0,0,0,6799,5632,5942,5097,1
7,9.07,0,54699,0,61130,0,0,0,0,0,55190,0,64122,0,0,0,0,6647,5686,6043,5091,1
8,9.47,0,54339,0,60776,0,0,0,0,0,55151,0,63796,0,0,0,0,6372,5495,5704,4784,1
9,9.87,0,52920,0,59633,0,0,0,0,0,54144,0,62280,0,0,0,0,3763,3084,3780,2750,1
10,9.97,0,52969,0,58823,0,0,0,0,0,53733,0,61345,0,0,0,0,2441,2159,3063,1928,1
11,10.07,0,52214,0,58969,0,0,0,0,0,53449,0,61034,0,0,0,0,1399,1284,2143,1098,1
12,10.17,0,52418,0,57930,0,0,0,0,0,53029,0,60836,0,0,0,0,581,558,1670,494,1
13,10.27,0,52084,0,58192,0,0,0,0,0,53152,0,60587,0,0,0,0,242,242,1413,234,1
14,10.37,0,51592,0,57322,0,0,0,0,0,53350,0,60433,0,0,0,0,397,416,1458,365,1
15,10.47,0,52303,0,58608,0,0,0,0,0,53298,0,60379,0,0,0,0,1048,903,1929,849,1
16,10.57,0,52257,0,58733,0,0,0,0,0,53966,0,61186,0,0,0,0,1965,1695,2548,1537,1
17,10.67,0,52703,0,59132,0,0,0,0,0,54127,0,62080,0,0,0,0,3127,2554,3207,2347,1
18,10.77,0,53192,0,59976,0,0,0,0,0,54960,0,62048,0,0,0,0,4041,3625,4121,3204,1
19,11.07,0,53830,0,60423,0,0,0,0,0,55511,0,63238,0,0,0,0,6042,5305,5460,4737,1
20,11.47,0,54904,0,60895,0,0,0,0,0,55476,0,63623,0,0,0,0,6578,5763,5852,5167,1
21,11.87,0,54419,0,60798,0,0,0,0,0,55232,0,63290,0,0,0,0,6704,5585,5927,4999,1
22,12.27,0,54138,0,60945,0,0,0,0,0,55836,0,63360,0,0,0,0,6395,5779,5773,5096,1
23,12.67,0,54436,0,60945,0,0,0,0,0,55487,0,63431,0,0,0,0,6640,5786,5838,5010,1
24,13.07,0,54145,0,60463,0,0,0,0,0,54870,0,63307,0,0,0,0,6523,5690,5928,5063,1
25,13.47,0,54106,0,60534,0,0,0,0,0,55379,0,63555,0,0,0,0,6657,5731,5838,4973,1
26,13.87,0,54627,0,60212,0,0,0,0,0,55344,0,63632,0,0,0,0,6590,5698,5920,5137,1
27,14.27,0,53933,0,60393,0,0,0,0,0,55314,0,63114,0,0,0,0,6554,5718,5845,5173,1
