data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-40m-12s,1.5,2.0,24.0,12.5,40.0,2.1632227953631693,0.3288607044945678,123.94353632080175,18.842330415237676
2025-05-23--18h-40m-12s,0.0,1.0,26.0,13.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-40m-12s,0.5,2.0,27.0,10.5,40.0,2.258180766181213,0.2117463452419459,129.38422727980208,12.13217190968354
2025-05-23--18h-40m-12s,0.0,3.0,29.0,8.0,40.0,2.2914799599319062,0.0,131.29213054290523,0.0
2025-05-23--18h-40m-12s,1.0,2.0,31.0,6.0,40.0,2.397998956835325,0.38237550466972126,137.3952195034382,21.908502606759928
2025-05-23--18h-40m-12s,1.5,0.0,26.0,12.5,40.0,2.2914799599319062,0.3288607044945678,131.29213054290523,18.842330415237676
2025-05-23--18h-40m-12s,0.5,4.0,23.0,12.5,40.0,2.0739987914963702,0.1945306253576709,118.83137746797523,11.145783819035133
2025-05-23--18h-40m-12s,1.0,0.0,28.0,11.0,40.0,2.361232066721791,0.28872253391069386,135.28863187411142,16.54258264340555
2025-05-23--18h-40m-12s,0.0,1.0,26.0,13.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-40m-12s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386,131.29213054290523,16.54258264340555
2025-05-23--18h-40m-12s,0.5,0.0,23.0,16.5,40.0,2.1941438108588938,0.1698338530039141,125.71518000696538,9.730762995569496
2025-05-23--18h-40m-12s,1.0,3.0,25.0,11.0,40.0,2.1632227953631693,0.28872253391069386,123.94353632080175,16.54258264340555
2025-05-23--18h-40m-12s,0.0,1.0,29.0,10.0,40.0,2.361232066721791,0.0,135.28863187411142,0.0
2025-05-23--18h-40m-12s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259,127.52713260609507,15.281423367285226
2025-05-23--18h-40m-12s,0.0,4.0,26.0,10.0,40.0,2.1632227953631693,0.0,123.94353632080175,0.0
2025-05-23--18h-40m-12s,1.5,1.0,20.0,17.5,40.0,2.0739987914963702,0.2807909935801022,118.83137746797523,16.08813885742485
2025-05-23--18h-40m-12s,0.0,1.0,28.0,11.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-40m-12s,1.5,3.0,24.0,11.5,40.0,2.13293256572479,0.3418149295377484,122.20803400204053,19.5845528370746
2025-05-23--18h-40m-12s,0.5,2.0,23.0,14.5,40.0,2.13293256572479,0.18093000192997485,122.20803400204053,10.366525497881398
2025-05-23--18h-40m-12s,0.0,1.0,24.0,15.0,40.0,2.1941438108588938,0.0,125.71518000696538,0.0
2025-05-23--18h-40m-12s,0.0,3.0,24.0,13.0,40.0,2.13293256572479,0.0,122.20803400204053,0.0
2025-05-23--18h-40m-12s,2.0,2.0,23.0,13.0,40.0,2.13293256572479,0.3687208062810263,122.20803400204053,21.126146018563624
2025-05-23--18h-40m-12s,1.5,2.0,25.0,11.5,40.0,2.1941438108588938,0.3418149295377484,125.71518000696538,19.5845528370746
2025-05-23--18h-40m-12s,0.5,1.0,27.0,11.5,40.0,2.2914799599319062,0.20259184530918437,131.29213054290523,11.607657699983509
2025-05-23--18h-40m-12s,0.5,4.0,22.0,13.5,40.0,2.0452502893273707,0.18736105494478966,117.18420962636887,10.73499769345517
2025-05-23--18h-40m-12s,0.5,0.0,32.0,7.5,40.0,2.5186801516870747,0.24907281986978974,144.30974263503938,14.270821369961142
2025-05-23--18h-40m-12s,1.5,3.0,27.0,8.5,40.0,2.2257683496037757,0.3923710685423601,127.52713260609507,22.481206230515575
2025-05-23--18h-40m-12s,0.0,4.0,26.0,10.0,40.0,2.1632227953631693,0.0,123.94353632080175,0.0
2025-05-23--18h-40m-12s,1.0,2.0,24.0,13.0,40.0,2.1632227953631693,0.2667111521503259,123.94353632080175,15.281423367285226
2025-05-23--18h-40m-12s,1.0,2.0,23.0,14.0,40.0,2.13293256572479,0.25743972657095276,122.20803400204053,14.75020981151751
