data_dir,C',SB,VV,HH,N
2025-07-08--11h-06m-45s,19.0,11.0,5.0,125.0,160.0
2025-07-08--11h-06m-45s,33.0,10.0,6.0,111.0,160.0
2025-07-08--11h-06m-45s,24.0,6.0,5.0,125.0,160.0
2025-07-08--11h-06m-45s,32.0,7.0,4.0,117.0,160.0
2025-07-08--11h-06m-45s,24.0,9.0,2.0,125.0,160.0
2025-07-08--11h-06m-45s,33.0,7.0,5.0,115.0,160.0
2025-07-08--11h-06m-45s,27.0,11.0,3.0,119.0,160.0
2025-07-08--11h-06m-45s,28.0,9.0,1.0,122.0,160.0
2025-07-08--11h-06m-45s,31.0,8.0,1.0,120.0,160.0
2025-07-08--11h-06m-45s,40.0,5.0,7.0,108.0,160.0
2025-07-08--11h-06m-45s,22.0,5.0,8.0,125.0,160.0
2025-07-08--11h-06m-45s,27.0,7.0,2.0,124.0,160.0
2025-07-08--11h-06m-45s,30.0,6.0,7.0,117.0,160.0
2025-07-08--11h-06m-45s,31.0,5.0,3.0,121.0,160.0
2025-07-08--11h-06m-45s,30.0,5.0,2.0,123.0,160.0
2025-07-08--11h-06m-45s,33.0,6.0,1.0,120.0,160.0
2025-07-08--11h-06m-45s,32.0,6.0,3.0,119.0,160.0
2025-07-08--11h-06m-45s,32.0,6.0,5.0,117.0,160.0
2025-07-08--11h-06m-45s,30.0,12.0,3.0,115.0,160.0
2025-07-08--11h-06m-45s,31.0,8.0,1.0,120.0,160.0
2025-07-08--11h-06m-45s,30.0,8.0,3.0,119.0,160.0
2025-07-08--11h-06m-45s,33.0,6.0,4.0,117.0,160.0
2025-07-08--11h-06m-45s,29.0,11.0,4.0,116.0,160.0
2025-07-08--11h-06m-45s,24.0,5.0,5.0,126.0,160.0
2025-07-08--11h-06m-45s,33.0,9.0,6.0,112.0,160.0
2025-07-08--11h-06m-45s,30.0,4.0,5.0,121.0,160.0
2025-07-08--11h-06m-45s,23.0,11.0,3.0,123.0,160.0
2025-07-08--11h-06m-45s,33.0,6.0,3.0,118.0,160.0
2025-07-08--11h-06m-45s,27.0,5.0,5.0,123.0,160.0
2025-07-08--11h-06m-45s,21.0,6.0,5.0,128.0,160.0
2025-07-08--11h-06m-45s,21.0,10.0,5.0,124.0,160.0
2025-07-08--11h-06m-45s,33.0,8.0,2.0,117.0,160.0
2025-07-08--11h-06m-45s,30.0,9.0,5.0,116.0,160.0
2025-07-08--11h-06m-45s,30.0,9.0,1.0,120.0,160.0
2025-07-08--11h-06m-45s,23.0,12.0,1.0,124.0,160.0
2025-07-08--11h-06m-45s,28.0,5.0,1.0,126.0,160.0
2025-07-08--11h-06m-45s,34.0,5.0,4.0,117.0,160.0
2025-07-08--11h-06m-45s,26.0,9.0,7.0,118.0,160.0
2025-07-08--11h-06m-45s,26.0,4.0,4.0,126.0,160.0
2025-07-08--11h-06m-45s,31.0,5.0,3.0,121.0,160.0
2025-07-08--11h-06m-45s,25.0,8.0,2.0,125.0,160.0
2025-07-08--11h-06m-45s,32.0,3.0,1.0,124.0,160.0
2025-07-08--11h-06m-45s,27.0,3.0,2.0,128.0,160.0
2025-07-08--11h-06m-45s,37.0,6.0,9.0,108.0,160.0
2025-07-08--11h-06m-45s,25.0,7.0,4.0,124.0,160.0
2025-07-08--11h-06m-45s,35.0,6.0,1.0,118.0,160.0
2025-07-08--11h-06m-45s,34.0,5.0,5.0,116.0,160.0
2025-07-08--11h-06m-45s,29.0,8.0,3.0,120.0,160.0
2025-07-08--11h-06m-45s,29.0,8.0,1.0,122.0,160.0
2025-07-08--11h-06m-45s,36.0,9.0,0.0,115.0,160.0
2025-07-08--11h-06m-45s,30.0,7.0,2.0,121.0,160.0
2025-07-08--11h-06m-45s,27.0,12.0,2.0,119.0,160.0
2025-07-08--11h-06m-45s,20.0,9.0,3.0,128.0,160.0
2025-07-08--11h-06m-45s,29.0,7.0,2.0,122.0,160.0
2025-07-08--11h-06m-45s,27.0,10.0,5.0,118.0,160.0
2025-07-08--11h-06m-45s,31.0,8.0,2.0,119.0,160.0
2025-07-08--11h-06m-45s,29.0,3.0,1.0,127.0,160.0
2025-07-08--11h-06m-45s,38.0,5.0,5.0,112.0,160.0
2025-07-08--11h-06m-45s,32.0,3.0,3.0,122.0,160.0
2025-07-08--11h-06m-45s,25.0,5.0,5.0,125.0,160.0
2025-07-08--11h-06m-45s,29.0,8.0,5.0,118.0,160.0
2025-07-08--11h-06m-45s,24.0,6.0,4.0,126.0,160.0
2025-07-08--11h-06m-45s,24.0,7.0,3.0,126.0,160.0
2025-07-08--11h-06m-45s,30.0,4.0,1.0,125.0,160.0
2025-07-08--11h-06m-45s,33.0,4.0,5.0,118.0,160.0
2025-07-08--11h-06m-45s,22.0,9.0,8.0,121.0,160.0
2025-07-08--11h-06m-45s,29.0,8.0,2.0,121.0,160.0
2025-07-08--11h-06m-45s,29.0,7.0,5.0,119.0,160.0
2025-07-08--11h-06m-45s,20.0,8.0,6.0,126.0,160.0
2025-07-08--11h-06m-45s,28.0,4.0,6.0,122.0,160.0
2025-07-08--11h-06m-45s,27.0,9.0,3.0,121.0,160.0
2025-07-08--11h-06m-45s,26.0,2.0,8.0,124.0,160.0
2025-07-08--11h-06m-45s,21.0,5.0,2.0,132.0,160.0
2025-07-08--11h-06m-45s,28.0,14.0,4.0,114.0,160.0
2025-07-08--11h-06m-45s,37.0,9.0,4.0,110.0,160.0
2025-07-08--11h-06m-45s,34.0,5.0,4.0,117.0,160.0
2025-07-08--11h-06m-45s,30.0,10.0,1.0,119.0,160.0
2025-07-08--11h-06m-45s,27.0,3.0,1.0,129.0,160.0
2025-07-08--11h-06m-45s,21.0,5.0,3.0,131.0,160.0
2025-07-08--11h-06m-45s,22.0,8.0,2.0,128.0,160.0
2025-07-08--11h-06m-45s,36.0,5.0,7.0,112.0,160.0
2025-07-08--11h-06m-45s,36.0,5.0,2.0,117.0,160.0
2025-07-08--11h-06m-45s,17.0,10.0,2.0,131.0,160.0
2025-07-08--11h-06m-45s,27.0,3.0,6.0,124.0,160.0
2025-07-08--11h-06m-45s,29.0,6.0,5.0,120.0,160.0
2025-07-08--11h-06m-45s,22.0,7.0,2.0,129.0,160.0
2025-07-08--11h-06m-45s,21.0,7.0,3.0,129.0,160.0
2025-07-08--11h-06m-45s,30.0,12.0,2.0,116.0,160.0
2025-07-08--11h-06m-45s,23.0,7.0,4.0,126.0,160.0
