,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
32,9.64,0,0,0,73862,0,0,0,0,0,0,0,74932,0,0,0,0,5125,4
33,9.69,0,0,0,73379,0,0,0,0,0,0,0,74321,0,0,0,0,3798,4
34,9.74,0,0,0,72290,0,0,0,0,0,0,0,73449,0,0,0,0,2441,4
35,9.79,0,0,0,72064,0,0,0,0,0,0,0,72851,0,0,0,0,1396,4
36,9.84,0,0,0,71681,0,0,0,0,0,0,0,72290,0,0,0,0,756,4
37,9.89,0,0,0,71517,0,0,0,0,0,0,0,72371,0,0,0,0,286,4
38,9.94,0,0,0,71843,0,0,0,0,0,0,0,72150,0,0,0,0,216,4
39,9.99,0,0,0,71752,0,0,0,0,0,0,0,72128,0,0,0,0,446,4
40,10.04,0,0,0,72334,0,0,0,0,0,0,0,72314,0,0,0,0,978,4
41,10.09,0,0,0,72638,0,0,0,0,0,0,0,72787,0,0,0,0,1869,4
42,10.14,0,0,0,72989,0,0,0,0,0,0,0,73289,0,0,0,0,2964,4
43,10.19,0,0,0,73195,0,0,0,0,0,0,0,74052,0,0,0,0,4237,4
44,10.24,0,0,0,74053,0,0,0,0,0,0,0,75770,0,0,0,0,5587,4
45,10.29,0,0,0,75190,0,0,0,0,0,0,0,75908,0,0,0,0,6953,4
46,10.34,0,0,0,75637,0,0,0,0,0,0,0,76500,0,0,0,0,8502,4
47,10.39,0,0,0,76586,0,0,0,0,0,0,0,77465,0,0,0,0,9925,4
48,10.44,0,0,0,77411,0,0,0,0,0,0,0,77954,0,0,0,0,11102,4
49,10.49,0,0,0,78054,0,0,0,0,0,0,0,78228,0,0,0,0,12371,4
50,10.54,0,0,0,78348,0,0,0,0,0,0,0,78891,0,0,0,0,13210,4
51,10.74,0,0,0,79427,0,0,0,0,0,0,0,80454,0,0,0,0,15937,4
52,10.94,0,0,0,79931,0,0,0,0,0,0,0,80504,0,0,0,0,16686,4
53,11.14,0,0,0,80628,0,0,0,0,0,0,0,80882,0,0,0,0,17144,4
54,11.34,0,0,0,80669,0,0,0,0,0,0,0,80891,0,0,0,0,17311,4
55,11.54,0,0,0,80285,0,0,0,0,0,0,0,80511,0,0,0,0,17017,4
56,11.74,0,0,0,80450,0,0,0,0,0,0,0,80682,0,0,0,0,17081,4
57,11.94,0,0,0,80608,0,0,0,0,0,0,0,80528,0,0,0,0,17148,4
58,12.14,0,0,0,81037,0,0,0,0,0,0,0,80619,0,0,0,0,17321,4
59,12.34,0,0,0,80596,0,0,0,0,0,0,0,80178,0,0,0,0,17052,4
60,12.54,0,0,0,81057,0,0,0,0,0,0,0,80439,0,0,0,0,17385,4
61,12.74,0,0,0,80952,0,0,0,0,0,0,0,80536,0,0,0,0,16984,4
62,12.94,0,0,0,80003,0,0,0,0,0,0,0,79949,0,0,0,0,16726,4
63,13.14,0,0,0,81080,0,0,0,0,0,0,0,79936,0,0,0,0,16937,4
64,13.34,0,0,0,80806,0,0,0,0,0,0,0,79767,0,0,0,0,17068,4
65,13.54,0,0,0,81493,0,0,0,0,0,0,0,80128,0,0,0,0,17349,4
66,13.74,0,0,0,80500,0,0,0,0,0,0,0,80153,0,0,0,0,16851,4
67,13.94,0,0,0,80698,0,0,0,0,0,0,0,79697,0,0,0,0,16875,4
68,14.14,0,0,0,80999,0,0,0,0,0,0,0,79764,0,0,0,0,16995,4
69,14.34,0,0,0,80606,0,0,0,0,0,0,0,79449,0,0,0,0,17067,4
70,14.54,0,0,0,81104,0,0,0,0,0,0,0,79889,0,0,0,0,17149,4
71,14.74,0,0,0,81228,0,0,0,0,0,0,0,79239,0,0,0,0,16791,4
72,14.94,0,0,0,80976,0,0,0,0,0,0,0,79177,0,0,0,0,16976,4
73,15.14,0,0,0,80987,0,0,0,0,0,0,0,79760,0,0,0,0,17062,4
74,15.34,0,0,0,80776,0,0,0,0,0,0,0,79605,0,0,0,0,16819,4
75,15.54,0,0,0,80487,0,0,0,0,0,0,0,78933,0,0,0,0,16938,4
76,15.74,0,0,0,80619,0,0,0,0,0,0,0,79079,0,0,0,0,16885,4
77,15.94,0,0,0,81013,0,0,0,0,0,0,0,79717,0,0,0,0,17201,4
