data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-30m-20s,1.5,3.0,24.0,11.5,40.0,2.12351143989168,0.3465799537883769
2025-05-23--18h-30m-20s,0.5,5.0,11.0,23.5,40.0,1.7213645995715827,0.14484349699855972
2025-05-23--18h-30m-20s,0.5,4.0,17.0,18.5,40.0,1.9018080548841911,0.16294147861051939
2025-05-23--18h-30m-20s,0.0,9.0,13.0,18.0,40.0,1.6709637479564565,0.0
2025-05-23--18h-30m-20s,1.0,4.0,17.0,18.0,40.0,1.9018080548841911,0.23147736397017837
2025-05-23--18h-30m-20s,1.0,3.0,19.0,17.0,40.0,1.9823131728623846,0.23794112483020827
2025-05-23--18h-30m-20s,1.0,5.0,16.0,18.0,40.0,1.8493860291865472,0.23147736397017837
2025-05-23--18h-30m-20s,0.0,8.0,20.0,12.0,40.0,1.8754889808102941,0.0
2025-05-23--18h-30m-20s,1.5,3.0,20.0,15.5,40.0,2.009758212404657,0.30159570280483483
2025-05-23--18h-30m-20s,1.0,4.0,19.0,16.0,40.0,1.9551931012905357,0.24497866312686414
2025-05-23--18h-30m-20s,1.5,5.0,14.0,19.5,40.0,1.7977393629734166,0.2705497629785729
2025-05-23--18h-30m-20s,0.5,6.0,15.0,18.5,40.0,1.7977393629734166,0.16294147861051939
2025-05-23--18h-30m-20s,0.0,8.0,15.0,17.0,40.0,1.746702094958613,0.0
2025-05-23--18h-30m-20s,0.0,6.0,20.0,14.0,40.0,1.9283674304404068,0.0
2025-05-23--18h-30m-20s,1.5,10.0,14.0,14.5,40.0,1.6709637479564565,0.31118424427751035
2025-05-23--18h-30m-20s,2.5,6.0,12.0,19.5,40.0,1.7213645995715827,0.343834825955561
2025-05-23--18h-30m-20s,0.5,6.0,18.0,15.5,40.0,1.8754889808102941,0.17771060084511175
2025-05-23--18h-30m-20s,1.0,5.0,19.0,15.0,40.0,1.9283674304404068,0.25268025514207865
2025-05-23--18h-30m-20s,1.0,2.0,16.0,21.0,40.0,1.9283674304404068,0.21484983307571223
2025-05-23--18h-30m-20s,1.5,10.0,10.0,18.5,40.0,1.5707963267948966,0.27740551649003575
2025-05-23--18h-30m-20s,0.5,6.0,19.0,14.5,40.0,1.9018080548841911,0.18360401027891857
2025-05-23--18h-30m-20s,0.0,4.0,23.0,13.0,40.0,2.065760358511791,0.0
2025-05-23--18h-30m-20s,0.0,4.0,23.0,13.0,40.0,2.065760358511791,0.0
2025-05-23--18h-30m-20s,1.5,7.0,17.0,14.5,40.0,1.8234765819369754,0.31118424427751035
2025-05-23--18h-30m-20s,1.0,2.0,18.0,19.0,40.0,1.9823131728623846,0.2255134058981312
2025-05-23--18h-30m-20s,0.0,5.0,18.0,17.0,40.0,1.9018080548841911,0.0
2025-05-23--18h-30m-20s,0.0,5.0,16.0,19.0,40.0,1.8493860291865472,0.0
2025-05-23--18h-30m-20s,0.0,8.0,13.0,19.0,40.0,1.696124157962962,0.0
2025-05-23--18h-30m-20s,1.0,6.0,17.0,16.0,40.0,1.8493860291865472,0.24497866312686414
2025-05-23--18h-30m-20s,0.5,6.0,19.0,14.5,40.0,1.9018080548841911,0.18360401027891857
2025-05-23--18h-30m-20s,0.0,9.0,17.0,14.0,40.0,1.7721542475852274,0.0
2025-05-23--18h-30m-20s,0.0,6.0,16.0,18.0,40.0,1.8234765819369754,0.0
2025-05-23--18h-30m-20s,0.5,6.0,18.0,15.5,40.0,1.8754889808102941,0.17771060084511175
2025-05-23--18h-30m-20s,1.0,5.0,16.0,18.0,40.0,1.8493860291865472,0.23147736397017837
2025-05-23--18h-30m-20s,1.0,8.0,12.0,19.0,40.0,1.6709637479564565,0.2255134058981312
2025-05-23--18h-30m-20s,0.0,8.0,14.0,18.0,40.0,1.7213645995715827,0.0
2025-05-23--18h-30m-20s,1.5,1.0,22.0,15.5,40.0,2.12351143989168,0.30159570280483483
2025-05-23--18h-30m-20s,0.0,8.0,17.0,15.0,40.0,1.7977393629734166,0.0
2025-05-23--18h-30m-20s,0.5,9.0,16.0,14.5,40.0,1.746702094958613,0.18360401027891857
2025-05-23--18h-30m-20s,1.0,6.0,21.0,12.0,40.0,1.9551931012905357,0.28103490150281357
2025-05-23--18h-30m-20s,0.5,4.0,22.0,13.5,40.0,2.037561665842193,0.19012560334646678
2025-05-23--18h-30m-20s,1.5,7.0,18.0,13.5,40.0,1.8493860291865472,0.3217505543966422
2025-05-23--18h-30m-20s,0.0,6.0,24.0,10.0,40.0,2.037561665842193,0.0
2025-05-23--18h-30m-20s,1.0,6.0,17.0,16.0,40.0,1.8493860291865472,0.24497866312686414
2025-05-23--18h-30m-20s,0.5,6.0,19.0,14.5,40.0,1.9018080548841911,0.18360401027891857
