,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.95,0,0,0,82808,0,0,0,0,0,0,0,84960,0,0,0,0,17742,2
1,8.35,0,0,0,82810,0,0,0,0,0,0,0,85687,0,0,0,0,17881,2
2,8.75,0,0,0,83314,0,0,0,0,0,0,0,86159,0,0,0,0,18084,2
3,9.15,0,0,0,82514,0,0,0,0,0,0,0,85048,0,0,0,0,16656,2
4,9.55,0,0,0,77996,0,0,0,0,0,0,0,80792,0,0,0,0,8690,2
5,9.75,0,0,0,75726,0,0,0,0,0,0,0,77952,0,0,0,0,2720,2
6,9.8,0,0,0,75440,0,0,0,0,0,0,0,76950,0,0,0,0,1680,2
7,9.85,0,0,0,74296,0,0,0,0,0,0,0,76744,0,0,0,0,859,2
8,9.9,0,0,0,74268,0,0,0,0,0,0,0,76657,0,0,0,0,430,2
9,9.95,0,0,0,74574,0,0,0,0,0,0,0,76714,0,0,0,0,325,2
10,10.0,0,0,0,74817,0,0,0,0,0,0,0,75978,0,0,0,0,518,2
11,10.05,0,0,0,74575,0,0,0,0,0,0,0,76220,0,0,0,0,1138,2
12,10.1,0,0,0,75164,0,0,0,0,0,0,0,77194,0,0,0,0,2000,2
13,10.15,0,0,0,75604,0,0,0,0,0,0,0,77347,0,0,0,0,3123,2
14,10.35,0,0,0,78992,0,0,0,0,0,0,0,80796,0,0,0,0,8983,2
15,10.75,0,0,0,82748,0,0,0,0,0,0,0,84628,0,0,0,0,16704,2
16,11.15,0,0,0,83210,0,0,0,0,0,0,0,85085,0,0,0,0,17688,2
17,11.55,0,0,0,83194,0,0,0,0,0,0,0,84864,0,0,0,0,17791,2
18,11.95,0,0,0,83245,0,0,0,0,0,0,0,84677,0,0,0,0,17663,2
