,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.95,0,0,0,84831,0,0,0,0,0,0,0,88244,0,0,0,0,19025,2
1,8.35,0,0,0,84941,0,0,0,0,0,0,0,87069,0,0,0,0,18703,2
2,8.75,0,0,0,85356,0,0,0,0,0,0,0,87280,0,0,0,0,19042,2
3,9.15,0,0,0,84435,0,0,0,0,0,0,0,86541,0,0,0,0,17440,2
4,9.55,0,0,0,80057,0,0,0,0,0,0,0,81954,0,0,0,0,8757,2
5,9.75,0,0,0,78080,0,0,0,0,0,0,0,78112,0,0,0,0,2639,2
6,9.8,0,0,0,77331,0,0,0,0,0,0,0,78264,0,0,0,0,1505,2
7,9.85,0,0,0,76505,0,0,0,0,0,0,0,77551,0,0,0,0,741,2
8,9.9,0,0,0,76856,0,0,0,0,0,0,0,77652,0,0,0,0,374,2
9,9.95,0,0,0,76680,0,0,0,0,0,0,0,77843,0,0,0,0,347,2
10,10.0,0,0,0,76913,0,0,0,0,0,0,0,77827,0,0,0,0,719,2
11,10.05,0,0,0,76943,0,0,0,0,0,0,0,78243,0,0,0,0,1331,2
12,10.1,0,0,0,77918,0,0,0,0,0,0,0,78921,0,0,0,0,2430,2
13,10.15,0,0,0,78294,0,0,0,0,0,0,0,79204,0,0,0,0,3554,2
14,10.35,0,0,0,81309,0,0,0,0,0,0,0,82258,0,0,0,0,9729,2
15,10.75,0,0,0,86130,0,0,0,0,0,0,0,86821,0,0,0,0,17960,2
16,11.15,0,0,0,85949,0,0,0,0,0,0,0,86814,0,0,0,0,18856,2
17,11.55,0,0,0,86348,0,0,0,0,0,0,0,86391,0,0,0,0,19111,2
18,11.95,0,0,0,86370,0,0,0,0,0,0,0,86376,0,0,0,0,18847,2
