,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.94,0,0,0,85738,0,0,0,0,0,0,0,84406,0,0,0,0,18280,2
1,8.34,0,0,0,86036,0,0,0,0,0,0,0,84390,0,0,0,0,18255,2
2,8.74,0,0,0,86604,0,0,0,0,0,0,0,83926,0,0,0,0,18327,2
3,9.14,0,0,0,85786,0,0,0,0,0,0,0,83162,0,0,0,0,16924,2
4,9.54,0,0,0,81612,0,0,0,0,0,0,0,79331,0,0,0,0,8726,2
5,9.74,0,0,0,78308,0,0,0,0,0,0,0,76114,0,0,0,0,2664,2
6,9.79,0,0,0,78194,0,0,0,0,0,0,0,76114,0,0,0,0,1628,2
7,9.84,0,0,0,77726,0,0,0,0,0,0,0,75110,0,0,0,0,844,2
8,9.89,0,0,0,76974,0,0,0,0,0,0,0,74764,0,0,0,0,344,2
9,9.94,0,0,0,76668,0,0,0,0,0,0,0,75267,0,0,0,0,271,2
10,9.99,0,0,0,77241,0,0,0,0,0,0,0,75402,0,0,0,0,495,2
11,10.04,0,0,0,77780,0,0,0,0,0,0,0,75397,0,0,0,0,1147,2
12,10.09,0,0,0,77978,0,0,0,0,0,0,0,76143,0,0,0,0,2146,2
13,10.14,0,0,0,78820,0,0,0,0,0,0,0,76237,0,0,0,0,3314,2
14,10.34,0,0,0,81704,0,0,0,0,0,0,0,79583,0,0,0,0,9145,2
15,10.74,0,0,0,85944,0,0,0,0,0,0,0,83404,0,0,0,0,17095,2
16,11.14,0,0,0,86458,0,0,0,0,0,0,0,83001,0,0,0,0,18073,2
17,11.54,0,0,0,87118,0,0,0,0,0,0,0,83332,0,0,0,0,18364,2
18,11.94,0,0,0,86954,0,0,0,0,0,0,0,83488,0,0,0,0,18140,2
