,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,6.94,0,0,0,83817,0,0,0,0,0,0,0,85908,0,0,0,0,17957,2
1,7.54,0,0,0,83541,0,0,0,0,0,0,0,85245,0,0,0,0,17670,2
2,8.14,0,0,0,83837,0,0,0,0,0,0,0,85397,0,0,0,0,17820,2
3,8.74,0,0,0,84067,0,0,0,0,0,0,0,85268,0,0,0,0,18040,2
4,9.34,0,0,0,81714,0,0,0,0,0,0,0,83140,0,0,0,0,13740,2
5,9.74,0,0,0,76436,0,0,0,0,0,0,0,77240,0,0,0,0,2719,2
6,9.79,0,0,0,76076,0,0,0,0,0,0,0,77115,0,0,0,0,1632,2
7,9.84,0,0,0,76182,0,0,0,0,0,0,0,76534,0,0,0,0,783,2
8,9.89,0,0,0,75768,0,0,0,0,0,0,0,76055,0,0,0,0,313,2
9,9.94,0,0,0,76323,0,0,0,0,0,0,0,76372,0,0,0,0,242,2
10,9.99,0,0,0,75833,0,0,0,0,0,0,0,76471,0,0,0,0,474,2
11,10.04,0,0,0,75792,0,0,0,0,0,0,0,76222,0,0,0,0,1091,2
12,10.09,0,0,0,76333,0,0,0,0,0,0,0,76424,0,0,0,0,1934,2
13,10.14,0,0,0,76885,0,0,0,0,0,0,0,77803,0,0,0,0,3158,2
14,10.54,0,0,0,82863,0,0,0,0,0,0,0,83076,0,0,0,0,14126,2
15,11.14,0,0,0,84087,0,0,0,0,0,0,0,84558,0,0,0,0,17922,2
16,11.74,0,0,0,84731,0,0,0,0,0,0,0,84523,0,0,0,0,17911,2
17,12.34,0,0,0,84931,0,0,0,0,0,0,0,84438,0,0,0,0,17909,2
18,12.94,0,0,0,84637,0,0,0,0,0,0,0,84048,0,0,0,0,18082,2
