,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.95,0,0,0,89059,0,0,0,0,0,0,0,88578,0,0,0,0,20214,2
1,8.35,0,0,0,88933,0,0,0,0,0,0,0,88400,0,0,0,0,20265,2
2,8.75,0,0,0,89980,0,0,0,0,0,0,0,88278,0,0,0,0,20266,2
3,9.15,0,0,0,89076,0,0,0,0,0,0,0,87996,0,0,0,0,19002,2
4,9.55,0,0,0,84074,0,0,0,0,0,0,0,83291,0,0,0,0,9585,2
5,9.75,0,0,0,81463,0,0,0,0,0,0,0,80779,0,0,0,0,3079,2
6,9.8,0,0,0,80183,0,0,0,0,0,0,0,78660,0,0,0,0,1782,2
7,9.85,0,0,0,79995,0,0,0,0,0,0,0,78991,0,0,0,0,996,2
8,9.9,0,0,0,79893,0,0,0,0,0,0,0,79164,0,0,0,0,530,2
9,9.95,0,0,0,79865,0,0,0,0,0,0,0,78515,0,0,0,0,357,2
10,10.0,0,0,0,80022,0,0,0,0,0,0,0,78635,0,0,0,0,672,2
11,10.05,0,0,0,80659,0,0,0,0,0,0,0,78903,0,0,0,0,1387,2
12,10.1,0,0,0,81024,0,0,0,0,0,0,0,79483,0,0,0,0,2354,2
13,10.15,0,0,0,81710,0,0,0,0,0,0,0,80298,0,0,0,0,3717,2
14,10.35,0,0,0,84762,0,0,0,0,0,0,0,83304,0,0,0,0,10147,2
15,10.75,0,0,0,89743,0,0,0,0,0,0,0,88076,0,0,0,0,19176,2
16,11.15,0,0,0,90541,0,0,0,0,0,0,0,88024,0,0,0,0,20269,2
17,11.55,0,0,0,89900,0,0,0,0,0,0,0,87941,0,0,0,0,20216,2
18,11.95,0,0,0,91121,0,0,0,0,0,0,0,88277,0,0,0,0,20315,2
