,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.95,0,0,0,82644,0,0,0,0,0,0,0,85458,0,0,0,0,17841,2
1,8.35,0,0,0,83372,0,0,0,0,0,0,0,85368,0,0,0,0,18067,2
2,8.75,0,0,0,83023,0,0,0,0,0,0,0,85928,0,0,0,0,18114,2
3,9.15,0,0,0,82889,0,0,0,0,0,0,0,84921,0,0,0,0,16950,2
4,9.55,0,0,0,78343,0,0,0,0,0,0,0,80294,0,0,0,0,8255,2
5,9.75,0,0,0,76114,0,0,0,0,0,0,0,77565,0,0,0,0,2664,2
6,9.8,0,0,0,75197,0,0,0,0,0,0,0,77045,0,0,0,0,1569,2
7,9.85,0,0,0,75284,0,0,0,0,0,0,0,75955,0,0,0,0,798,2
8,9.9,0,0,0,74572,0,0,0,0,0,0,0,76247,0,0,0,0,415,2
9,9.95,0,0,0,74309,0,0,0,0,0,0,0,76067,0,0,0,0,332,2
10,10.0,0,0,0,74665,0,0,0,0,0,0,0,75780,0,0,0,0,570,2
11,10.05,0,0,0,74835,0,0,0,0,0,0,0,76857,0,0,0,0,1153,2
12,10.1,0,0,0,75089,0,0,0,0,0,0,0,76947,0,0,0,0,2039,2
13,10.15,0,0,0,76179,0,0,0,0,0,0,0,77527,0,0,0,0,3086,2
14,10.35,0,0,0,79229,0,0,0,0,0,0,0,80856,0,0,0,0,9081,2
15,10.75,0,0,0,82659,0,0,0,0,0,0,0,84876,0,0,0,0,16875,2
16,11.15,0,0,0,83905,0,0,0,0,0,0,0,85201,0,0,0,0,17937,2
17,11.55,0,0,0,83641,0,0,0,0,0,0,0,85335,0,0,0,0,17997,2
18,11.95,0,0,0,83757,0,0,0,0,0,0,0,84901,0,0,0,0,17939,2
