,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.94,0,0,0,85810,0,0,0,0,0,0,0,86010,0,0,0,0,18860,2
1,8.34,0,0,0,86158,0,0,0,0,0,0,0,86391,0,0,0,0,18800,2
2,8.74,0,0,0,86360,0,0,0,0,0,0,0,85879,0,0,0,0,18935,2
3,9.14,0,0,0,85518,0,0,0,0,0,0,0,85348,0,0,0,0,17674,2
4,9.54,0,0,0,81858,0,0,0,0,0,0,0,81462,0,0,0,0,9295,2
5,9.74,0,0,0,78161,0,0,0,0,0,0,0,78436,0,0,0,0,2951,2
6,9.79,0,0,0,77854,0,0,0,0,0,0,0,77616,0,0,0,0,1777,2
7,9.84,0,0,0,77655,0,0,0,0,0,0,0,77145,0,0,0,0,935,2
8,9.89,0,0,0,77409,0,0,0,0,0,0,0,77223,0,0,0,0,448,2
9,9.94,0,0,0,77148,0,0,0,0,0,0,0,76739,0,0,0,0,310,2
10,9.99,0,0,0,77195,0,0,0,0,0,0,0,77683,0,0,0,0,477,2
11,10.04,0,0,0,77781,0,0,0,0,0,0,0,77200,0,0,0,0,999,2
12,10.09,0,0,0,77790,0,0,0,0,0,0,0,77602,0,0,0,0,1930,2
13,10.14,0,0,0,78746,0,0,0,0,0,0,0,77966,0,0,0,0,3048,2
14,10.34,0,0,0,81779,0,0,0,0,0,0,0,81439,0,0,0,0,9145,2
15,10.74,0,0,0,85848,0,0,0,0,0,0,0,85036,0,0,0,0,17309,2
16,11.14,0,0,0,87355,0,0,0,0,0,0,0,86198,0,0,0,0,19174,2
17,11.54,0,0,0,86728,0,0,0,0,0,0,0,85225,0,0,0,0,18658,2
18,11.94,0,0,0,86533,0,0,0,0,0,0,0,85348,0,0,0,0,18704,2
