,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,7.95,0,0,0,89418,0,0,0,0,0,0,0,88905,0,0,0,0,20065,2
1,8.35,0,0,0,89735,0,0,0,0,0,0,0,89021,0,0,0,0,20510,2
2,8.75,0,0,0,89775,0,0,0,0,0,0,0,89590,0,0,0,0,20685,2
3,9.15,0,0,0,89187,0,0,0,0,0,0,0,88664,0,0,0,0,19465,2
4,9.55,0,0,0,84596,0,0,0,0,0,0,0,84074,0,0,0,0,9584,2
5,9.75,0,0,0,81199,0,0,0,0,0,0,0,80260,0,0,0,0,3078,2
6,9.8,0,0,0,80653,0,0,0,0,0,0,0,80250,0,0,0,0,1886,2
7,9.85,0,0,0,79574,0,0,0,0,0,0,0,78833,0,0,0,0,1039,2
8,9.9,0,0,0,80389,0,0,0,0,0,0,0,79178,0,0,0,0,513,2
9,9.95,0,0,0,80132,0,0,0,0,0,0,0,79484,0,0,0,0,372,2
10,10.0,0,0,0,79865,0,0,0,0,0,0,0,79320,0,0,0,0,736,2
11,10.05,0,0,0,79847,0,0,0,0,0,0,0,79241,0,0,0,0,1499,2
12,10.1,0,0,0,80914,0,0,0,0,0,0,0,80061,0,0,0,0,2665,2
13,10.15,0,0,0,81733,0,0,0,0,0,0,0,80586,0,0,0,0,4041,2
14,10.35,0,0,0,85324,0,0,0,0,0,0,0,83561,0,0,0,0,10771,2
15,10.75,0,0,0,90071,0,0,0,0,0,0,0,88357,0,0,0,0,19534,2
16,11.15,0,0,0,90573,0,0,0,0,0,0,0,88665,0,0,0,0,20533,2
17,11.55,0,0,0,90778,0,0,0,0,0,0,0,88772,0,0,0,0,20528,2
18,11.95,0,0,0,90639,0,0,0,0,0,0,0,88221,0,0,0,0,20282,2
