Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,46271,39569,47811,33035,94082,72604
1,D,81449,5582,90342,1080,171791,6662
2,R,24519,59355,46598,34079,71117,93434
3,V,41311,45120,49156,31916,90467,77036
4,A,5318,78006,721,68642,6039,146648
5,L,61615,23714,44482,35699,106097,59413
