data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--04h-10m-57s,0.5,10.0,13.0,16.0,39.5,,1.646818900604835,0.17496904566568888
2025-05-31--04h-10m-57s,2.0,15.0,10.0,12.5,39.5,,1.443873547896691,0.3805063771123649
2025-05-31--04h-10m-57s,1.0,10.0,9.0,20.0,40.0,,1.5457937218955355,0.21998797739545944
2025-05-31--04h-10m-57s,1.0,13.0,9.0,16.5,39.5,,1.4693566241812164,0.24138296166286702
2025-05-31--04h-10m-57s,1.0,13.0,10.0,15.5,39.5,,1.4947737529849583,0.24874004995928137
2025-05-31--04h-10m-57s,1.5,10.0,10.0,18.0,39.5,,1.5707963267948966,0.28103490150281357
2025-05-31--04h-10m-57s,1.0,7.0,9.0,22.5,39.5,,1.6214508977136237,0.20777600399222995
2025-05-31--04h-10m-57s,0.0,10.0,12.0,18.0,40.0,,1.6208171836006666,0.0
2025-05-31--04h-10m-57s,1.5,6.0,11.0,21.5,40.0,,1.696124157962962,0.2582375704234379
2025-05-31--04h-10m-57s,2.0,10.0,13.0,15.0,40.0,,1.6458668178716132,0.3501057777671455
2025-05-31--04h-10m-57s,1.0,9.0,15.0,15.5,40.5,,1.719491821062459,0.24874004995928137
2025-05-31--04h-10m-57s,2.0,15.0,7.0,15.5,39.5,,1.3668538714317635,0.3448565769853061
2025-05-31--04h-10m-57s,0.5,10.0,11.0,18.0,39.5,,1.5961154875875192,0.16514867741462683
2025-05-31--04h-10m-57s,3.0,8.0,8.0,20.5,39.5,,1.5707963267948966,0.36536989794102576
2025-05-31--04h-10m-57s,3.0,8.0,11.0,17.5,39.5,,1.646818900604835,0.3925503606905473
2025-05-31--04h-10m-57s,3.0,12.0,10.0,14.0,39.0,,1.5194917715306968,0.4335379093558366
2025-05-31--04h-10m-57s,1.0,14.0,11.0,13.0,39.0,,1.493797186138073,0.2705497629785729
2025-05-31--04h-10m-57s,0.5,11.0,10.0,17.5,39.0,,1.5451524906547789,0.16744807921968932
2025-05-31--04h-10m-57s,1.5,13.0,14.0,12.5,41.0,,1.5951889895725517,0.3334731722518321
2025-05-31--04h-10m-57s,0.0,12.0,10.0,18.0,40.0,,1.5207754699891267,0.0
2025-05-31--04h-10m-57s,0.0,16.0,7.0,16.5,39.5,,1.3409292473275063,0.0
2025-05-31--04h-10m-57s,3.0,11.0,11.0,14.5,39.5,,1.5707963267948966,0.42688717454641734
2025-05-31--04h-10m-57s,1.0,11.0,8.0,20.0,40.0,,1.4957258357181802,0.21998797739545944
2025-05-31--04h-10m-57s,0.5,11.0,9.0,19.5,40.0,,1.5207754699891267,0.15878021464576067
2025-05-31--04h-10m-57s,1.5,13.0,4.0,21.5,40.0,,1.3438532906163767,0.2582375704234379
2025-05-31--04h-10m-57s,1.0,13.0,5.0,20.0,39.0,,1.3642016307023015,0.21998797739545944
2025-05-31--04h-10m-57s,0.0,9.0,11.0,21.0,41.0,,1.619596181165559,0.0
2025-05-31--04h-10m-57s,0.0,10.0,12.0,17.5,39.5,,1.6214508977136237,0.0
2025-05-31--04h-10m-57s,1.5,6.0,12.0,20.0,39.5,,1.7232853429069952,0.267307242923732
2025-05-31--04h-10m-57s,1.5,12.0,10.0,16.0,39.5,,1.5201417558761694,0.29712251634710224
2025-05-31--04h-10m-57s,2.0,17.0,1.0,20.0,40.0,,1.1592794807274087,0.30627736916966947
2025-05-31--04h-10m-57s,1.0,14.0,9.0,16.5,40.5,,1.447023753236062,0.24138296166286702
2025-05-31--04h-10m-57s,0.5,10.0,18.0,11.5,40.0,,1.7721542475852274,0.20556893116117386
2025-05-31--04h-10m-57s,1.5,15.0,7.0,17.5,41.0,,1.3744145369859835,0.28481065953646517
2025-05-31--04h-10m-57s,1.0,10.0,8.0,21.5,40.5,,1.521393517472283,0.21241221373944433
2025-05-31--04h-10m-57s,0.0,13.0,11.0,17.0,41.0,,1.5219964724242343,0.0
2025-05-31--04h-10m-57s,0.5,10.0,11.0,17.5,39.0,,1.5964401629350142,0.16744807921968932
2025-05-31--04h-10m-57s,0.5,10.0,13.0,16.0,39.5,,1.646818900604835,0.17496904566568888
2025-05-31--04h-10m-57s,0.5,12.0,7.0,20.5,40.0,,1.445468495626831,0.15492231987081348
2025-05-31--04h-10m-57s,2.0,10.0,6.0,23.0,41.0,,1.4730799179457903,0.2867565522115484
2025-05-31--04h-10m-57s,0.5,12.0,12.0,14.5,39.0,,1.5707963267948966,0.18360401027891857
2025-05-31--04h-10m-57s,1.0,12.0,12.0,14.0,39.0,,1.5707963267948966,0.2611574109030243
2025-05-31--04h-10m-57s,0.5,12.0,8.0,18.5,39.0,,1.468051548929302,0.16294147861051939
2025-05-31--04h-10m-57s,0.5,10.0,7.0,21.5,39.0,,1.493797186138073,0.15133263697721575
2025-05-31--04h-10m-57s,2.5,11.0,7.0,20.5,41.0,,1.4730799179457903,0.3359754482479568
2025-05-31--04h-10m-57s,0.5,6.0,11.0,21.5,39.0,,1.699355286836322,0.15133263697721575
2025-05-31--04h-10m-57s,1.5,11.0,11.0,15.5,39.0,,1.5707963267948966,0.30159570280483483
2025-05-31--04h-10m-57s,0.0,11.0,13.0,16.5,40.5,,1.6201991361175103,0.0
2025-05-31--04h-10m-57s,0.0,6.0,17.0,16.0,39.0,,1.8567278560161748,0.0
2025-05-31--04h-10m-57s,0.5,10.0,11.0,17.5,39.0,,1.5964401629350142,0.16744807921968932
2025-05-31--04h-10m-57s,1.5,11.0,12.0,16.0,40.5,,1.5954901944100486,0.29712251634710224
2025-05-31--04h-10m-57s,0.0,11.0,8.0,21.5,40.5,,1.4966543445611338,0.0
2025-05-31--04h-10m-57s,0.5,12.0,9.0,19.0,40.5,,1.4966543445611338,0.16082048067446467
2025-05-31--04h-10m-57s,0.5,8.0,9.0,21.5,39.0,,1.5964401629350142,0.15133263697721575
2025-05-31--04h-10m-57s,2.5,10.0,13.0,15.5,41.0,,1.6440325084585206,0.3818932481989158
2025-05-31--04h-10m-57s,0.5,8.0,16.0,14.5,39.0,,1.7773910228874916,0.18360401027891857
2025-05-31--04h-10m-57s,2.5,13.0,10.0,14.0,39.5,,1.4947737529849583,0.39981666395021725
2025-05-31--04h-10m-57s,1.5,10.0,16.0,12.0,39.5,,1.7232853429069952,0.339836909454122
2025-05-31--04h-10m-57s,0.0,13.0,9.0,17.0,39.0,,1.468051548929302,0.0
2025-05-31--04h-10m-57s,0.0,13.0,7.0,19.0,39.0,,1.4163367283107124,0.0
2025-05-31--04h-10m-57s,0.0,17.0,4.0,19.5,40.5,,1.2440241857643561,0.0
2025-05-31--04h-10m-57s,2.5,11.0,11.0,16.5,41.0,,1.5707963267948966,0.3712044650101477
2025-05-31--04h-10m-57s,1.5,9.0,10.0,19.5,40.0,,1.5957989316942578,0.2705497629785729
2025-05-31--04h-10m-57s,1.0,8.0,11.0,20.5,40.5,,1.6449383090286596,0.21737336457096768
2025-05-31--04h-10m-57s,1.5,11.0,8.0,18.5,39.0,,1.493797186138073,0.27740551649003575
2025-05-31--04h-10m-57s,1.0,11.0,8.0,21.0,41.0,,1.4975601451312728,0.21484983307571223
2025-05-31--04h-10m-57s,0.0,10.0,10.0,19.5,39.5,,1.5707963267948966,0.0
2025-05-31--04h-10m-57s,1.5,8.0,16.0,15.0,40.5,,1.769634841573379,0.30627736916966947
2025-05-31--04h-10m-57s,1.0,12.0,11.0,15.0,39.0,,1.5451524906547789,0.25268025514207865
2025-05-31--04h-10m-57s,2.5,11.0,12.0,15.5,41.0,,1.5951889895725517,0.3818932481989158
