data_dir,C',HH,SB,VV,N
2025-06-21--00h-44m-33s,5.0,31.0,4.0,0.0,40.0
2025-06-21--00h-44m-33s,5.0,32.0,2.0,1.0,40.0
2025-06-21--00h-44m-33s,6.0,32.0,1.0,1.0,40.0
2025-06-21--00h-44m-33s,6.0,30.0,4.0,0.0,40.0
2025-06-21--00h-44m-33s,5.0,32.0,3.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,29.0,5.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,30.0,4.0,0.0,40.0
2025-06-21--00h-44m-33s,4.0,29.0,5.0,2.0,40.0
2025-06-21--00h-44m-33s,5.0,30.0,5.0,0.0,40.0
2025-06-21--00h-44m-33s,3.0,32.0,5.0,0.0,40.0
2025-06-21--00h-44m-33s,7.0,25.0,8.0,0.0,40.0
2025-06-21--00h-44m-33s,3.0,33.0,4.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,27.0,5.0,2.0,40.0
2025-06-21--00h-44m-33s,4.0,31.0,4.0,1.0,40.0
2025-06-21--00h-44m-33s,4.0,31.0,3.0,2.0,40.0
2025-06-21--00h-44m-33s,4.0,26.0,6.0,4.0,40.0
2025-06-21--00h-44m-33s,7.0,24.0,7.0,2.0,40.0
2025-06-21--00h-44m-33s,5.0,27.0,7.0,1.0,40.0
2025-06-21--00h-44m-33s,5.0,32.0,3.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,31.0,3.0,0.0,40.0
2025-06-21--00h-44m-33s,8.0,25.0,7.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,30.0,3.0,1.0,40.0
2025-06-21--00h-44m-33s,6.0,30.0,3.0,1.0,40.0
2025-06-21--00h-44m-33s,4.0,34.0,2.0,0.0,40.0
2025-06-21--00h-44m-33s,9.0,26.0,5.0,0.0,40.0
2025-06-21--00h-44m-33s,4.0,28.0,8.0,0.0,40.0
2025-06-21--00h-44m-33s,3.0,33.0,4.0,0.0,40.0
2025-06-21--00h-44m-33s,6.0,26.0,7.0,1.0,40.0
2025-06-21--00h-44m-33s,8.0,28.0,3.0,1.0,40.0
2025-06-21--00h-44m-33s,5.0,28.0,7.0,0.0,40.0
2025-06-21--00h-44m-33s,4.0,29.0,6.0,1.0,40.0
2025-06-21--00h-44m-33s,7.0,29.0,2.0,2.0,40.0
2025-06-21--00h-44m-33s,4.0,30.0,5.0,1.0,40.0
2025-06-21--00h-44m-33s,4.0,31.0,5.0,0.0,40.0
2025-06-21--00h-44m-33s,1.0,33.0,5.0,1.0,40.0
