theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.261946710584651,0.7853981633974483,35.34270115735544,65.2378194856656,-26.48940427239398,-71.31022757129811,10
