detector_a_name,detector_b_name,estimation_label,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp
1,12,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
1,11,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
1,10,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
1,4,DB_H,H,H,93,0,2025-05-28--11h-38m-53s-415559
1,7,SB,H,H,93,0,2025-05-28--11h-38m-53s-415559
1,2,SB,H,H,93,0,2025-05-28--11h-38m-53s-415559
4,9,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
4,12,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
4,11,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
4,10,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
4,7,SB,H,H,93,0,2025-05-28--11h-38m-53s-415559
7,9,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
7,12,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
7,11,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
7,10,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,9,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,12,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,11,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,10,C,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,4,SB,H,H,93,0,2025-05-28--11h-38m-53s-415559
2,7,DB_V,H,H,93,0,2025-05-28--11h-38m-53s-415559
9,12,DB_H,H,H,94,1,2025-05-28--11h-38m-53s-433765
9,11,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
9,10,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
11,12,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
10,12,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
10,11,DB_V,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,9,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,12,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,11,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,10,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,4,DB_H,H,H,94,1,2025-05-28--11h-38m-53s-433765
1,7,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
1,2,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
4,9,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
4,12,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
4,11,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
4,10,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
4,7,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
7,9,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
7,12,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
7,11,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
7,10,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,9,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,12,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,11,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,10,C,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,4,SB,H,H,94,0,2025-05-28--11h-38m-53s-433765
2,7,DB_V,H,H,94,0,2025-05-28--11h-38m-53s-433765
9,12,DB_H,H,H,95,1,2025-05-28--11h-38m-53s-454862
9,11,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
9,10,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
11,12,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
10,12,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
10,11,DB_V,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,9,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,12,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,11,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,10,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,4,DB_H,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,7,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
1,2,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
4,9,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
4,12,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
4,11,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
4,10,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
4,7,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
7,9,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
7,12,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
7,11,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
7,10,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,9,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,12,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,11,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,10,C,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,4,SB,H,H,95,0,2025-05-28--11h-38m-53s-454862
2,7,DB_V,H,H,95,0,2025-05-28--11h-38m-53s-454862
9,12,DB_H,H,H,96,0,2025-05-28--11h-38m-53s-474783
9,11,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
9,10,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
11,12,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
10,12,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
10,11,DB_V,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,9,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,12,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,11,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,10,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,4,DB_H,H,H,96,1,2025-05-28--11h-38m-53s-474783
1,7,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
1,2,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
4,9,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
4,12,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
4,11,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
4,10,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
4,7,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
7,9,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
7,12,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
7,11,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
7,10,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,9,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,12,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,11,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,10,C,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,4,SB,H,H,96,0,2025-05-28--11h-38m-53s-474783
2,7,DB_V,H,H,96,0,2025-05-28--11h-38m-53s-474783
9,12,DB_H,H,H,97,1,2025-05-28--11h-38m-53s-493672
9,11,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
9,10,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
11,12,SB,H,H,97,1,2025-05-28--11h-38m-53s-493672
10,12,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
10,11,DB_V,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,9,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,12,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,11,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,10,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,4,DB_H,H,H,97,1,2025-05-28--11h-38m-53s-493672
1,7,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
1,2,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
4,9,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
4,12,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
4,11,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
4,10,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
4,7,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
7,9,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
7,12,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
7,11,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
7,10,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,9,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,12,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,11,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,10,C,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,4,SB,H,H,97,0,2025-05-28--11h-38m-53s-493672
2,7,DB_V,H,H,97,0,2025-05-28--11h-38m-53s-493672
9,12,DB_H,H,H,98,0,2025-05-28--11h-38m-53s-513363
9,11,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
9,10,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
11,12,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
10,12,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
10,11,DB_V,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,9,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,12,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,11,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,10,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,4,DB_H,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,7,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
1,2,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
4,9,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
4,12,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
4,11,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
4,10,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
4,7,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
7,9,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
7,12,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
7,11,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
7,10,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,9,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,12,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,11,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,10,C,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,4,SB,H,H,98,0,2025-05-28--11h-38m-53s-513363
2,7,DB_V,H,H,98,0,2025-05-28--11h-38m-53s-513363
9,12,DB_H,H,H,100,1,2025-05-28--11h-38m-53s-554918
9,11,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
9,10,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
11,12,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
10,12,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
10,11,DB_V,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,9,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,12,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,11,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,10,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,4,DB_H,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,7,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
1,2,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
4,9,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
4,12,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
4,11,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
4,10,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
4,7,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
7,9,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
7,12,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
7,11,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
7,10,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,9,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,12,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,11,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,10,C,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,4,SB,H,H,100,0,2025-05-28--11h-38m-53s-554918
2,7,DB_V,H,H,100,0,2025-05-28--11h-38m-53s-554918
9,12,DB_H,H,H,101,1,2025-05-28--11h-38m-53s-575238
9,11,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
9,10,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
11,12,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
10,12,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
10,11,DB_V,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,9,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,12,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,11,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,10,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,4,DB_H,H,H,101,1,2025-05-28--11h-38m-53s-575238
1,7,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
1,2,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
4,9,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
4,12,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
4,11,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
4,10,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
4,7,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
7,9,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
7,12,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
7,11,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
7,10,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,9,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,12,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,11,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,10,C,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,4,SB,H,H,101,0,2025-05-28--11h-38m-53s-575238
2,7,DB_V,H,H,101,0,2025-05-28--11h-38m-53s-575238
9,12,DB_H,H,H,102,0,2025-05-28--11h-38m-53s-595596
9,11,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
9,10,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
11,12,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
10,12,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
10,11,DB_V,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,9,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,12,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,11,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,10,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,4,DB_H,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,7,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
1,2,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
4,9,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
4,12,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
4,11,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
4,10,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
4,7,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
7,9,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
7,12,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
7,11,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
7,10,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,9,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,12,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,11,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,10,C,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,4,SB,H,H,102,0,2025-05-28--11h-38m-53s-595596
2,7,DB_V,H,H,102,0,2025-05-28--11h-38m-53s-595596
9,12,DB_H,H,H,103,2,2025-05-28--11h-38m-53s-614866
9,11,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
9,10,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
11,12,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
10,12,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
10,11,DB_V,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,9,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,12,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,11,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,10,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,4,DB_H,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,7,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
1,2,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
4,9,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
4,12,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
4,11,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
4,10,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
4,7,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
7,9,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
7,12,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
7,11,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
7,10,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,9,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,12,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,11,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,10,C,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,4,SB,H,H,103,0,2025-05-28--11h-38m-53s-614866
2,7,DB_V,H,H,103,0,2025-05-28--11h-38m-53s-614866
9,12,DB_H,H,H,104,0,2025-05-28--11h-38m-53s-635086
9,11,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
9,10,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
11,12,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
10,12,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
10,11,DB_V,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,9,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,12,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,11,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,10,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,4,DB_H,H,H,104,1,2025-05-28--11h-38m-53s-635086
1,7,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
1,2,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
4,9,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
4,12,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
4,11,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
4,10,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
4,7,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
7,9,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
7,12,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
7,11,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
7,10,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,9,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,12,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,11,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,10,C,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,4,SB,H,H,104,0,2025-05-28--11h-38m-53s-635086
2,7,DB_V,H,H,104,0,2025-05-28--11h-38m-53s-635086
9,12,DB_H,H,H,105,0,2025-05-28--11h-38m-53s-654679
9,11,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
9,10,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
11,12,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
10,12,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
10,11,DB_V,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,9,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,12,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,11,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,10,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,4,DB_H,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,7,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
1,2,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
4,9,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
4,12,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
4,11,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
4,10,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
4,7,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
7,9,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
7,12,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
7,11,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
7,10,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,9,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,12,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,11,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,10,C,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,4,SB,H,H,105,0,2025-05-28--11h-38m-53s-654679
2,7,DB_V,H,H,105,0,2025-05-28--11h-38m-53s-654679
9,12,DB_H,H,H,106,0,2025-05-28--11h-38m-53s-676089
9,11,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
9,10,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
11,12,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
10,12,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
10,11,DB_V,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,9,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,12,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,11,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,10,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,4,DB_H,H,H,106,2,2025-05-28--11h-38m-53s-676089
1,7,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
1,2,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
4,9,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
4,12,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
4,11,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
4,10,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
4,7,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
7,9,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
7,12,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
7,11,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
7,10,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,9,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,12,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,11,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,10,C,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,4,SB,H,H,106,0,2025-05-28--11h-38m-53s-676089
2,7,DB_V,H,H,106,0,2025-05-28--11h-38m-53s-676089
9,12,DB_H,H,H,107,0,2025-05-28--11h-38m-53s-695626
9,11,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
9,10,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
11,12,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
10,12,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
10,11,DB_V,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,9,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,12,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,11,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,10,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,4,DB_H,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,7,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
1,2,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
4,9,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
4,12,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
4,11,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
4,10,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
4,7,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
7,9,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
7,12,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
7,11,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
7,10,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,9,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,12,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,11,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,10,C,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,4,SB,H,H,107,0,2025-05-28--11h-38m-53s-695626
2,7,DB_V,H,H,107,0,2025-05-28--11h-38m-53s-695626
9,12,DB_H,H,H,108,0,2025-05-28--11h-38m-53s-716288
9,11,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
9,10,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
11,12,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
10,12,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
10,11,DB_V,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,9,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,12,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,11,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,10,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,4,DB_H,H,H,108,1,2025-05-28--11h-38m-53s-716288
1,7,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
1,2,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
4,9,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
4,12,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
4,11,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
4,10,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
4,7,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
7,9,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
7,12,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
7,11,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
7,10,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,9,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,12,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,11,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,10,C,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,4,SB,H,H,108,0,2025-05-28--11h-38m-53s-716288
2,7,DB_V,H,H,108,0,2025-05-28--11h-38m-53s-716288
