data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--11h-38m-37s,0,1.0,2.0,0.0,1.0,4.0
2025-05-28--11h-38m-37s,1,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-38m-37s,2,0.0,8.0,0.0,1.0,9.0
2025-05-28--11h-38m-37s,3,0.0,0.0,0.0,0.5,0.5
2025-05-28--11h-38m-37s,4,0.0,5.0,0.0,1.0,6.0
2025-05-28--11h-38m-37s,5,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-38m-37s,6,0.0,3.0,0.0,0.0,3.0
2025-05-28--11h-38m-37s,7,0.0,3.0,0.0,1.0,4.0
2025-05-28--11h-38m-37s,8,0.5,5.0,0.0,0.5,6.0
2025-05-28--11h-38m-37s,9,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-38m-37s,10,0.0,4.0,0.0,0.5,4.5
2025-05-28--11h-38m-37s,11,0.0,8.0,0.0,0.0,8.0
2025-05-28--11h-38m-37s,12,0.0,2.0,0.0,0.0,2.0
2025-05-28--11h-38m-37s,13,0.0,3.0,0.0,1.0,4.0
2025-05-28--11h-38m-37s,14,0.0,5.0,0.0,1.5,6.5
2025-05-28--11h-38m-37s,15,0.0,7.0,0.0,1.0,8.0
2025-05-28--11h-38m-37s,16,0.0,2.0,0.0,1.0,3.0
2025-05-28--11h-38m-37s,17,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-38m-37s,18,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-38m-37s,19,0.0,2.0,0.0,0.0,2.0
2025-05-28--11h-38m-37s,20,0.0,3.0,0.0,1.5,4.5
2025-05-28--11h-38m-37s,21,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-38m-37s,22,0.0,3.0,0.0,1.0,4.0
2025-05-28--11h-38m-37s,23,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-38m-37s,24,0.0,5.0,0.0,1.0,6.0
2025-05-28--11h-38m-37s,25,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-38m-37s,26,0.0,5.0,1.0,2.0,8.0
2025-05-28--11h-38m-37s,27,0.0,3.0,0.0,0.5,3.5
2025-05-28--11h-38m-37s,28,0.0,2.0,0.0,1.5,3.5
2025-05-28--11h-38m-37s,29,0.0,1.0,0.0,0.0,1.0
2025-05-28--11h-38m-37s,30,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-38m-37s,31,0.0,3.0,0.0,0.5,3.5
2025-05-28--11h-38m-37s,32,0.0,5.0,0.0,1.5,6.5
2025-05-28--11h-38m-37s,33,0.0,6.0,0.0,0.0,6.0
2025-05-28--11h-38m-37s,34,0.0,3.0,0.0,0.5,3.5
2025-05-28--11h-38m-37s,35,0.0,5.0,0.0,0.5,5.5
2025-05-28--11h-38m-37s,36,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-38m-37s,37,0.0,3.0,0.0,0.5,3.5
