data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-28--11h-38m-37s,1.0,34.0,0.0,5.0,40.0,,0.529728754461008,0.4149717231447266
2025-05-28--11h-38m-37s,7.0,483.0,2.0,79.5,571.5,7651.0,0.5462824928754746,0.2843911669007391
