angle,singles,coincidences
0.0,6586.0,1261
10.0,13681.0,2779
20.0,18978.0,3992
30.0,20666.0,4456
40.0,17507.0,3750
50.0,11538.0,2310
60.0,4698.0,884
70.0,511.0,56
80.0,1300.0,202
-10.0,1323.0,229
-9.0,1725.0,293
