theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.3,0,5.212595906960307,8.346588727893332,-6.06131396179547,-6.740238863579614,5e-05,16000
