data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--17h-54m-44s,0.0,30.0,1.0,9.0,40.0,0.743593696754468,0.0,42.604780496561794,0.0
2025-05-23--17h-54m-44s,0.5,31.0,0.0,8.5,40.0,0.6651859482529922,0.2345277804372816,38.11234742630403,13.437451997627068
2025-05-23--17h-54m-44s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386,30.351221917337636,16.54258264340555
2025-05-23--17h-54m-44s,0.0,31.0,1.0,8.0,40.0,0.7052935019057298,0.0,40.410340977200406,0.0
2025-05-23--17h-54m-44s,0.5,33.0,1.0,5.5,40.0,0.6229125019027184,0.28872253391069386,35.69025736496063,16.54258264340555
2025-05-23--17h-54m-44s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0,33.11628648477786,0.0
2025-05-23--17h-54m-44s,0.5,28.0,2.0,9.5,40.0,0.8501126936578869,0.2222659806251162,48.70786945709479,12.734902619155687
2025-05-23--17h-54m-44s,0.5,26.0,2.0,11.5,40.0,0.9158243039860178,0.20259184530918437,52.472867393904956,11.607657699983509
2025-05-23--17h-54m-44s,1.5,32.0,1.0,5.5,40.0,0.6651859482529922,0.4751464843588339,38.11234742630403,27.223888204239966
2025-05-23--17h-54m-44s,2.0,28.0,0.0,10.0,40.0,0.7803605868680022,0.4149717231447266,44.71136812588858,23.776128353464095
2025-05-23--17h-54m-44s,0.5,29.0,0.0,10.5,40.0,0.743593696754468,0.2117463452419459,42.604780496561794,12.13217190968354
2025-05-23--17h-54m-44s,1.0,30.0,0.0,9.0,40.0,0.7052935019057298,0.3172771730595597,40.410340977200406,18.178642952154597
2025-05-23--17h-54m-44s,0.0,27.0,0.0,13.0,40.0,0.8158093449914965,0.0,46.742432355344896,0.0
2025-05-23--17h-54m-44s,0.5,29.0,1.0,9.5,40.0,0.7803605868680022,0.2222659806251162,44.71136812588858,12.734902619155687
2025-05-23--17h-54m-44s,0.0,31.0,1.0,8.0,40.0,0.7052935019057298,0.0,40.410340977200406,0.0
