theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7853981633974483,0.18849555921538758,13.52503267170461,22.05558247447343,-13.993182402776124,-21.813568323091108,5
