data_dir,C',SB,VV,HH,N
2025-06-03--16h-53m-14s,3.0,66.0,25.0,66.0,160.0
2025-06-03--16h-53m-14s,1.0,58.0,28.0,73.0,160.0
2025-06-03--16h-53m-14s,2.0,72.0,29.0,57.0,160.0
2025-06-03--16h-53m-14s,2.0,73.0,18.0,67.0,160.0
2025-06-03--16h-53m-14s,3.0,71.0,26.0,60.0,160.0
2025-06-03--16h-53m-14s,4.0,66.0,28.0,62.0,160.0
2025-06-03--16h-53m-14s,3.0,74.0,22.0,61.0,160.0
2025-06-03--16h-53m-14s,2.0,75.0,19.0,64.0,160.0
2025-06-03--16h-53m-14s,5.0,72.0,23.0,60.0,160.0
2025-06-03--16h-53m-14s,4.0,71.0,26.0,59.0,160.0
2025-06-03--16h-53m-14s,0.0,68.0,25.0,67.0,160.0
2025-06-03--16h-53m-14s,4.0,80.0,22.0,54.0,160.0
2025-06-03--16h-53m-14s,2.0,76.0,27.0,55.0,160.0
2025-06-03--16h-53m-14s,4.0,73.0,25.0,58.0,160.0
2025-06-03--16h-53m-14s,4.0,83.0,16.0,57.0,160.0
2025-06-03--16h-53m-14s,1.0,72.0,28.0,59.0,160.0
2025-06-03--16h-53m-14s,2.0,76.0,22.0,60.0,160.0
2025-06-03--16h-53m-14s,1.0,74.0,25.0,60.0,160.0
2025-06-03--16h-53m-14s,2.0,82.0,14.0,62.0,160.0
2025-06-03--16h-53m-14s,4.0,75.0,31.0,50.0,160.0
2025-06-03--16h-53m-14s,5.0,64.0,28.0,63.0,160.0
2025-06-03--16h-53m-14s,4.0,71.0,31.0,54.0,160.0
2025-06-03--16h-53m-14s,3.0,83.0,23.0,51.0,160.0
2025-06-03--16h-53m-14s,5.0,71.0,24.0,60.0,160.0
2025-06-03--16h-53m-14s,4.0,70.0,28.0,58.0,160.0
2025-06-03--16h-53m-14s,6.0,71.0,23.0,60.0,160.0
2025-06-03--16h-53m-14s,3.0,74.0,19.0,64.0,160.0
2025-06-03--16h-53m-14s,0.0,70.0,29.0,61.0,160.0
2025-06-03--16h-53m-14s,4.0,80.0,23.0,53.0,160.0
2025-06-03--16h-53m-14s,1.0,76.0,24.0,59.0,160.0
2025-06-03--16h-53m-14s,2.0,71.0,24.0,63.0,160.0
2025-06-03--16h-53m-14s,2.0,71.0,31.0,56.0,160.0
2025-06-03--16h-53m-14s,3.0,79.0,25.0,53.0,160.0
2025-06-03--16h-53m-14s,1.0,74.0,22.0,63.0,160.0
2025-06-03--16h-53m-14s,2.0,65.0,23.0,70.0,160.0
2025-06-03--16h-53m-14s,5.0,71.0,20.0,64.0,160.0
2025-06-03--16h-53m-14s,1.0,73.0,24.0,62.0,160.0
2025-06-03--16h-53m-14s,6.0,71.0,24.0,59.0,160.0
2025-06-03--16h-53m-14s,5.0,70.0,25.0,60.0,160.0
2025-06-03--16h-53m-14s,1.0,69.0,25.0,65.0,160.0
2025-06-03--16h-53m-14s,1.0,67.0,28.0,64.0,160.0
2025-06-03--16h-53m-14s,2.0,70.0,28.0,60.0,160.0
2025-06-03--16h-53m-14s,3.0,71.0,23.0,63.0,160.0
2025-06-03--16h-53m-14s,3.0,63.0,34.0,60.0,160.0
2025-06-03--16h-53m-14s,2.0,78.0,23.0,57.0,160.0
2025-06-03--16h-53m-14s,2.0,76.0,19.0,63.0,160.0
2025-06-03--16h-53m-14s,3.0,70.0,27.0,60.0,160.0
2025-06-03--16h-53m-14s,0.0,77.0,35.0,48.0,160.0
2025-06-03--16h-53m-14s,0.0,77.0,24.0,59.0,160.0
2025-06-03--16h-53m-14s,3.0,73.0,19.0,65.0,160.0
2025-06-03--16h-53m-14s,1.0,77.0,25.0,57.0,160.0
2025-06-03--16h-53m-14s,0.0,70.0,24.0,66.0,160.0
2025-06-03--16h-53m-14s,1.0,80.0,31.0,48.0,160.0
2025-06-03--16h-53m-14s,7.0,76.0,18.0,59.0,160.0
2025-06-03--16h-53m-14s,4.0,77.0,26.0,53.0,160.0
2025-06-03--16h-53m-14s,3.0,71.0,25.0,61.0,160.0
2025-06-03--16h-53m-14s,4.0,67.0,28.0,61.0,160.0
2025-06-03--16h-53m-14s,5.0,87.0,21.0,47.0,160.0
2025-06-03--16h-53m-14s,2.0,82.0,22.0,54.0,160.0
2025-06-03--16h-53m-14s,3.0,77.0,25.0,55.0,160.0
2025-06-03--16h-53m-14s,3.0,84.0,21.0,52.0,160.0
2025-06-03--16h-53m-14s,2.0,83.0,29.0,46.0,160.0
2025-06-03--16h-53m-14s,1.0,72.0,25.0,62.0,160.0
2025-06-03--16h-53m-14s,4.0,72.0,20.0,64.0,160.0
2025-06-03--16h-53m-14s,3.0,88.0,23.0,46.0,160.0
2025-06-03--16h-53m-14s,0.0,79.0,22.0,59.0,160.0
2025-06-03--16h-53m-14s,0.0,73.0,33.0,54.0,160.0
2025-06-03--16h-53m-14s,4.0,76.0,25.0,55.0,160.0
2025-06-03--16h-53m-14s,4.0,75.0,18.0,63.0,160.0
2025-06-03--16h-53m-14s,7.0,79.0,18.0,56.0,160.0
2025-06-03--16h-53m-14s,1.0,72.0,21.0,66.0,160.0
2025-06-03--16h-53m-14s,2.0,78.0,22.0,58.0,160.0
2025-06-03--16h-53m-14s,1.0,64.0,22.0,73.0,160.0
2025-06-03--16h-53m-14s,3.0,70.0,25.0,62.0,160.0
2025-06-03--16h-53m-14s,4.0,76.0,24.0,56.0,160.0
2025-06-03--16h-53m-14s,5.0,74.0,24.0,57.0,160.0
2025-06-03--16h-53m-14s,1.0,86.0,23.0,50.0,160.0
2025-06-03--16h-53m-14s,1.0,76.0,29.0,54.0,160.0
2025-06-03--16h-53m-14s,3.0,71.0,24.0,62.0,160.0
2025-06-03--16h-53m-14s,7.0,78.0,23.0,52.0,160.0
2025-06-03--16h-53m-14s,5.0,77.0,20.0,58.0,160.0
2025-06-03--16h-53m-14s,3.0,61.0,34.0,62.0,160.0
2025-06-03--16h-53m-14s,6.0,61.0,30.0,63.0,160.0
2025-06-03--16h-53m-14s,2.0,76.0,20.0,62.0,160.0
2025-06-03--16h-53m-14s,4.0,76.0,25.0,55.0,160.0
2025-06-03--16h-53m-14s,6.0,75.0,18.0,61.0,160.0
2025-06-03--16h-53m-14s,0.0,65.0,24.0,71.0,160.0
2025-06-03--16h-53m-14s,2.0,70.0,29.0,59.0,160.0
2025-06-03--16h-53m-14s,2.0,75.0,26.0,57.0,160.0
2025-06-03--16h-53m-14s,3.0,75.0,24.0,58.0,160.0
2025-06-03--16h-53m-14s,0.0,75.0,22.0,63.0,160.0
2025-06-03--16h-53m-14s,3.0,70.0,29.0,58.0,160.0
2025-06-03--16h-53m-14s,3.0,73.0,29.0,55.0,160.0
2025-06-03--16h-53m-14s,2.0,79.0,26.0,53.0,160.0
2025-06-03--16h-53m-14s,1.0,68.0,17.0,74.0,160.0
2025-06-03--16h-53m-14s,2.0,84.0,24.0,50.0,160.0
2025-06-03--16h-53m-14s,3.0,77.0,24.0,56.0,160.0
2025-06-03--16h-53m-14s,2.0,75.0,20.0,63.0,160.0
2025-06-03--16h-53m-14s,2.0,65.0,29.0,64.0,160.0
2025-06-03--16h-53m-14s,3.0,66.0,27.0,64.0,160.0
2025-06-03--16h-53m-14s,3.0,83.0,22.0,52.0,160.0
2025-06-03--16h-53m-14s,3.0,73.0,25.0,59.0,160.0
2025-06-03--16h-53m-14s,2.0,74.0,17.0,67.0,160.0
2025-06-03--16h-53m-14s,2.0,77.0,26.0,55.0,160.0
2025-06-03--16h-53m-14s,7.0,71.0,23.0,59.0,160.0
2025-06-03--16h-53m-14s,0.0,73.0,28.0,59.0,160.0
2025-06-03--16h-53m-14s,4.0,87.0,21.0,48.0,160.0
2025-06-03--16h-53m-14s,3.0,72.0,30.0,55.0,160.0
2025-06-03--16h-53m-14s,2.0,71.0,24.0,63.0,160.0
2025-06-03--16h-53m-14s,3.0,80.0,28.0,49.0,160.0
2025-06-03--16h-53m-14s,1.0,73.0,26.0,60.0,160.0
2025-06-03--16h-53m-14s,4.0,71.0,27.0,58.0,160.0
2025-06-03--16h-53m-14s,4.0,75.0,20.0,61.0,160.0
2025-06-03--16h-53m-14s,2.0,72.0,21.0,65.0,160.0
2025-06-03--16h-53m-14s,3.0,81.0,25.0,51.0,160.0
2025-06-03--16h-53m-14s,4.0,73.0,27.0,56.0,160.0
2025-06-03--16h-53m-14s,3.0,81.0,20.0,56.0,160.0
2025-06-03--16h-53m-14s,0.0,74.0,22.0,64.0,160.0
2025-06-03--16h-53m-14s,1.0,70.0,26.0,63.0,160.0
2025-06-03--16h-53m-14s,3.0,79.0,22.0,56.0,160.0
2025-06-03--16h-53m-14s,3.0,77.0,19.0,61.0,160.0
2025-06-03--16h-53m-14s,1.0,90.0,16.0,53.0,160.0
2025-06-03--16h-53m-14s,1.0,76.0,30.0,53.0,160.0
2025-06-03--16h-53m-14s,7.0,63.0,21.0,69.0,160.0
2025-06-03--16h-53m-14s,4.0,76.0,20.0,60.0,160.0
2025-06-03--16h-53m-14s,5.0,88.0,24.0,43.0,160.0
2025-06-03--16h-53m-14s,4.0,74.0,26.0,56.0,160.0
