data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-28--20h-48m-46s,0.0,25.0,2.0,13.0,40.0,,0.9581921787462742,0.0
2025-05-28--20h-48m-46s,0.5,20.0,4.0,15.5,40.0,,1.1592794807274087,0.17771060084511175
2025-05-28--20h-48m-46s,1.0,21.0,3.0,15.0,40.0,,1.1040309877476002,0.25268025514207865
2025-05-28--20h-48m-46s,1.0,26.0,1.0,12.0,40.0,,0.8956647938578649,0.28103490150281357
2025-05-28--20h-48m-46s,1.0,21.0,6.0,12.0,40.0,,1.1863995522992576,0.28103490150281357
2025-05-28--20h-48m-46s,0.5,29.0,2.0,8.5,40.0,,0.8298316245918765,0.23794112483020827
2025-05-28--20h-48m-46s,0.0,22.0,1.0,17.0,40.0,,1.0180812136981134,0.0
2025-05-28--20h-48m-46s,1.5,22.0,3.0,13.5,40.0,,1.0758322950780022,0.3217505543966422
2025-05-28--20h-48m-46s,1.0,23.0,2.0,14.0,40.0,,1.0180812136981134,0.2611574109030243
2025-05-28--20h-48m-46s,0.5,23.0,3.0,13.5,40.0,,1.0471975511965976,0.19012560334646678
2025-05-28--20h-48m-46s,1.5,18.0,3.0,17.5,40.0,,1.1863995522992576,0.28481065953646517
2025-05-28--20h-48m-46s,1.0,24.0,4.0,11.0,40.0,,1.0471975511965976,0.2928427717285755
2025-05-28--20h-48m-46s,0.5,19.0,3.0,17.5,40.0,,1.1592794807274087,0.16744807921968932
2025-05-28--20h-48m-46s,1.0,24.0,1.0,14.0,40.0,,0.9581921787462742,0.2611574109030243
2025-05-28--20h-48m-46s,0.5,20.0,6.0,13.5,40.0,,1.2132252231493863,0.19012560334646678
2025-05-28--20h-48m-46s,0.5,30.0,1.0,8.5,40.0,,0.759761932507315,0.23794112483020827
2025-05-28--20h-48m-46s,0.5,23.0,1.0,15.5,40.0,,0.9884320889261531,0.17771060084511175
2025-05-28--20h-48m-46s,0.5,29.0,1.0,9.5,40.0,,0.7953988301841436,0.2255134058981312
2025-05-28--20h-48m-46s,1.0,26.0,3.0,10.0,40.0,,0.9581921787462742,0.30627736916966947
2025-05-28--20h-48m-46s,0.5,20.0,0.0,19.5,40.0,,1.0471975511965976,0.15878021464576067
2025-05-28--20h-48m-46s,1.0,24.0,3.0,12.0,40.0,,1.0180812136981134,0.28103490150281357
2025-05-28--20h-48m-46s,0.0,30.0,0.0,10.0,40.0,,0.7227342478134156,0.0
2025-05-28--20h-48m-46s,1.0,25.0,3.0,11.0,40.0,,0.9884320889261531,0.2928427717285755
2025-05-28--20h-48m-46s,0.5,24.0,4.0,11.5,40.0,,1.0471975511965976,0.20556893116117386
2025-05-28--20h-48m-46s,0.5,19.0,4.0,16.5,40.0,,1.1863995522992576,0.17235058989932303
2025-05-28--20h-48m-46s,0.5,25.0,5.0,9.5,40.0,,1.0471975511965976,0.2255134058981312
2025-05-28--20h-48m-46s,0.5,24.0,2.0,13.5,40.0,,0.9884320889261531,0.19012560334646678
2025-05-28--20h-48m-46s,1.0,17.0,2.0,20.0,40.0,,1.1863995522992576,0.21998797739545944
2025-05-28--20h-48m-46s,0.5,24.0,2.0,13.5,40.0,,0.9884320889261531,0.19012560334646678
2025-05-28--20h-48m-46s,0.0,25.0,3.0,12.0,40.0,,0.9884320889261531,0.0
2025-05-28--20h-48m-46s,1.0,19.0,4.0,16.0,40.0,,1.1863995522992576,0.24497866312686414
2025-05-28--20h-48m-46s,0.0,24.0,1.0,15.0,40.0,,0.9581921787462742,0.0
2025-05-28--20h-48m-46s,1.0,23.0,1.0,15.0,40.0,,0.9884320889261531,0.25268025514207865
2025-05-28--20h-48m-46s,0.0,23.0,3.0,14.0,40.0,,1.0471975511965976,0.0
2025-05-28--20h-48m-46s,0.0,28.0,2.0,10.0,40.0,,0.863211890069541,0.0
2025-05-28--20h-48m-46s,0.0,25.0,2.0,13.0,40.0,,0.9581921787462742,0.0
2025-05-28--20h-48m-46s,0.5,25.0,3.0,11.5,40.0,,0.9884320889261531,0.20556893116117386
2025-05-28--20h-48m-46s,1.0,21.0,4.0,14.0,40.0,,1.131834441185136,0.2611574109030243
2025-05-28--20h-48m-46s,0.5,26.0,1.0,12.5,40.0,,0.8956647938578649,0.19739555984988078
2025-05-28--20h-48m-46s,0.5,25.0,1.0,13.5,40.0,,0.9272952180016122,0.19012560334646678
2025-05-28--20h-48m-46s,0.0,24.0,5.0,11.0,40.0,,1.0758322950780022,0.0
2025-05-28--20h-48m-46s,0.0,20.0,4.0,16.0,40.0,,1.1592794807274087,0.0
2025-05-28--20h-48m-46s,0.0,23.0,2.0,15.0,40.0,,1.0180812136981134,0.0
2025-05-28--20h-48m-46s,1.0,21.0,3.0,15.0,40.0,,1.1040309877476002,0.25268025514207865
2025-05-28--20h-48m-46s,1.0,21.0,3.0,15.0,40.0,,1.1040309877476002,0.25268025514207865
2025-05-28--20h-48m-46s,0.5,28.0,0.0,11.5,40.0,,0.7953988301841436,0.20556893116117386
2025-05-28--20h-48m-46s,0.5,22.0,3.0,14.5,40.0,,1.0758322950780022,0.18360401027891857
