data_dir,C',SB,VV,HH,N
2025-06-23--18h-17m-34s,1.0,48.0,7.0,104.0,160.0
2025-06-23--18h-17m-34s,3.0,60.0,9.0,88.0,160.0
2025-06-23--18h-17m-34s,0.0,51.0,6.0,103.0,160.0
2025-06-23--18h-17m-34s,1.0,59.0,12.0,88.0,160.0
2025-06-23--18h-17m-34s,4.0,45.0,5.0,106.0,160.0
2025-06-23--18h-17m-34s,0.0,64.0,11.0,85.0,160.0
2025-06-23--18h-17m-34s,0.0,53.0,10.0,97.0,160.0
2025-06-23--18h-17m-34s,1.0,56.0,5.0,98.0,160.0
2025-06-23--18h-17m-34s,2.0,52.0,8.0,98.0,160.0
2025-06-23--18h-17m-34s,4.0,56.0,12.0,88.0,160.0
2025-06-23--18h-17m-34s,0.0,65.0,5.0,90.0,160.0
2025-06-23--18h-17m-34s,1.0,49.0,12.0,98.0,160.0
2025-06-23--18h-17m-34s,0.0,64.0,8.0,88.0,160.0
2025-06-23--18h-17m-34s,1.0,62.0,7.0,90.0,160.0
2025-06-23--18h-17m-34s,1.0,66.0,13.0,80.0,160.0
2025-06-23--18h-17m-34s,2.0,70.0,10.0,78.0,160.0
2025-06-23--18h-17m-34s,3.0,50.0,6.0,101.0,160.0
2025-06-23--18h-17m-34s,0.0,54.0,9.0,97.0,160.0
2025-06-23--18h-17m-34s,0.0,49.0,11.0,100.0,160.0
2025-06-23--18h-17m-34s,3.0,59.0,8.0,90.0,160.0
2025-06-23--18h-17m-34s,3.0,69.0,10.0,78.0,160.0
2025-06-23--18h-17m-34s,0.0,57.0,8.0,95.0,160.0
2025-06-23--18h-17m-34s,2.0,61.0,11.0,86.0,160.0
2025-06-23--18h-17m-34s,1.0,63.0,5.0,91.0,160.0
2025-06-23--18h-17m-34s,1.0,51.0,16.0,92.0,160.0
2025-06-23--18h-17m-34s,1.0,68.0,11.0,80.0,160.0
2025-06-23--18h-17m-34s,1.0,56.0,13.0,90.0,160.0
2025-06-23--18h-17m-34s,0.0,64.0,9.0,87.0,160.0
2025-06-23--18h-17m-34s,3.0,64.0,11.0,82.0,160.0
2025-06-23--18h-17m-34s,2.0,63.0,7.0,88.0,160.0
2025-06-23--18h-17m-34s,2.0,52.0,10.0,96.0,160.0
2025-06-23--18h-17m-34s,2.0,48.0,5.0,105.0,160.0
2025-06-23--18h-17m-34s,3.0,62.0,16.0,79.0,160.0
2025-06-23--18h-17m-34s,2.0,54.0,11.0,93.0,160.0
2025-06-23--18h-17m-34s,2.0,54.0,13.0,91.0,160.0
2025-06-23--18h-17m-34s,1.0,55.0,11.0,93.0,160.0
2025-06-23--18h-17m-34s,1.0,62.0,10.0,87.0,160.0
2025-06-23--18h-17m-34s,1.0,61.0,14.0,84.0,160.0
2025-06-23--18h-17m-34s,1.0,65.0,8.0,86.0,160.0
2025-06-23--18h-17m-34s,1.0,57.0,9.0,93.0,160.0
2025-06-23--18h-17m-34s,0.0,61.0,10.0,89.0,160.0
2025-06-23--18h-17m-34s,1.0,56.0,7.0,96.0,160.0
2025-06-23--18h-17m-34s,0.0,61.0,10.0,89.0,160.0
2025-06-23--18h-17m-34s,1.0,51.0,12.0,96.0,160.0
2025-06-23--18h-17m-34s,3.0,59.0,10.0,88.0,160.0
2025-06-23--18h-17m-34s,3.0,64.0,13.0,80.0,160.0
2025-06-23--18h-17m-34s,0.0,55.0,3.0,102.0,160.0
2025-06-23--18h-17m-34s,1.0,64.0,6.0,89.0,160.0
2025-06-23--18h-17m-34s,1.0,64.0,8.0,87.0,160.0
2025-06-23--18h-17m-34s,1.0,50.0,7.0,102.0,160.0
2025-06-23--18h-17m-34s,2.0,63.0,8.0,87.0,160.0
2025-06-23--18h-17m-34s,1.0,56.0,9.0,94.0,160.0
2025-06-23--18h-17m-34s,1.0,59.0,5.0,95.0,160.0
2025-06-23--18h-17m-34s,0.0,63.0,10.0,87.0,160.0
2025-06-23--18h-17m-34s,2.0,65.0,5.0,88.0,160.0
2025-06-23--18h-17m-34s,2.0,59.0,8.0,91.0,160.0
2025-06-23--18h-17m-34s,1.0,64.0,15.0,80.0,160.0
2025-06-23--18h-17m-34s,0.0,67.0,7.0,86.0,160.0
2025-06-23--18h-17m-34s,2.0,52.0,9.0,97.0,160.0
2025-06-23--18h-17m-34s,0.0,61.0,8.0,91.0,160.0
2025-06-23--18h-17m-34s,3.0,61.0,5.0,91.0,160.0
2025-06-23--18h-17m-34s,1.0,63.0,10.0,86.0,160.0
2025-06-23--18h-17m-34s,1.0,62.0,8.0,89.0,160.0
2025-06-23--18h-17m-34s,0.0,56.0,10.0,94.0,160.0
2025-06-23--18h-17m-34s,2.0,60.0,10.0,88.0,160.0
2025-06-23--18h-17m-34s,3.0,57.0,10.0,90.0,160.0
2025-06-23--18h-17m-34s,1.0,63.0,3.0,93.0,160.0
2025-06-23--18h-17m-34s,3.0,58.0,14.0,85.0,160.0
2025-06-23--18h-17m-34s,0.0,53.0,4.0,103.0,160.0
2025-06-23--18h-17m-34s,1.0,58.0,10.0,91.0,160.0
2025-06-23--18h-17m-34s,3.0,60.0,1.0,96.0,160.0
2025-06-23--18h-17m-34s,3.0,59.0,9.0,89.0,160.0
2025-06-23--18h-17m-34s,1.0,52.0,13.0,94.0,160.0
2025-06-23--18h-17m-34s,1.0,58.0,8.0,93.0,160.0
2025-06-23--18h-17m-34s,2.0,52.0,11.0,95.0,160.0
2025-06-23--18h-17m-34s,3.0,61.0,10.0,86.0,160.0
2025-06-23--18h-17m-34s,2.0,48.0,6.0,104.0,160.0
2025-06-23--18h-17m-34s,2.0,69.0,8.0,81.0,160.0
2025-06-23--18h-17m-34s,1.0,50.0,6.0,103.0,160.0
2025-06-23--18h-17m-34s,4.0,64.0,7.0,85.0,160.0
2025-06-23--18h-17m-34s,1.0,66.0,7.0,86.0,160.0
