theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.8849555921538759,1.5707963267948966,30.50515425577909,54.264556139090615,37.42394857190215,56.373695327677794,10
