Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,56816,21160,64417,19002,121233,40162
1,D,9800,76898,4983,63873,14783,140771
2,R,52585,27455,44318,35783,96903,63238
3,V,17504,67766,22534,50751,40038,118517
4,A,64565,12139,83044,5337,147609,17476
5,L,22501,62026,44556,34716,67057,96742
