data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--17h-58m-27s,1.5,19.0,2.0,17.5,40.0,1.124672394791883,0.2807909935801022,64.43898155644601,16.08813885742485
2025-05-23--17h-58m-27s,0.0,28.0,0.0,12.0,40.0,0.7803605868680022,0.0,44.71136812588858,0.0
2025-05-23--17h-58m-27s,0.0,27.0,2.0,11.0,40.0,0.8834118874085803,0.0,50.615772720197924,0.0
2025-05-23--17h-58m-27s,1.5,24.0,2.0,12.5,40.0,0.9783698582266241,0.3288607044945678,56.05646367919827,18.842330415237676
2025-05-23--17h-58m-27s,1.0,22.0,0.0,17.0,40.0,0.9783698582266241,0.2345277804372816,56.05646367919827,13.437451997627068
2025-05-23--17h-58m-27s,0.5,28.0,3.0,8.5,40.0,0.8834118874085803,0.2345277804372816,50.615772720197924,13.437451997627068
2025-05-23--17h-58m-27s,0.0,30.0,2.0,8.0,40.0,0.7803605868680022,0.0,44.71136812588858,0.0
2025-05-23--17h-58m-27s,0.5,30.0,0.0,9.5,40.0,0.7052935019057298,0.2222659806251162,40.410340977200406,12.734902619155687
2025-05-23--17h-58m-27s,1.0,26.0,2.0,11.0,40.0,0.9158243039860178,0.28872253391069386,52.472867393904956,16.54258264340555
2025-05-23--17h-58m-27s,0.5,28.0,2.0,9.5,40.0,0.8501126936578869,0.2222659806251162,48.70786945709479,12.734902619155687
2025-05-23--17h-58m-27s,0.0,29.0,4.0,7.0,40.0,0.8834118874085803,0.0,50.615772720197924,0.0
2025-05-23--17h-58m-27s,0.5,26.0,0.0,13.5,40.0,0.8501126936578869,0.18736105494478966,48.70786945709479,10.73499769345517
2025-05-23--17h-58m-27s,0.0,28.0,1.0,11.0,40.0,0.8158093449914965,0.0,46.742432355344896,0.0
2025-05-23--17h-58m-27s,0.0,27.0,3.0,10.0,40.0,0.9158243039860178,0.0,52.472867393904956,0.0
2025-05-23--17h-58m-27s,1.0,27.0,0.0,12.0,40.0,0.8158093449914965,0.277062865907599,46.742432355344896,15.874532876304485
