detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
9,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
9,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
9,10,H,H,0,0,2025-05-30--12h-32m-00s-734578
11,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
10,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
10,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,9,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,10,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,4,H,H,0,2,2025-05-30--12h-32m-00s-734578
1,7,H,H,0,0,2025-05-30--12h-32m-00s-734578
1,2,H,H,0,0,2025-05-30--12h-32m-00s-734578
4,9,H,H,0,0,2025-05-30--12h-32m-00s-734578
4,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
4,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
4,10,H,H,0,0,2025-05-30--12h-32m-00s-734578
4,7,H,H,0,0,2025-05-30--12h-32m-00s-734578
7,9,H,H,0,0,2025-05-30--12h-32m-00s-734578
7,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
7,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
7,10,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,9,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,12,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,11,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,10,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,4,H,H,0,0,2025-05-30--12h-32m-00s-734578
2,7,H,H,0,0,2025-05-30--12h-32m-00s-734578
9,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
9,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
9,10,H,H,1,0,2025-05-30--12h-32m-00s-762486
11,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
10,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
10,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,9,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,10,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,4,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,7,H,H,1,0,2025-05-30--12h-32m-00s-762486
1,2,H,H,1,0,2025-05-30--12h-32m-00s-762486
4,9,H,H,1,0,2025-05-30--12h-32m-00s-762486
4,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
4,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
4,10,H,H,1,0,2025-05-30--12h-32m-00s-762486
4,7,H,H,1,0,2025-05-30--12h-32m-00s-762486
7,9,H,H,1,0,2025-05-30--12h-32m-00s-762486
7,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
7,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
7,10,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,9,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,12,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,11,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,10,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,4,H,H,1,0,2025-05-30--12h-32m-00s-762486
2,7,H,H,1,0,2025-05-30--12h-32m-00s-762486
9,12,H,H,2,1,2025-05-30--12h-32m-00s-783346
9,11,H,H,2,0,2025-05-30--12h-32m-00s-783346
9,10,H,H,2,0,2025-05-30--12h-32m-00s-783346
11,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
10,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
10,11,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,9,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,11,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,10,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,4,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,7,H,H,2,0,2025-05-30--12h-32m-00s-783346
1,2,H,H,2,0,2025-05-30--12h-32m-00s-783346
4,9,H,H,2,0,2025-05-30--12h-32m-00s-783346
4,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
4,11,H,H,2,0,2025-05-30--12h-32m-00s-783346
4,10,H,H,2,0,2025-05-30--12h-32m-00s-783346
4,7,H,H,2,0,2025-05-30--12h-32m-00s-783346
7,9,H,H,2,0,2025-05-30--12h-32m-00s-783346
7,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
7,11,H,H,2,0,2025-05-30--12h-32m-00s-783346
7,10,H,H,2,0,2025-05-30--12h-32m-00s-783346
2,9,H,H,2,0,2025-05-30--12h-32m-00s-783346
2,12,H,H,2,0,2025-05-30--12h-32m-00s-783346
