theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.1,0,1.7397329440933715,2.777812515991252,-2.0159128221328615,-2.2230096744477534,0.0001,2000
