theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.8796459430051422,1.5707963267948966,15.104881671689848,24.76218051433441,18.06803801482724,21.56470902002866,10
