data_dir,C,DB_H,DB_V,SB,N
2025-06-18--18h-55m-23s,19.0,4.0,3.0,14.0,40.0
2025-06-18--18h-55m-23s,19.0,6.0,3.0,12.0,40.0
2025-06-18--18h-55m-23s,18.0,4.0,4.0,14.0,40.0
2025-06-18--18h-55m-23s,17.0,6.0,5.0,12.0,40.0
2025-06-18--18h-55m-23s,23.0,5.0,5.0,7.0,40.0
2025-06-18--18h-55m-23s,21.0,3.0,5.0,11.0,40.0
2025-06-18--18h-55m-23s,16.0,3.0,5.0,16.0,40.0
2025-06-18--18h-55m-23s,22.0,6.0,4.0,8.0,40.0
2025-06-18--18h-55m-23s,18.0,4.0,6.0,12.0,40.0
2025-06-18--18h-55m-23s,22.0,7.0,2.0,9.0,40.0
2025-06-18--18h-55m-23s,18.0,6.0,6.0,10.0,40.0
2025-06-18--18h-55m-23s,21.0,6.0,3.0,10.0,40.0
2025-06-18--18h-55m-23s,14.0,3.0,7.0,16.0,40.0
2025-06-18--18h-55m-23s,18.0,5.0,1.0,16.0,40.0
2025-06-18--18h-55m-23s,18.0,5.0,6.0,11.0,40.0
2025-06-18--18h-55m-23s,14.0,7.0,6.0,13.0,40.0
2025-06-18--18h-55m-23s,13.0,9.0,9.0,9.0,40.0
2025-06-18--18h-55m-23s,17.0,3.0,6.0,14.0,40.0
2025-06-18--18h-55m-23s,26.0,2.0,6.0,6.0,40.0
2025-06-18--18h-55m-23s,19.0,9.0,2.0,10.0,40.0
2025-06-18--18h-55m-23s,18.0,8.0,5.0,9.0,40.0
2025-06-18--18h-55m-23s,21.0,2.0,8.0,9.0,40.0
2025-06-18--18h-55m-23s,21.0,4.0,8.0,7.0,40.0
2025-06-18--18h-55m-23s,21.0,7.0,3.0,9.0,40.0
2025-06-18--18h-55m-23s,17.0,9.0,5.0,9.0,40.0
2025-06-18--18h-55m-23s,15.0,6.0,7.0,12.0,40.0
2025-06-18--18h-55m-23s,18.0,6.0,3.0,13.0,40.0
