theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.9162978572970228,0.7853981633974483,15.715061258520665,25.81899291832989,-0.3849368730353205,-19.738742736938487,90,10,32.7C
