data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-43m-01s,46.0,9.0,0.0,25.0,80.0
2025-06-18--18h-43m-01s,38.0,11.0,0.0,31.0,80.0
2025-06-18--18h-43m-01s,43.0,12.0,2.0,23.0,80.0
2025-06-18--18h-43m-01s,39.0,15.0,1.0,25.0,80.0
2025-06-18--18h-43m-01s,30.0,16.0,1.0,33.0,80.0
2025-06-18--18h-43m-01s,35.0,12.0,1.0,32.0,80.0
2025-06-18--18h-43m-01s,43.0,7.0,1.0,29.0,80.0
2025-06-18--18h-43m-01s,36.0,7.0,2.0,35.0,80.0
2025-06-18--18h-43m-01s,40.0,8.0,2.0,30.0,80.0
2025-06-18--18h-43m-01s,37.0,14.0,0.0,29.0,80.0
2025-06-18--18h-43m-01s,46.0,10.0,1.0,23.0,80.0
2025-06-18--18h-43m-01s,40.0,10.0,0.0,30.0,80.0
2025-06-18--18h-43m-01s,46.0,8.0,0.0,26.0,80.0
2025-06-18--18h-43m-01s,42.0,5.0,0.0,33.0,80.0
2025-06-18--18h-43m-01s,38.0,9.0,0.0,33.0,80.0
2025-06-18--18h-43m-01s,36.0,14.0,0.0,30.0,80.0
2025-06-18--18h-43m-01s,38.0,8.0,0.0,34.0,80.0
2025-06-18--18h-43m-01s,38.0,7.0,0.0,35.0,80.0
2025-06-18--18h-43m-01s,43.0,9.0,0.0,28.0,80.0
2025-06-18--18h-43m-01s,37.0,5.0,2.0,36.0,80.0
2025-06-18--18h-43m-01s,46.0,17.0,0.0,17.0,80.0
2025-06-18--18h-43m-01s,32.0,13.0,3.0,32.0,80.0
2025-06-18--18h-43m-01s,35.0,9.0,1.0,35.0,80.0
2025-06-18--18h-43m-01s,41.0,12.0,0.0,27.0,80.0
2025-06-18--18h-43m-01s,36.0,12.0,2.0,30.0,80.0
2025-06-18--18h-43m-01s,35.0,12.0,0.0,33.0,80.0
2025-06-18--18h-43m-01s,45.0,12.0,2.0,21.0,80.0
