detector_a_name,detector_b_name,detector_a_time_tag,detector_b_time_tag,timestamp,tomography_setting_t,tomography_setting_r,data_dir
4,11,2554339804477318144,2554339804477318144,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,7,2554339804508086272,2554339804508086272,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,11,2554339804517657600,2554339804517657600,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804519248384,2554339804519248384,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804524022272,2554339804524022272,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804527051776,2554339804527051776,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804527051776,2554339804527051776,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804527051776,2554339804527051776,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339804529502720,2554339804529502720,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804529505792,2554339804529505792,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804535572480,2554339804535572480,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804547021312,2554339804547021312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,9,2554339804547937280,2554339804547937280,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804564357632,2554339804564357632,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
10,12,2554339804572889088,2554339804572889088,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804583206400,2554339804583206400,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804584479744,2554339804584479744,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,10,2554339804587872256,2554339804587872256,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804609826816,2554339804609826816,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804635620864,2554339804635620864,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339804643614720,2554339804643614720,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339804646089728,2554339804646089728,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804648797696,2554339804648797696,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804650010624,2554339804650010624,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804663994368,2554339804663994368,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804668474368,2554339804668474368,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339804683605504,2554339804683605504,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804684992000,2554339804684992000,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804685578752,2554339804685578752,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,10,2554339804700624896,2554339804700624896,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339804704684544,2554339804704684544,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804715473920,2554339804715473920,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804717393408,2554339804717393408,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804720068096,2554339804720068096,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339804727603712,2554339804727603712,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,10,2554339804736474624,2554339804736474624,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339804739812352,2554339804739812352,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804748135936,2554339804748135936,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804749567488,2554339804749567488,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804750709248,2554339804750709248,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804755341312,2554339804755341312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339804755341312,2554339804755341312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,4,2554339804755341312,2554339804755341312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804767223808,2554339804767223808,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339804771643904,2554339804771643904,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804772910592,2554339804772910592,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804788290048,2554339804788290048,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804796762624,2554339804796762624,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
10,11,2554339804799951360,2554339804799951360,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804821332992,2554339804821332992,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804823639552,2554339804823639552,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804826847744,2554339804826847744,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,11,2554339804831020032,2554339804831020032,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,4,2554339804848508416,2554339804848508416,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804854025216,2554339804854025216,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804866795520,2554339804866795520,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804870251008,2554339804870251008,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804901307392,2554339804901307392,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,11,2554339804905112576,2554339804905112576,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804908070912,2554339804908070912,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804910483456,2554339804910483456,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804912396800,2554339804912396800,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,7,2554339804914650112,2554339804914650112,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804919266304,2554339804919266304,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804920122368,2554339804920122368,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804924642304,2554339804924642304,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339804927099904,2554339804927099904,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804928610816,2554339804928610816,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339804930892288,2554339804930892288,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804932398080,2554339804932398080,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804933871616,2554339804933871616,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339804935696384,2554339804935696384,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804938404864,2554339804938404864,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804940238336,2554339804940238336,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804948901888,2554339804948901888,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339804954893312,2554339804954893312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339804956926976,2554339804956926976,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804959399424,2554339804959399424,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804959925248,2554339804959925248,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339804962595840,2554339804962595840,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,10,2554339804963806720,2554339804963806720,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,10,2554339804965368832,2554339804965368832,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339804970718720,2554339804970718720,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804975813120,2554339804975813120,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
11,12,2554339804976870400,2554339804976870400,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339804978627584,2554339804978627584,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339804984509440,2554339804984509440,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,9,2554339804988006912,2554339804988006912,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339804993570816,2554339804993570816,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805007048192,2554339805007048192,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805011621376,2554339805011621376,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805021085696,2554339805021085696,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,9,2554339805021085696,2554339805021085696,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,12,2554339805021085696,2554339805021085696,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805022265344,2554339805022265344,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339805025311744,2554339805025311744,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805027132416,2554339805027132416,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805029584896,2554339805029584896,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805039505408,2554339805039505408,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805040145408,2554339805040145408,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,2,2554339805043223040,2554339805043223040,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339805066726912,2554339805066726912,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805085359104,2554339805085359104,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,12,2554339805091806208,2554339805091806208,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805097138688,2554339805097138688,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805101118464,2554339805101118464,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805106007552,2554339805106007552,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805114858496,2554339805114858496,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,10,2554339805123165184,2554339805123165184,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,11,2554339805125375488,2554339805125375488,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805131523072,2554339805131523072,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339805134751744,2554339805134751744,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,12,2554339805136830464,2554339805136830464,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805138074112,2554339805138074112,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,11,2554339805143129088,2554339805143129088,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,7,2554339805155994112,2554339805155994112,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339805171781632,2554339805171781632,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805178592768,2554339805178592768,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
11,12,2554339805184377856,2554339805184377856,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805196002816,2554339805196002816,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,7,2554339805197296128,2554339805197296128,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805201089536,2554339805201089536,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805205695488,2554339805205695488,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805207995904,2554339805207995904,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805208023040,2554339805208023040,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805210957312,2554339805210957312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805213472768,2554339805213472768,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805217655808,2554339805217655808,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805226133504,2554339805226133504,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805231859200,2554339805231859200,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805233298944,2554339805233298944,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805236576768,2554339805236576768,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339805243289088,2554339805243289088,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805250790912,2554339805250790912,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805253038080,2554339805253038080,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805253059072,2554339805253059072,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,9,2554339805253240832,2554339805253240832,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805253319168,2554339805253319168,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805265155584,2554339805265155584,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339805275309568,2554339805275309568,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,11,2554339805276051968,2554339805276051968,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805278937088,2554339805278937088,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805282513920,2554339805282513920,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805288035840,2554339805288035840,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805289626112,2554339805289626112,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805294190080,2554339805294190080,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805306297856,2554339805306297856,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805317202432,2554339805317202432,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805331006976,2554339805331006976,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805332393472,2554339805332393472,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805333905920,2554339805333905920,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,11,2554339805358115328,2554339805358115328,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339805369472000,2554339805369472000,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805369656320,2554339805369656320,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805371686912,2554339805371686912,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805401963520,2554339805401963520,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805403675648,2554339805403675648,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,9,2554339805406561280,2554339805406561280,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805412280832,2554339805412280832,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805416544256,2554339805416544256,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,4,2554339805418210304,2554339805418210304,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805419193344,2554339805419193344,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805425933312,2554339805425933312,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805430239232,2554339805430239232,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
7,11,2554339805436564992,2554339805436564992,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339805437781504,2554339805437781504,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805446882304,2554339805446882304,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,9,2554339805471878656,2554339805471878656,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805476994048,2554339805476994048,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,10,2554339805486122496,2554339805486122496,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805489805824,2554339805489805824,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805502613504,2554339805502613504,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805505547264,2554339805505547264,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,4,2554339805516228096,2554339805516228096,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805517882880,2554339805517882880,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805518230528,2554339805518230528,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805529578496,2554339805529578496,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805536647168,2554339805536647168,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805538781184,2554339805538781184,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805546491904,2554339805546491904,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,7,2554339805559633408,2554339805559633408,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805565656576,2554339805565656576,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805582114816,2554339805582114816,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805582592512,2554339805582592512,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805586204672,2554339805586204672,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805594168832,2554339805594168832,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,11,2554339805594727424,2554339805594727424,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
10,12,2554339805602314240,2554339805602314240,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805603295232,2554339805603295232,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805610084352,2554339805610084352,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805613103104,2554339805613103104,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339805639190528,2554339805639190528,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,10,2554339805674536960,2554339805674536960,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805687076352,2554339805687076352,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805689420800,2554339805689420800,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805691499520,2554339805691499520,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805697708032,2554339805697708032,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805701517824,2554339805701517824,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805707202560,2554339805707202560,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805719927296,2554339805719927296,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
9,12,2554339805722678784,2554339805722678784,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,12,2554339805726917632,2554339805726917632,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805739726336,2554339805739726336,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805755598336,2554339805755598336,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,12,2554339805757685760,2554339805757685760,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805758607872,2554339805758607872,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
4,9,2554339805761150464,2554339805761150464,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805767454208,2554339805767454208,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805768252416,2554339805768252416,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
2,12,2554339805779293184,2554339805779293184,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,9,2554339805786203648,2554339805786203648,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
1,4,2554339805786976256,2554339805786976256,2025-06-18--18h-43m-28s,H,H,2025-06-18--18h-43m-01s
