data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--10h-12m-02s,1.0,12.0,8.0,19.0,40.0,,1.4706289056333368,0.2255134058981312
2025-06-03--10h-12m-02s,1.5,13.0,7.0,18.5,40.0,,1.4202280540182106,0.27740551649003575
2025-06-03--10h-12m-02s,0.0,10.0,17.0,12.5,39.5,,1.748952456415725,0.0
2025-06-03--10h-12m-02s,1.5,13.0,5.0,21.0,40.5,,1.3719578120164142,0.2611574109030243
2025-06-03--10h-12m-02s,0.0,12.0,9.0,19.5,40.5,,1.4966543445611338,0.0
2025-06-03--10h-12m-02s,0.0,14.0,11.0,15.5,40.5,,1.4966543445611338,0.0
2025-06-03--10h-12m-02s,0.0,15.0,10.0,15.5,40.5,,1.447023753236062,0.0
2025-06-03--10h-12m-02s,1.0,13.0,12.0,14.5,40.5,,1.5461024591797445,0.2568139174208071
2025-06-03--10h-12m-02s,1.0,8.0,10.0,21.5,40.5,,1.6201991361175103,0.21241221373944433
2025-06-03--10h-12m-02s,0.5,11.0,8.0,20.0,39.5,,1.4947737529849583,0.1568156853444008
2025-06-03--10h-12m-02s,1.5,10.0,12.0,17.0,40.5,,1.6201991361175103,0.288742907954002
2025-06-03--10h-12m-02s,1.0,11.0,15.0,13.5,40.5,,1.669723037567748,0.2657291189694254
2025-06-03--10h-12m-02s,1.0,13.0,8.0,18.5,40.5,,1.447023753236062,0.22843700176633056
2025-06-03--10h-12m-02s,1.5,14.0,11.0,14.0,40.5,,1.4966543445611338,0.31633500050926605
2025-06-03--10h-12m-02s,0.5,9.0,11.0,19.5,40.0,,1.6208171836006666,0.15878021464576067
2025-06-03--10h-12m-02s,1.5,12.0,10.0,17.0,40.5,,1.521393517472283,0.288742907954002
2025-06-03--10h-12m-02s,0.5,14.0,11.0,15.0,40.5,,1.4966543445611338,0.1805852141906981
2025-06-03--10h-12m-02s,0.5,12.0,9.0,19.0,40.5,,1.4966543445611338,0.16082048067446467
2025-06-03--10h-12m-02s,0.0,18.0,7.0,15.5,40.5,,1.2957360604918082,0.0
2025-06-03--10h-12m-02s,0.5,10.0,10.0,19.5,40.0,,1.5707963267948966,0.15878021464576067
2025-06-03--10h-12m-02s,0.5,10.0,10.0,19.5,40.0,,1.5707963267948966,0.15878021464576067
2025-06-03--10h-12m-02s,1.0,9.0,11.0,19.0,40.0,,1.6208171836006666,0.2255134058981312
2025-06-03--10h-12m-02s,0.0,18.0,7.0,15.5,40.5,,1.2957360604918082,0.0
