data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-43m-30s,1.5,2.0,28.0,8.5,40.0,2.2914799599319062,0.3923710685423601,131.29213054290523,22.481206230515575
2025-05-23--18h-43m-30s,0.0,1.0,29.0,10.0,40.0,2.361232066721791,0.0,135.28863187411142,0.0
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599,125.71518000696538,15.874532876304485
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259,137.3952195034382,15.281423367285226
2025-05-23--18h-43m-30s,1.0,1.0,28.0,10.0,40.0,2.3257833085982966,0.30199125879106337,133.2575676446551,17.30282457857095
2025-05-23--18h-43m-30s,1.0,0.0,31.0,8.0,40.0,2.4764067053368013,0.3351499755574887,141.887652573696,19.202679103356804
2025-05-23--18h-43m-30s,0.0,3.0,30.0,7.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-43m-30s,2.0,0.0,26.0,12.0,40.0,2.2914799599319062,0.38237550466972126,131.29213054290523,21.908502606759928
2025-05-23--18h-43m-30s,1.0,3.0,31.0,5.0,40.0,2.361232066721791,0.4149717231447266,135.28863187411142,23.776128353464095
2025-05-23--18h-43m-30s,0.0,2.0,25.0,13.0,40.0,2.1941438108588938,0.0,125.71518000696538,0.0
2025-05-23--18h-43m-30s,1.0,0.0,26.0,13.0,40.0,2.2914799599319062,0.2667111521503259,131.29213054290523,15.281423367285226
2025-05-23--18h-43m-30s,0.0,2.0,24.0,14.0,40.0,2.1632227953631693,0.0,123.94353632080175,0.0
2025-05-23--18h-43m-30s,1.5,1.0,27.0,10.5,40.0,2.2914799599319062,0.3564338525814142,131.29213054290523,20.422155428503196
2025-05-23--18h-43m-30s,1.0,3.0,27.0,9.0,40.0,2.2257683496037757,0.3172771730595597,127.52713260609507,18.178642952154597
2025-05-23--18h-43m-30s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485,125.71518000696538,10.366525497881398
2025-05-23--18h-43m-30s,2.0,2.0,25.0,11.0,40.0,2.1941438108588938,0.3976727627002301,125.71518000696538,22.784970930030692
2025-05-23--18h-43m-30s,2.0,0.0,28.0,10.0,40.0,2.361232066721791,0.4149717231447266,135.28863187411142,23.776128353464095
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-43m-30s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816,141.887652573696,13.437451997627068
2025-05-23--18h-43m-30s,1.0,1.0,22.0,16.0,40.0,2.13293256572479,0.2414722726357701,122.20803400204053,13.835342091461985
2025-05-23--18h-43m-30s,1.0,1.0,29.0,9.0,40.0,2.361232066721791,0.3172771730595597,135.28863187411142,18.178642952154597
2025-05-23--18h-43m-30s,1.5,0.0,29.0,9.5,40.0,2.397998956835325,0.3731082618073886,137.3952195034382,21.377528703025533
2025-05-23--18h-43m-30s,1.0,3.0,25.0,11.0,40.0,2.1632227953631693,0.28872253391069386,123.94353632080175,16.54258264340555
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816,133.2575676446551,13.437451997627068
2025-05-23--18h-43m-30s,0.5,0.0,25.0,14.5,40.0,2.258180766181213,0.18093000192997485,129.38422727980208,10.366525497881398
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709,129.38422727980208,11.145783819035133
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709,129.38422727980208,11.145783819035133
2025-05-23--18h-43m-30s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386,131.29213054290523,16.54258264340555
2025-05-23--18h-43m-30s,0.5,3.0,24.0,12.5,40.0,2.13293256572479,0.1945306253576709,122.20803400204053,11.145783819035133
2025-05-23--18h-43m-30s,1.0,1.0,30.0,8.0,40.0,2.397998956835325,0.3351499755574887,137.3952195034382,19.202679103356804
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-43m-30s,2.0,0.0,29.0,9.0,40.0,2.397998956835325,0.43475246621416713,137.3952195034382,24.909481446975693
2025-05-23--18h-43m-30s,1.5,0.0,31.0,7.5,40.0,2.4764067053368013,0.4149717231447266,141.887652573696,23.776128353464095
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-43m-30s,0.5,0.0,30.0,9.5,40.0,2.4362991516840635,0.2222659806251162,139.58965902279962,12.734902619155687
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816,137.3952195034382,13.437451997627068
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259,137.3952195034382,15.281423367285226
2025-05-23--18h-43m-30s,0.0,1.0,28.0,11.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-43m-30s,0.5,1.0,32.0,6.5,40.0,2.4764067053368013,0.2667111521503259,141.887652573696,15.281423367285226
2025-05-23--18h-43m-30s,0.5,3.0,23.0,13.5,40.0,2.1032097821222386,0.18736105494478966,120.5050439462337,10.73499769345517
2025-05-23--18h-43m-30s,0.5,0.0,27.0,12.5,40.0,2.3257833085982966,0.1945306253576709,133.2575676446551,11.145783819035133
2025-05-23--18h-43m-30s,0.5,5.0,28.0,6.5,40.0,2.1941438108588938,0.2667111521503259,125.71518000696538,15.281423367285226
2025-05-23--18h-43m-30s,0.5,1.0,29.0,9.5,40.0,2.361232066721791,0.2222659806251162,135.28863187411142,12.734902619155687
2025-05-23--18h-43m-30s,0.0,0.0,31.0,9.0,40.0,2.4764067053368013,0.0,141.887652573696,0.0
2025-05-23--18h-43m-30s,1.0,1.0,26.0,12.0,40.0,2.258180766181213,0.277062865907599,129.38422727980208,15.874532876304485
2025-05-23--18h-43m-30s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816,141.887652573696,13.437451997627068
2025-05-23--18h-43m-30s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259,127.52713260609507,15.281423367285226
2025-05-23--18h-43m-30s,1.0,0.0,27.0,12.0,40.0,2.3257833085982966,0.277062865907599,133.2575676446551,15.874532876304485
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599,125.71518000696538,15.874532876304485
2025-05-23--18h-43m-30s,1.0,2.0,28.0,9.0,40.0,2.2914799599319062,0.3172771730595597,131.29213054290523,18.178642952154597
2025-05-23--18h-43m-30s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485,125.71518000696538,10.366525497881398
2025-05-23--18h-43m-30s,2.5,0.0,27.0,10.5,40.0,2.3257833085982966,0.44807644704752564,133.2575676446551,25.672889315040337
2025-05-23--18h-43m-30s,0.0,0.0,35.0,5.0,40.0,2.664480725276315,0.0,152.66350015228943,0.0
2025-05-23--18h-43m-30s,0.5,0.0,29.0,10.5,40.0,2.397998956835325,0.2117463452419459,137.3952195034382,12.13217190968354
2025-05-23--18h-43m-30s,0.0,1.0,27.0,12.0,40.0,2.2914799599319062,0.0,131.29213054290523,0.0
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816,137.3952195034382,13.437451997627068
2025-05-23--18h-43m-30s,1.0,2.0,27.0,10.0,40.0,2.258180766181213,0.30199125879106337,129.38422727980208,17.30282457857095
2025-05-23--18h-43m-30s,1.5,0.0,29.0,9.5,40.0,2.397998956835325,0.3731082618073886,137.3952195034382,21.377528703025533
2025-05-23--18h-43m-30s,1.0,1.0,30.0,8.0,40.0,2.397998956835325,0.3351499755574887,137.3952195034382,19.202679103356804
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816,133.2575676446551,13.437451997627068
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259,137.3952195034382,15.281423367285226
2025-05-23--18h-43m-30s,1.0,2.0,27.0,10.0,40.0,2.258180766181213,0.30199125879106337,129.38422727980208,17.30282457857095
2025-05-23--18h-43m-30s,2.0,1.0,30.0,7.0,40.0,2.397998956835325,0.4846721904935184,137.3952195034382,27.769670962639264
2025-05-23--18h-43m-30s,1.5,3.0,23.0,12.5,40.0,2.1032097821222386,0.3288607044945678,120.5050439462337,18.842330415237676
2025-05-23--18h-43m-30s,1.5,3.0,26.0,9.5,40.0,2.1941438108588938,0.3731082618073886,125.71518000696538,21.377528703025533
2025-05-23--18h-43m-30s,1.0,2.0,28.0,9.0,40.0,2.2914799599319062,0.3172771730595597,131.29213054290523,18.178642952154597
2025-05-23--18h-43m-30s,1.0,2.0,31.0,6.0,40.0,2.397998956835325,0.38237550466972126,137.3952195034382,21.908502606759928
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459,133.2575676446551,12.13217190968354
2025-05-23--18h-43m-30s,1.5,1.0,27.0,10.5,40.0,2.2914799599319062,0.3564338525814142,131.29213054290523,20.422155428503196
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816,137.3952195034382,13.437451997627068
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816,133.2575676446551,13.437451997627068
2025-05-23--18h-43m-30s,1.0,4.0,23.0,12.0,40.0,2.0739987914963702,0.277062865907599,118.83137746797523,15.874532876304485
2025-05-23--18h-43m-30s,1.5,3.0,25.0,10.5,40.0,2.1632227953631693,0.3564338525814142,123.94353632080175,20.422155428503196
2025-05-23--18h-43m-30s,1.0,1.0,29.0,9.0,40.0,2.361232066721791,0.3172771730595597,135.28863187411142,18.178642952154597
2025-05-23--18h-43m-30s,0.0,1.0,32.0,7.0,40.0,2.4764067053368013,0.0,141.887652573696,0.0
2025-05-23--18h-43m-30s,1.5,2.0,22.0,14.5,40.0,2.1032097821222386,0.3068383014885344,120.5050439462337,17.580539668255746
2025-05-23--18h-43m-30s,0.5,1.0,29.0,9.5,40.0,2.361232066721791,0.2222659806251162,135.28863187411142,12.734902619155687
2025-05-23--18h-43m-30s,0.0,1.0,31.0,8.0,40.0,2.4362991516840635,0.0,139.58965902279962,0.0
2025-05-23--18h-43m-30s,0.5,2.0,27.0,10.5,40.0,2.258180766181213,0.2117463452419459,129.38422727980208,12.13217190968354
2025-05-23--18h-43m-30s,1.0,3.0,25.0,11.0,40.0,2.1632227953631693,0.28872253391069386,123.94353632080175,16.54258264340555
2025-05-23--18h-43m-30s,1.0,0.0,29.0,10.0,40.0,2.397998956835325,0.30199125879106337,137.3952195034382,17.30282457857095
2025-05-23--18h-43m-30s,1.0,0.0,30.0,9.0,40.0,2.4362991516840635,0.3172771730595597,139.58965902279962,18.178642952154597
2025-05-23--18h-43m-30s,0.5,0.0,28.0,11.5,40.0,2.361232066721791,0.20259184530918437,135.28863187411142,11.607657699983509
2025-05-23--18h-43m-30s,0.0,2.0,32.0,6.0,40.0,2.4362991516840635,0.0,139.58965902279962,0.0
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709,129.38422727980208,11.145783819035133
2025-05-23--18h-43m-30s,0.0,0.0,31.0,9.0,40.0,2.4764067053368013,0.0,141.887652573696,0.0
2025-05-23--18h-43m-30s,1.0,3.0,30.0,6.0,40.0,2.3257833085982966,0.38237550466972126,133.2575676446551,21.908502606759928
2025-05-23--18h-43m-30s,1.5,1.0,26.0,11.5,40.0,2.258180766181213,0.3418149295377484,129.38422727980208,19.5845528370746
2025-05-23--18h-43m-30s,0.0,0.0,33.0,7.0,40.0,2.5636044183967206,0.0,146.88371351522215,0.0
2025-05-23--18h-43m-30s,1.0,0.0,29.0,10.0,40.0,2.397998956835325,0.30199125879106337,137.3952195034382,17.30282457857095
2025-05-23--18h-43m-30s,0.0,0.0,32.0,8.0,40.0,2.5186801516870747,0.0,144.30974263503938,0.0
2025-05-23--18h-43m-30s,1.0,3.0,26.0,10.0,40.0,2.1941438108588938,0.30199125879106337,125.71518000696538,17.30282457857095
2025-05-23--18h-43m-30s,2.0,1.0,24.0,13.0,40.0,2.1941438108588938,0.3687208062810263,125.71518000696538,21.126146018563624
2025-05-23--18h-43m-30s,0.0,3.0,28.0,9.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-43m-30s,0.0,3.0,24.0,13.0,40.0,2.13293256572479,0.0,122.20803400204053,0.0
2025-05-23--18h-43m-30s,1.0,3.0,26.0,10.0,40.0,2.1941438108588938,0.30199125879106337,125.71518000696538,17.30282457857095
2025-05-23--18h-43m-30s,1.0,0.0,33.0,6.0,40.0,2.5636044183967206,0.38237550466972126,146.88371351522215,21.908502606759928
2025-05-23--18h-43m-30s,2.5,0.0,24.0,13.5,40.0,2.2257683496037757,0.400959086483122,127.52713260609507,22.973263412903865
2025-05-23--18h-43m-30s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259,127.52713260609507,15.281423367285226
2025-05-23--18h-43m-30s,0.5,0.0,28.0,11.5,40.0,2.361232066721791,0.20259184530918437,135.28863187411142,11.607657699983509
2025-05-23--18h-43m-30s,2.0,0.0,25.0,13.0,40.0,2.258180766181213,0.3687208062810263,129.38422727980208,21.126146018563624
2025-05-23--18h-43m-30s,1.0,1.0,23.0,15.0,40.0,2.1632227953631693,0.24907281986978974,123.94353632080175,14.270821369961142
2025-05-23--18h-43m-30s,2.0,0.0,29.0,9.0,40.0,2.397998956835325,0.43475246621416713,137.3952195034382,24.909481446975693
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0,129.38422727980208,0.0
2025-05-23--18h-43m-30s,0.0,1.0,27.0,12.0,40.0,2.2914799599319062,0.0,131.29213054290523,0.0
2025-05-23--18h-43m-30s,0.5,2.0,24.0,13.5,40.0,2.1632227953631693,0.18736105494478966,123.94353632080175,10.73499769345517
2025-05-23--18h-43m-30s,0.0,3.0,27.0,10.0,40.0,2.2257683496037757,0.0,127.52713260609507,0.0
2025-05-23--18h-43m-30s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386,131.29213054290523,16.54258264340555
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816,137.3952195034382,13.437451997627068
2025-05-23--18h-43m-30s,0.5,2.0,28.0,9.5,40.0,2.2914799599319062,0.2222659806251162,131.29213054290523,12.734902619155687
2025-05-23--18h-43m-30s,1.5,1.0,28.0,9.5,40.0,2.3257833085982966,0.3731082618073886,133.2575676446551,21.377528703025533
2025-05-23--18h-43m-30s,1.5,1.0,29.0,8.5,40.0,2.361232066721791,0.3923710685423601,135.28863187411142,22.481206230515575
2025-05-23--18h-43m-30s,2.0,1.0,29.0,8.0,40.0,2.361232066721791,0.45767422457177315,135.28863187411142,26.22280145988524
2025-05-23--18h-43m-30s,0.0,1.0,31.0,8.0,40.0,2.4362991516840635,0.0,139.58965902279962,0.0
2025-05-23--18h-43m-30s,2.0,2.0,24.0,12.0,40.0,2.1632227953631693,0.38237550466972126,123.94353632080175,21.908502606759928
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599,125.71518000696538,15.874532876304485
2025-05-23--18h-43m-30s,0.0,3.0,25.0,12.0,40.0,2.1632227953631693,0.0,123.94353632080175,0.0
