theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,0.7199483164476609,13.52503267170461,22.05558247447343,-1.7592799653547553,-18.023053667801296,60,10,32.7C
