detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,1,0,2025-05-23--16h-55m-42s-100388
9,11,SB,1,0,2025-05-23--16h-55m-42s-100388
9,10,SB,1,0,2025-05-23--16h-55m-42s-100388
11,12,SB,1,0,2025-05-23--16h-55m-42s-100388
10,12,SB,1,0,2025-05-23--16h-55m-42s-100388
10,11,DB_V,1,0,2025-05-23--16h-55m-42s-100388
1,9,C,1,0,2025-05-23--16h-55m-42s-100388
1,12,C,1,0,2025-05-23--16h-55m-42s-100388
1,11,C,1,0,2025-05-23--16h-55m-42s-100388
1,10,C,1,0,2025-05-23--16h-55m-42s-100388
1,4,DB_H,1,2,2025-05-23--16h-55m-42s-100388
1,7,SB,1,0,2025-05-23--16h-55m-42s-100388
1,2,SB,1,0,2025-05-23--16h-55m-42s-100388
4,9,C,1,0,2025-05-23--16h-55m-42s-100388
4,12,C,1,0,2025-05-23--16h-55m-42s-100388
4,11,C,1,0,2025-05-23--16h-55m-42s-100388
4,10,C,1,0,2025-05-23--16h-55m-42s-100388
4,7,SB,1,0,2025-05-23--16h-55m-42s-100388
7,9,C,1,0,2025-05-23--16h-55m-42s-100388
7,12,C,1,0,2025-05-23--16h-55m-42s-100388
7,11,C,1,0,2025-05-23--16h-55m-42s-100388
7,10,C,1,0,2025-05-23--16h-55m-42s-100388
2,9,C,1,0,2025-05-23--16h-55m-42s-100388
2,12,C,1,0,2025-05-23--16h-55m-42s-100388
2,11,C,1,0,2025-05-23--16h-55m-42s-100388
2,10,C,1,0,2025-05-23--16h-55m-42s-100388
2,4,SB,1,0,2025-05-23--16h-55m-42s-100388
2,7,DB_V,1,0,2025-05-23--16h-55m-42s-100388
9,12,DB_H,2,1,2025-05-23--16h-55m-42s-120230
9,11,SB,2,0,2025-05-23--16h-55m-42s-120230
9,10,SB,2,0,2025-05-23--16h-55m-42s-120230
11,12,SB,2,0,2025-05-23--16h-55m-42s-120230
10,12,SB,2,1,2025-05-23--16h-55m-42s-120230
10,11,DB_V,2,0,2025-05-23--16h-55m-42s-120230
1,9,C,2,0,2025-05-23--16h-55m-42s-120230
1,12,C,2,0,2025-05-23--16h-55m-42s-120230
1,11,C,2,0,2025-05-23--16h-55m-42s-120230
1,10,C,2,0,2025-05-23--16h-55m-42s-120230
1,4,DB_H,2,0,2025-05-23--16h-55m-42s-120230
1,7,SB,2,0,2025-05-23--16h-55m-42s-120230
1,2,SB,2,0,2025-05-23--16h-55m-42s-120230
4,9,C,2,0,2025-05-23--16h-55m-42s-120230
4,12,C,2,0,2025-05-23--16h-55m-42s-120230
4,11,C,2,0,2025-05-23--16h-55m-42s-120230
4,10,C,2,0,2025-05-23--16h-55m-42s-120230
4,7,SB,2,1,2025-05-23--16h-55m-42s-120230
7,9,C,2,0,2025-05-23--16h-55m-42s-120230
7,12,C,2,0,2025-05-23--16h-55m-42s-120230
7,11,C,2,0,2025-05-23--16h-55m-42s-120230
7,10,C,2,0,2025-05-23--16h-55m-42s-120230
2,9,C,2,0,2025-05-23--16h-55m-42s-120230
2,12,C,2,0,2025-05-23--16h-55m-42s-120230
2,11,C,2,0,2025-05-23--16h-55m-42s-120230
2,10,C,2,0,2025-05-23--16h-55m-42s-120230
2,4,SB,2,0,2025-05-23--16h-55m-42s-120230
2,7,DB_V,2,0,2025-05-23--16h-55m-42s-120230
9,12,DB_H,3,0,2025-05-23--16h-55m-42s-139387
9,11,SB,3,0,2025-05-23--16h-55m-42s-139387
9,10,SB,3,1,2025-05-23--16h-55m-42s-139387
